@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
47.15,5.7,477.81,E,7491,87.83,11365.95,8.2,11000,1000,'Фешенебельный район',1,0,7.08,603.01,'более 1 000',Элитный,3,'более 100'
47.15,5.7,477.81,E,7491,87.83,11365.95,8.2,7000,1000,'Фешенебельный район',1,1.71,34.75,264.71,'более 200',Элитный,3,'менее 50'
47.15,5.7,477.81,E,7491,87.83,11365.95,8.2,12000,1000,'Центр города',1,0.79,11.5,361.25,'более 2 000','Очень высокий',3,'около 1 000'
8.47,6.81,251.68,E,3052,50.98,418.62,6.77,1550,10000,'Центр города',1,3.9,12.54,530.25,'более 20 000',Элитный,1,'более 1 000'
29.42,5.32,475.18,E,3967,99.4,4825.95,1,3192.4,10000,'Фешенебельный район',9,0,30.73,685.4,'более 10 000',Нормальный,1,'менее 50'
14.08,5.24,255.26,E,3918,85.86,1569.01,8.61,5000,10000,'Центр города',1,3.9,12.86,368.49,'около 5 000',Элитный,1,'около 500'
15.03,5.25,240.61,E,5171,96.27,4292.52,1,2262,10000,'Спальный район',2,0,12.42,270.85,'более 3 000',Элитный,2,'около 100'
15.03,5.25,240.61,E,5171,96.27,4292.52,1,8523.36,10000,'Фешенебельный район',3,0,12.44,370.03,'более 1 000',Элитный,2,'около 100'
23.07,6.21,324.96,E,7733,76.21,2209.67,12.63,3500.41,10000,'Фешенебельный район',1,4.66,24.23,691.22,'более 10 000',Элитный,2,'более 1 000'
23.07,6.21,324.96,E,7733,76.21,2209.67,12.63,2625,10000,'Центр города',2,0.87,11.34,361.52,'около 10 000','Очень высокий',2,'более 200'
3.93,4.75,173.79,E,2707,73.11,264.51,3.48,1200,100000,'Центр города',2,1.3,10.17,331.93,'более 20 000',Элитный,1,'около 500'
26.2,5.22,274.68,E,37809,80.5,3297.24,12.89,1500.21,10000,'Центр города',1,0,24.22,82.63,'более 1 000',Элитный,12,'более 1 000'
26.2,5.22,274.68,E,37809,80.5,3297.24,12.89,7000,10000,'Центр города',1,0,23.91,157.02,'около 5 000',Элитный,12,'более 1 000'
26.2,5.22,274.68,E,37809,80.5,3297.24,12.89,2391,10000,'Центр города',3,0,39.28,397.85,'более 20 000',Нормальный,12,'около 1 000'
26.2,5.22,274.68,E,37809,80.5,3297.24,12.89,3000,1000,'Спальный район',2,0,26.71,162.49,'более 1 000','Очень высокий',12,'более 200'
26.2,5.22,274.68,E,37809,80.5,3297.24,12.89,2500,10000,'Центр города',1,1.85,14.75,140.64,'более 2 000',Элитный,12,'более 1 000'
26.2,5.22,274.68,E,37809,80.5,3297.24,12.89,2500,10000,'Спальный район',1,1.85,14.75,140.64,'более 1 000',Элитный,12,'более 1 000'
11.81,4.2,302.84,E,2484,59.74,3025.87,2.77,4090.7,10000,'Центр города',2,0,10.95,425.35,'около 10 000',Элитный,1,'около 1 000'
10.55,5.93,296.99,E,1698,82.21,1564.14,6.19,3100,100000,'Фешенебельный район',1,1.37,8.14,660.15,'более 100 000',Элитный,2,'около 300'
4.58,6.77,182.59,E,4964,93.51,637.87,1,3813.08,100000,'Центр города',9,0,28.04,700.72,'более 1 000 000','Очень низкий',2,'более 200'
4.58,6.77,182.59,E,4964,93.51,637.87,1,1277.99,100000,'Фешенебельный район',8,1.12,17.47,542.74,'около 50 000',Элитный,2,'около 100'
14.83,3.9,242.55,A,3184,0,1547.44,9.03,3500,100000,'Центр города',1,0,40.22,428.78,'около 100 000','Очень высокий',1,'около 5 000'
17.91,8.19,228.82,E,10626,69.56,4264.97,2.39,8475.51,100000,'Центр города',9,0,30.26,667.05,'более 1 000 000','Очень низкий',4,'более 2 000'
17.91,8.19,228.82,E,10626,69.56,4264.97,2.39,8359.62,100000,'Фешенебельный район',8,1.12,17.47,452.23,'более 20 000',Элитный,4,'около 100'
17.91,8.19,228.82,E,10626,69.56,4264.97,2.39,7000,10000,'Центр города',1,1.31,8.91,177.49,'более 2 000',Элитный,4,'около 500'
19.93,8.1,472.86,E,16113,83.13,1878.46,13.96,12000,100000,'Центр города',1,4.55,66.41,565.98,'около 500 000','Очень высокий',3,'более 2 000'
19.93,8.1,472.86,E,16113,83.13,1878.46,13.96,3203,10000,'Центр города',2,0,31.41,200.77,'около 5 000',Элитный,3,'более 100'
19.93,8.1,472.86,E,16113,83.13,1878.46,13.96,1248.43,1000,'Центр города',1,0,10.9,271.58,'более 2 000','Очень высокий',3,'около 50'
5.4,3.38,184.4,E,6683,76.3,847.06,7.09,5056.47,100000,'Центр города',9,0,18.93,689.39,'более 1 000 000','Очень низкий',5,'более 100'
5.4,3.38,184.4,E,6683,76.3,847.06,7.09,1700,100000,'Фешенебельный район',4,1.86,25.95,475.93,'около 50 000',Элитный,5,'около 1 000'
5.4,3.38,184.4,E,6683,76.3,847.06,7.09,1561.27,100000,'Фешенебельный район',8,1.12,17.47,475.93,'более 20 000',Элитный,5,'около 100'
5.4,3.38,184.4,E,6683,76.3,847.06,7.09,1200,10000,'Фешенебельный район',1,0,12.61,475.86,'около 5 000',Элитный,5,'более 200'
5.4,3.38,184.4,E,6683,76.3,847.06,7.09,1500,10000,'Фешенебельный район',2,1.18,16.11,52.62,'более 100',Элитный,5,'около 50'
10.97,4.88,222.61,D,22811,0,542.16,16.43,3300,100000,'Фешенебельный район',2,0.01,21.78,608.77,'более 100 000',Элитный,4,'менее 50'
10.97,4.88,222.61,D,22811,0,542.16,16.43,1000,100000,'Центр города',9,0.53,31.99,432.56,'более 100 000','Очень низкий',4,'более 100'
10.97,4.88,222.61,D,22811,0,542.16,16.43,2420,100000,'Центр города',1,0.27,30.5,516.13,'около 500 000',Элитный,4,'более 20 000'
14.21,4.02,165.31,C,25395,0,3085.12,9.53,5700,100000,'Центр города',1,0.12,23.14,476.76,'более 200 000',Элитный,7,'более 10 000'
14.21,4.02,165.31,C,25395,0,3085.12,9.53,1500,100000,'Центр города',9,0.53,31.99,430.54,'более 100 000',Низкий,7,'более 100'
14.21,4.02,165.31,C,25395,0,3085.12,9.53,2000,100000,'Центр города',1,0.2,10.31,262.35,'около 50 000',Элитный,7,'около 5 000'
14.21,4.02,165.31,C,25395,0,3085.12,9.53,3000,100000,'Центр города',2,1.53,9.85,197.2,'более 10 000',Элитный,7,'около 5 000'
3.13,4.02,139.43,E,17688,96.31,666.55,1,677.76,100000,'Центр города',3,0,44.22,431.63,'более 100 000',Элитный,3,'около 500'
7.5,7.28,216.46,E,9693,93.56,623.96,1.07,900,100000,'Спальный район',1,0,5.32,442.32,'более 100 000',Элитный,2,'около 500'
14.74,7.58,210.76,D,79755,34.04,1385.75,15.36,2366.49,100000,'Спальный район',9,0,30.26,591.1,'около 1 000 000','Очень низкий',5,'около 5 000'
14.74,7.58,210.76,D,79755,34.04,1385.75,15.36,2700,100000,'Центр города',1,3.73,24.23,564.05,'около 500 000','Очень высокий',5,'около 50 000'
14.74,7.58,210.76,D,79755,34.04,1385.75,15.36,1200,100000,'Центр города',9,0.43,31.99,384.21,'более 100 000',Высокий,5,'более 100'
14.74,7.58,210.76,D,79755,34.04,1385.75,15.36,1500,100000,Окраина,4,0.29,23.46,394,'около 100 000','Очень высокий',5,'около 200'
14.74,7.58,210.76,D,79755,34.04,1385.75,15.36,1432.43,100000,'Фешенебельный район',8,1.12,17.47,385.15,'более 20 000',Элитный,5,'около 100'
6.63,3.75,163.84,E,10255,54.5,878.43,1.97,1400,100000,'Спальный район',1,0,8.11,456.72,'более 100 000',Высокий,2,'около 5 000'
12.11,4.69,208.93,E,25267,81.89,1791.43,8.78,7274.31,100000,'Центр города',9,0,30.26,641.71,'более 1 000 000','Очень низкий',7,'более 1 000'
12.11,4.69,208.93,E,25267,81.89,1791.43,8.78,7000,100000,'Центр города',1,0.02,34.84,187.2,'более 10 000',Элитный,7,'более 1 000'
12.11,4.69,208.93,E,25267,81.89,1791.43,8.78,1100,100000,'Центр города',9,0.43,31.99,283.04,'около 50 000','Очень низкий',7,'более 100'
12.11,4.69,208.93,E,25267,81.89,1791.43,8.78,2747.61,100000,'Фешенебельный район',8,1.12,17.47,417.23,'более 20 000',Элитный,7,'около 100'
5.62,5.82,236.18,E,54946,68.95,514.16,1.07,600,100000,'Центр города',9,0.95,31.99,406.43,'более 100 000',Низкий,7,'более 100'
5.62,5.82,236.18,E,54946,68.95,514.16,1.07,1000,100000,'Спальный район',1,0,7.98,382,'около 100 000',Элитный,7,'более 10 000'
5.62,5.82,236.18,E,54946,68.95,514.16,1.07,700,1000,'Центр города',1,0,8.38,228.99,'более 1 000','Очень высокий',7,'около 500'
14.13,6.16,220.65,E,28531,87.89,1360.29,17.39,1200,100000,'Центр города',2,0,7.39,460.33,'более 200 000',Элитный,4,'менее 50'
14.13,6.16,220.65,E,28531,87.89,1360.29,17.39,1650,100000,'Центр города',9,0.43,31.99,418.32,'более 100 000',Нормальный,4,'более 100'
14.13,6.16,220.65,E,28531,87.89,1360.29,17.39,6000,100000,'Центр города',1,0,58.62,476.74,'более 200 000',Элитный,4,'около 5 000'
14.13,6.16,220.65,E,28531,87.89,1360.29,17.39,1092.35,100000,'Фешенебельный район',8,1.12,17.47,419.33,'более 20 000',Элитный,4,'около 100'
13.11,10.2,352.1,A,47150,0,1482.25,8.73,850,100000,'Спальный район',4,2.85,12.27,493.86,'более 200 000',Высокий,6,'около 5 000'
13.11,10.2,352.1,A,47150,0,1482.25,8.73,760,100000,'Фешенебельный район',1,0,12.14,524.46,'около 100 000',Элитный,6,'около 5 000'
13.11,10.2,352.1,A,47150,0,1482.25,8.73,2000,100000,'Центр города',9,0.95,31.99,381.75,'более 100 000',Высокий,6,'более 100'
13.11,10.2,352.1,A,47150,0,1482.25,8.73,650,100000,'Центр города',1,0,10.07,612.27,'более 1 000 000',Нормальный,6,'около 50 000'
