@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
47.15,5.7,477.81,E,1106736,75.25,10.53,18.97,5,1000,'Центр города',1,0,22.36,689.07,'более 10 000',Низкий,3,'около 50 000'
47.15,5.7,477.81,E,1106736,75.25,10.53,18.97,20,1000,'Центр города',1,0,36.18,538.43,'около 5 000',Нормальный,3,'более 100 000'
47.15,5.7,477.81,E,1106736,75.25,10.53,18.97,25,1000,'Центр города',1,0,36.36,538.43,'около 5 000',Нормальный,3,'более 100 000'
8.47,6.81,251.68,E,1162749,97.94,4.61,1,5.5,1000,'Центр города',1,0,13.66,220.95,'около 500',Элитный,7,'около 5 000'
8.47,6.81,251.68,E,1162749,97.94,4.61,1,12.7,10000,Окраина,1,0,18.45,611.57,'более 20 000',Элитный,7,'более 2 000'
8.47,6.81,251.68,E,1162749,97.94,4.61,1,4.6,10000,Пригород,3,0,8.3,319.17,'более 1 000',Элитный,7,'около 5 000'
29.42,5.32,475.18,E,638152,89.01,10.15,1.65,27,10000,'Фешенебельный район',9,0.11,36.92,685.4,'более 10 000',Нормальный,6,'более 10 000'
29.42,5.32,475.18,E,638152,89.01,10.15,1.65,11.1,10000,'Центр города',2,0,13.45,346.95,'около 5 000','Очень высокий',6,'около 50 000'
14.08,5.24,255.26,E,426170,97.65,17.43,1,15,10000,Пригород,2,0,7.57,294.51,'более 1 000',Элитный,1,'около 10 000'
15.52,4.53,210.95,E,866762,67.92,9.45,2.29,5.3,10000,'Центр города',3,0.19,10.09,591.34,'около 50 000',Низкий,3,'более 200 000'
23.07,6.21,324.96,E,1776457,90.24,4.23,3.8,4,10000,'Центр города',1,3.08,11.97,486.11,'более 10 000',Элитный,9,'около 100 000'
26.2,5.22,274.68,E,7776183,90.23,5.62,1,3.5,10000,'Центр города',5,0,14.34,395.85,'более 20 000',Нормальный,16,'более 100 000'
