@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
47.15,5.7,477.81,E,366460,92.15,809.58,1,2500,1000,'Центр города',1,1.22,23.8,526.39,'около 5 000',Нормальный,4,'более 20 000'
47.15,5.7,477.81,E,366460,92.15,809.58,1,1500,1000,'Фешенебельный район',1,2.87,19.89,264.71,'более 100',Элитный,4,'около 5 000'
47.15,5.7,477.81,E,366460,92.15,809.58,1,900,1000,'Спальный район',1,0,8.93,165.44,'около 500',Элитный,4,'около 50'
47.15,5.7,477.81,E,366460,92.15,809.58,1,1799,1000,'Спальный район',1,0.76,6.23,155.11,'около 500',Элитный,4,'менее 50'
8.47,6.81,251.68,E,140360,98.85,390.99,1,999,10000,Окраина,1,1.21,5.83,177.14,'около 1 000',Элитный,3,'менее 50'
29.42,5.32,475.18,E,120661,93.15,591.4,2.33,1897.04,10000,'Фешенебельный район',9,6.04,27.93,685.4,'более 10 000',Нормальный,3,'около 10 000'
29.42,5.32,475.18,E,120661,93.15,591.4,2.33,2400,10000,'Фешенебельный район',1,0,18.62,676.49,'около 10 000',Элитный,3,'около 500'
29.42,5.32,475.18,E,120661,93.15,591.4,2.33,1565.9,500,'Центр города',1,0,8.62,189.42,'более 200','Очень высокий',3,'менее 50'
14.08,5.24,255.26,E,70230,93.64,735.38,1,2100,10000,'Центр города',1,0,12.97,380.11,'около 10 000',Элитный,4,'около 5 000'
14.08,5.24,255.26,E,70230,93.64,735.38,1,1099,10000,Окраина,1,1.21,5.83,160.99,'около 1 000',Элитный,4,'около 100'
14.08,5.24,255.26,E,70230,93.64,735.38,1,817.34,100,'Фешенебельный район',1,0,5.88,0,'менее 50',Элитный,4,'около 50'
15.52,4.53,210.95,E,148630,96.3,653.29,1,800,10000,'Центр города',3,0,9.42,591.34,'около 50 000',Низкий,3,'около 5 000'
15.52,4.53,210.95,E,148630,96.3,653.29,1,999,10000,Окраина,1,1.21,5.83,142.27,'около 1 000',Элитный,3,'около 50'
15.03,5.25,240.61,E,280079,95.69,378.99,1,1500,10000,'Центр города',1,6.43,28.57,682.26,'около 100 000',Нормальный,3,'более 10 000'
15.03,5.25,240.61,E,280079,95.69,378.99,1,492.22,500,'Спальный район',1,0,8.52,180.62,'более 100','Очень высокий',3,'около 500'
15.03,5.25,240.61,E,280079,95.69,378.99,1,999,10000,Окраина,1,1.21,5.83,145.84,'более 1 000',Элитный,3,'менее 50'
23.07,6.21,324.96,E,291121,86.64,473.92,3.14,2000,10000,'Фешенебельный район',1,3.98,44.64,692.16,'более 10 000',Элитный,6,'около 5 000'
23.07,6.21,324.96,E,291121,86.64,473.92,3.14,1550,10000,'Фешенебельный район',2,0,11.52,618.87,'около 10 000',Элитный,6,'более 200'
