@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
47.15,5.7,477.81,E,35666,90.85,15134.83,10.55,55000,1000,'Фешенебельный район',1,4.9,26.24,504.52,'около 500',Элитный,2,'около 3 000'
47.15,5.7,477.81,E,35666,90.85,15134.83,10.55,40000,1000,'Фешенебельный район',1,3.48,15.92,264.71,'более 100',Элитный,2,'более 200'
8.47,6.81,251.68,E,6649,89.47,13318.84,1.21,75000,10000,'Фешенебельный район',1,5.03,16.52,612.73,'около 5 000',Элитный,1,'около 500'
29.42,5.32,475.18,E,13238,92.78,5989.68,3.16,20474.2,10000,'Фешенебельный район',9,0,22.27,685.4,'более 10 000',Нормальный,5,'более 100'
29.42,5.32,475.18,E,13238,92.78,5989.68,3.16,19000,10000,'Центр города',1,0,19.73,523.8,'более 20 000',Элитный,5,'около 100'
29.42,5.32,475.18,E,13238,92.78,5989.68,3.16,19000,10000,'Центр города',1,0,19.73,584.99,'около 50 000','Очень высокий',5,'около 100'
29.42,5.32,475.18,E,13238,92.78,5989.68,3.16,30000,10000,'Фешенебельный район',3,2.02,16.96,429.22,'более 1 000',Элитный,5,'около 500'
14.08,5.24,255.26,E,9517,94.66,8882.8,1,50000,10000,'Центр города',1,0,18.29,380.11,'около 10 000',Элитный,3,'около 500'
14.08,5.24,255.26,E,9517,94.66,8882.8,1,28891.84,100,'Фешенебельный район',1,0,10.12,0,'менее 50',Элитный,3,'около 50'
14.08,5.24,255.26,E,9517,94.66,8882.8,1,33000,10000,'Центр города',1,0,9.89,564.65,'более 30 000','Очень высокий',3,'менее 50'
15.52,4.53,210.95,E,13971,92.37,10395.49,1.79,57000,10000,'Центр города',3,5.43,15.02,591.34,'около 50 000',Низкий,2,'около 1 000'
15.03,5.25,240.61,B,7200,0,19784.02,2.97,55000,10000,'Центр города',1,0,23.82,682.26,'около 100 000',Нормальный,2,'около 5 000'
15.03,5.25,240.61,B,7200,0,19784.02,2.97,75000,10000,'Фешенебельный район',2,5.43,15.02,547.59,'около 5 000','Очень высокий',2,'около 2 000'
23.07,6.21,324.96,E,46053,88.6,8449.42,4.33,55000,10000,'Фешенебельный район',1,2.9,25.73,693.01,'более 10 000',Элитный,2,'около 5 000'
23.07,6.21,324.96,E,46053,88.6,8449.42,4.33,17518.38,1000,'Центр города',1,0,17.06,160.5,'около 1 000',Элитный,2,'около 50'
26.2,5.22,274.68,E,237677,69.5,9048.07,8.69,25000,10000,'Фешенебельный район',1,5.13,26.24,607.67,'более 10 000',Элитный,10,'около 3 000'
26.2,5.22,274.68,E,237677,69.5,9048.07,8.69,45000,10000,'Фешенебельный район',1,4.93,24.25,661.99,'более 20 000',Элитный,10,'около 50 000'
26.2,5.22,274.68,E,237677,69.5,9048.07,8.69,32000,10000,'Центр города',5,4.93,24.24,395.85,'более 20 000',Нормальный,10,'около 3 000'
26.2,5.22,274.68,E,237677,69.5,9048.07,8.69,32000,10000,'Центр города',1,3.65,21.25,508.04,'около 50 000','Очень высокий',10,'около 100'
26.2,5.22,274.68,E,237677,69.5,9048.07,8.69,35000,10000,'Спальный район',1,2.76,18.29,364,'более 10 000',Элитный,10,'около 10 000'
26.2,5.22,274.68,E,237677,69.5,9048.07,8.69,40000,10000,'Фешенебельный район',3,0.11,18.7,309.18,'более 1 000',Элитный,10,'около 500'
26.2,5.22,274.68,E,237677,69.5,9048.07,8.69,34000,10000,'Центр города',1,4.93,24.24,265.98,'около 10 000',Элитный,10,'около 2 000'
13.91,3.9,283.62,E,3012,89.28,8926.48,8.44,65000,10000,'Фешенебельный район',1,4.23,24.04,710.96,'около 10 000',Элитный,1,'около 500'
10.55,5.93,296.99,E,3556,99.61,7804.19,2,38999,10000,Окраина,1,0,23.38,227.41,'более 1 000',Элитный,1,'менее 50'
4.58,6.77,182.59,E,3104,99.13,5557.27,3.24,45885.88,100000,'Центр города',9,2.91,22.2,700.72,'более 1 000 000','Очень низкий',2,'менее 50'
14.83,3.9,242.55,E,4024,85.39,14121.91,3.46,60000,500,'Фешенебельный район',1,2.72,20,381.01,'более 100',Элитный,1,'около 500'
17.91,8.19,228.82,E,41526,80.67,5540.53,5.03,35000,100000,'Центр города',1,0,32.63,683.34,'более 1 000 000',Нормальный,4,'около 5 000'
17.91,8.19,228.82,E,41526,80.67,5540.53,5.03,17089.96,100000,'Центр города',9,2.91,22.27,667.05,'более 1 000 000','Очень низкий',4,'более 100'
17.91,8.19,228.82,E,41526,80.67,5540.53,5.03,40000,100000,'Центр города',1,0,23.27,451.68,'более 100 000',Элитный,4,'около 1 000'
17.91,8.19,228.82,E,41526,80.67,5540.53,5.03,42000,100000,'Спальный район',3,0,23.83,511.29,'более 200 000','Очень высокий',4,'около 50'
19.93,8.1,472.86,D,32324,35.95,6958.77,3.73,40000,100000,'Центр города',1,7.39,23.82,596.76,'около 500 000','Очень высокий',4,'более 20 000'
19.93,8.1,472.86,D,32324,35.95,6958.77,3.73,60000,1000,'Фешенебельный район',1,4.21,25.71,464.38,'около 500',Элитный,4,'менее 50'
19.93,8.1,472.86,D,32324,35.95,6958.77,3.73,35000,100000,'Центр города',1,0,13.1,187.54,'более 10 000',Элитный,4,'более 100'
19.93,8.1,472.86,D,32324,35.95,6958.77,3.73,34000,10000,'Центр города',1,0,11.76,420.95,'более 10 000',Элитный,4,'более 100'
5.4,3.38,184.4,E,5030,95.73,18497.7,1,39294.34,100000,'Центр города',9,2.91,22.27,689.39,'более 1 000 000','Очень низкий',3,'более 100'
10.97,4.88,222.61,E,15660,89.52,8686.92,9.13,19999,10000,'Спальный район',1,1.01,15.84,249.07,'около 5 000',Элитный,6,'около 300'
10.97,4.88,222.61,E,15660,89.52,8686.92,9.13,25000,100000,'Центр города',9,0.33,15.87,432.56,'более 100 000','Очень низкий',6,'около 50'
10.97,4.88,222.61,E,15660,89.52,8686.92,9.13,14444.41,100000,'Центр города',4,0,22.51,405.85,'более 100 000','Очень высокий',6,'около 500'
10.97,4.88,222.61,E,15660,89.52,8686.92,9.13,28500,100000,'Центр города',2,0.03,15.13,433.79,'более 100 000',Элитный,6,'более 200'
14.21,4.02,165.31,E,59215,98.46,4126.43,1,23045.73,100000,'Фешенебельный район',1,0.33,15.86,483.13,'около 50 000',Элитный,10,'менее 50'
14.21,4.02,165.31,E,59215,98.46,4126.43,1,19999,10000,'Спальный район',1,1.01,15.84,382.3,'более 10 000','Очень высокий',10,'около 100'
14.21,4.02,165.31,E,59215,98.46,4126.43,1,11000,100000,'Центр города',9,0.33,15.87,430.54,'более 100 000',Низкий,10,'менее 50'
14.21,4.02,165.31,E,59215,98.46,4126.43,1,19999.91,100000,'Центр города',3,0,22.51,406.76,'более 100 000',Элитный,10,'около 500'
14.21,4.02,165.31,E,59215,98.46,4126.43,1,34999,10000,'Спальный район',1,0,22.85,291.14,'около 5 000',Элитный,10,'менее 50'
14.21,4.02,165.31,E,59215,98.46,4126.43,1,20200,10000,'Центр города',2,0.48,8.18,440.37,'более 20 000','Очень высокий',10,'около 50'
14.21,4.02,165.31,E,59215,98.46,4126.43,1,25500,100000,'Спальный район',3,0,10.21,288.52,'более 20 000',Элитный,10,'менее 50'
14.21,4.02,165.31,E,59215,98.46,4126.43,1,20000,100000,'Центр города',2,1.88,14.41,197.2,'более 10 000',Элитный,10,'около 100'
7.5,7.28,216.46,E,4564,99.56,14529.47,1,16000,100000,'Центр города',4,0,15.86,440.64,'более 100 000','Очень высокий',1,'менее 50'
14.74,7.58,210.76,E,127314,77.03,8937.03,1.93,15455.2,100000,'Спальный район',9,2.91,22.27,591.1,'около 1 000 000','Очень низкий',8,'более 100'
14.74,7.58,210.76,E,127314,77.03,8937.03,1.93,44000,100000,'Центр города',1,0,24.21,384.22,'более 100 000',Элитный,8,'более 10 000'
14.74,7.58,210.76,E,127314,77.03,8937.03,1.93,37000,100000,'Фешенебельный район',1,0,20.28,513.25,'около 50 000',Элитный,8,'около 5 000'
14.74,7.58,210.76,E,127314,77.03,8937.03,1.93,45000,10000,'Спальный район',3,0,23.36,387.03,'более 10 000','Очень высокий',8,'более 100'
14.74,7.58,210.76,E,127314,77.03,8937.03,1.93,41000,100000,'Центр города',5,0,18.94,466.68,'более 200 000',Низкий,8,'более 2 000'
14.74,7.58,210.76,E,127314,77.03,8937.03,1.93,12000,100000,'Центр города',9,0.36,15.87,384.21,'более 100 000',Высокий,8,'менее 50'
14.74,7.58,210.76,E,127314,77.03,8937.03,1.93,25000,100000,'Центр города',1,1.86,14.41,165.66,'более 10 000',Элитный,8,'около 1 000'
12.11,4.69,208.93,D,39806,38.26,10169.07,1.91,60000,100000,'Фешенебельный район',1,0,31.89,684.22,'более 300 000',Элитный,4,'более 20 000'
12.11,4.69,208.93,D,39806,38.26,10169.07,1.91,80723.08,100000,'Центр города',9,2.91,21.7,641.71,'более 1 000 000','Очень низкий',4,'около 50'
12.11,4.69,208.93,D,39806,38.26,10169.07,1.91,10000,100000,'Центр города',9,0.36,15.87,283.04,'около 50 000','Очень низкий',4,'менее 50'
12.11,4.69,208.93,D,39806,38.26,10169.07,1.91,20000,100000,'Центр города',1,1.86,14.41,186.86,'более 10 000',Элитный,4,'около 100'
4.79,3.54,161.46,E,1662,98.74,4289.27,2.35,39999.99,10000,'Центр города',1,0,24.13,371.13,'около 5 000',Элитный,1,'менее 50'
5.62,5.82,236.18,E,15153,98.86,8793.16,1,6500,100000,'Центр города',9,0.25,15.87,406.43,'более 100 000',Низкий,4,'около 50'
14.13,6.16,220.65,E,32172,76.65,5322.22,11.23,33000,100000,'Центр города',1,5.57,27.4,582.54,'около 500 000','Очень высокий',6,'более 2 000'
14.13,6.16,220.65,E,32172,76.65,5322.22,11.23,21169.91,100000,'Центр города',9,2.91,22.27,644.09,'более 1 000 000','Очень низкий',6,'более 100'
14.13,6.16,220.65,E,32172,76.65,5322.22,11.23,40000,100000,'Центр города',1,0,22.11,415,'более 100 000',Элитный,6,'менее 50'
14.13,6.16,220.65,E,32172,76.65,5322.22,11.23,28000,100000,'Фешенебельный район',1,0,24.47,655.25,'более 200 000',Элитный,6,'около 5 000'
14.13,6.16,220.65,E,32172,76.65,5322.22,11.23,38000,100000,'Спальный район',3,4.06,23.77,470.8,'более 200 000','Очень высокий',6,'менее 50'
14.13,6.16,220.65,E,32172,76.65,5322.22,11.23,15000,100000,'Центр города',9,0.36,15.87,418.32,'более 100 000',Нормальный,6,'около 50'
13.11,10.2,352.1,E,74782,70.05,13305.76,1.39,37000,10000,'Фешенебельный район',1,1.2,24.22,380.98,'около 5 000',Элитный,4,'более 20 000'
13.11,10.2,352.1,E,74782,70.05,13305.76,1.39,11000,100000,'Центр города',9,0.25,15.87,381.75,'более 100 000',Высокий,4,'менее 50'
23.26,6.51,233.31,E,121637,84.6,10218.76,10.7,30000,100000,'Фешенебельный район',1,5.58,27.45,651.77,'более 200 000',Элитный,8,'более 10 000'
23.26,6.51,233.31,E,121637,84.6,10218.76,10.7,40000,100000,'Центр города',3,5.15,25.82,598,'около 1 000 000',Низкий,8,'более 2 000'
23.26,6.51,233.31,E,121637,84.6,10218.76,10.7,46000,100000,'Центр города',1,0.59,15.86,548.53,'около 500 000',Элитный,8,'менее 50'
23.26,6.51,233.31,E,121637,84.6,10218.76,10.7,8000,100000,'Центр города',8,0.59,15.87,406,'более 100 000',Высокий,8,'около 50'
23.26,6.51,233.31,E,121637,84.6,10218.76,10.7,30999,10000,Окраина,2,0,19.76,284.47,'около 5 000',Элитный,8,'менее 50'
23.26,6.51,233.31,E,121637,84.6,10218.76,10.7,9000,10000,'Фешенебельный район',1,1.7,26.11,188.58,'около 500',Элитный,8,'около 1 000'
6.06,3.68,242.98,E,3771,98.62,8943.33,1,20000,100000,'Центр города',7,0.57,15.87,493.03,'более 100 000',Низкий,2,'около 50'
6.06,3.68,242.98,E,3771,98.62,8943.33,1,39999,10000,'Центр города',1,0,19.76,484.21,'более 20 000',Элитный,2,'менее 50'
16.89,3.18,175.33,E,24010,92.49,10639.61,1,64000,1000,'Фешенебельный район',1,5.15,25.82,473.41,'около 500',Элитный,3,'более 1 000'
16.89,3.18,175.33,E,24010,92.49,10639.61,1,8000,100000,'Центр города',8,0.57,15.87,472.59,'более 100 000',Низкий,3,'около 50'
16.89,3.18,175.33,E,24010,92.49,10639.61,1,39999,10000,'Центр города',2,0,19.76,476.57,'более 20 000','Очень высокий',3,'около 50'
31.82,6.61,472.79,E,103506,75.81,7405.52,11.08,35000,100000,'Центр города',1,5.37,27.35,540.85,'около 500 000','Очень высокий',3,'более 20 000'
31.82,6.61,472.79,E,103506,75.81,7405.52,11.08,40000,100000,'Центр города',2,2.09,16.4,373.36,'около 100 000',Элитный,3,'менее 50'
39.45,6.59,442.23,E,111007,59.67,7739.88,9.28,50000,100000,'Центр города',1,4.99,23.78,512.62,'около 500 000',Элитный,5,'более 1 000'
39.45,6.59,442.23,E,111007,59.67,7739.88,9.28,50000,100000,'Центр города',1,4.99,23.82,512.62,'около 500 000','Очень высокий',5,'более 2 000'
39.45,6.59,442.23,E,111007,59.67,7739.88,9.28,40000,100000,'Фешенебельный район',1,5.37,27.15,618.83,'более 100 000',Элитный,5,'около 50 000'
39.45,6.59,442.23,E,111007,59.67,7739.88,9.28,38909.83,100000,'Центр города',1,0,24.22,597.3,'более 1 000 000',Высокий,5,'около 5 000'
11.84,3.73,262.33,E,2148,95.95,36002.53,1,11000,100000,'Центр города',9,0.57,15.87,603.26,'около 500 000','Очень низкий',2,'около 50'
11.84,3.73,262.33,E,2148,95.95,36002.53,1,39999,10000,'Центр города',2,0,19.76,509.13,'более 10 000','Очень высокий',2,'около 50'
31.76,6.76,476.48,E,75778,80.55,8287.57,8.12,45000,100000,'Центр города',1,2.81,27.36,551.75,'около 500 000','Очень высокий',3,'более 10 000'
31.76,6.76,476.48,E,75778,80.55,8287.57,8.12,61500,100000,'Центр города',2,1.38,22.3,435.76,'более 100 000','Очень высокий',3,'менее 50'
