@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
47.15,5.7,477.81,E,97648,99.89,1035.61,8.65,400,1000,'Фешенебельный район',1,1.56,60.34,175.14,'более 100',Элитный,1,'более 100'
8.47,6.81,251.68,E,39262,74.67,102.3,15.85,140,10000,Пригород,3,1.41,20.49,319.17,'более 1 000',Элитный,3,'около 5 000'
8.47,6.81,251.68,E,39262,74.67,102.3,15.85,300,10000,'Центр города',1,0,41.15,191.5,'более 1 000',Элитный,3,'около 500'
29.42,5.32,475.18,E,45606,86.25,611.4,1.42,199.79,10000,'Фешенебельный район',9,0,21.89,685.4,'более 10 000',Нормальный,4,'около 5 000'
29.42,5.32,475.18,E,45606,86.25,611.4,1.42,2400,10000,'Центр города',1,0,76.77,698.37,'более 100 000',Нормальный,4,'более 1 000'
14.08,5.24,255.26,E,41130,85.9,152.77,8.3,260,1000,'Центр города',2,1.19,17.4,280.72,'более 1 000','Очень высокий',2,'более 2 000'
14.08,5.24,255.26,E,41130,85.9,152.77,8.3,254,10000,Пригород,2,1.45,27.98,294.51,'более 1 000',Элитный,2,'около 3 000'
15.52,4.53,210.95,E,60195,78.7,227.78,4.43,259,10000,Пригород,2,0.86,22.48,265.17,'более 1 000',Элитный,4,'около 10 000'
15.52,4.53,210.95,E,60195,78.7,227.78,4.43,270,10000,'Центр города',1,0,41.06,148.86,'более 1 000',Высокий,4,'около 5 000'
15.03,5.25,240.61,E,69698,97.13,282.43,1,60,10000,'Спальный район',2,1.45,19.95,270.85,'более 3 000',Элитный,2,'около 1 000'
23.07,6.21,324.96,D,94678,26.48,207.1,21.5,165,10000,'Центр города',1,0.75,28.52,487.94,'более 20 000',Элитный,6,'более 20 000'
23.07,6.21,324.96,D,94678,26.48,207.1,21.5,151,10000,Пригород,2,1.45,19.95,244.38,'более 1 000',Элитный,6,'более 2 000'
