@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
18.41,5.51,244.7,D,10343,0,497.97,3.25,900,10000,'Спальный район',5,0,37.95,692.57,'более 100 000','Очень низкий',1,'около 10 000'
25.69,10.62,204.63,E,14808,99.99,3021.66,1,4790.4,500,'Фешенебельный район',2,0,10.85,66.28,'менее 50',Элитный,1,'менее 50'
22.71,6.37,412.47,E,2726,59.72,483.2,3.48,1599,10000,'Центр города',2,0,14.54,324.52,'около 5 000',Элитный,1,'более 1 000'
29.08,7.15,319.09,E,29124,72.39,728.12,2.81,2200,10000,'Центр города',1,0,21.99,295.21,'более 10 000',Элитный,2,'около 10 000'
29.08,7.15,319.09,E,29124,72.39,728.12,2.81,922,10000,'Центр города',1,0.49,6.03,233.8,'около 5 000',Элитный,2,'около 50'
13.14,7.09,44.36,E,13137,99.8,2154.68,1,6015.58,100,'Фешенебельный район',2,0,79.74,18.45,'менее 50',Высокий,1,'менее 50'
32.7,10.3,284.82,E,86396,84.91,691.78,3.04,2400,10000,'Центр города',1,0,21.34,402.07,'более 10 000',Элитный,1,'более 20 000'
29.95,7.08,330.03,E,30490,73.76,600.33,2.01,1800,10000,'Центр города',1,0,21.99,306.07,'более 10 000',Элитный,1,'около 10 000'
8.51,6.97,86.03,E,109172,65.71,53.67,1.04,220,100000,'Центр города',1,4.22,38.01,469.19,'более 200 000',Элитный,1,'около 50 000'
5.65,3.48,73.25,E,32952,84.83,74.31,1,180,10000,'Центр города',1,4.22,37.95,455.96,'более 20 000','Очень высокий',1,'около 5 000'
28.26,5.58,304.31,E,6648,99.55,6522.3,1,10500,1000,'Центр города',1,0,6.03,99.95,'около 500','Очень высокий',1,'около 50'
38.7,7.17,361,E,100346,81.05,3758.75,1,6500,1000,'Фешенебельный район',1,0,79.84,312.82,'более 1 000',Элитный,1,'более 20 000'
