@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
18.41,5.51,244.7,E,183027,91.8,51.11,1.04,40,1000,'Фешенебельный район',3,4.65,82.43,240.82,'более 200',Элитный,1,'около 20 000'
8.37,4.76,225.45,B,4587,0,680.18,5.45,24,10000,'Центр города',2,0,81.93,281.48,'около 5 000',Элитный,2,'около 5 000'
8.37,4.76,225.45,B,4587,0,680.18,5.45,488.09,10000,'Фешенебельный район',9,0,5.36,359.67,'более 1 000',Высокий,2,'более 100'
17.09,4.53,219.95,D,12395,28.69,713.53,5.53,34,10000,'Центр города',2,0,81.63,258.46,'около 5 000',Элитный,1,'около 10 000'
14.94,6.2,288.8,E,185196,70.01,58.67,28.51,100,100000,'Центр города',1,5.76,86.55,417.55,'более 200 000',Элитный,1,'около 50 000'
28.12,5.08,274.94,E,106408,95.69,1073.11,1,29,10000,'Центр города',2,0,81.98,173.66,'около 5 000',Элитный,4,'около 5 000'
28.12,5.08,274.94,E,106408,95.69,1073.11,1,900,500,'Фешенебельный район',2,0,82.46,47.12,'около 50',Элитный,4,'более 1 000'
28.12,5.08,274.94,E,106408,95.69,1073.11,1,800,100,'Центр города',1,0,31.73,0,'около 100',Низкий,4,'менее 50'
28.12,5.08,274.94,E,106408,95.69,1073.11,1,800,100,'Спальный район',1,0,33.21,0,'около 100',Нормальный,4,'менее 50'
22.71,6.37,412.47,E,71562,72.34,27.32,12.72,50,10000,'Центр города',1,7,76.77,595.53,'около 50 000','Очень высокий',1,'более 10 000'
29.08,7.15,319.09,E,559734,70.69,36.21,18.55,50,10000,'Центр города',1,6.33,76.77,429.91,'более 20 000',Элитный,2,'более 100 000'
29.08,7.15,319.09,E,559734,70.69,36.21,18.55,84.05,100000,'Центр города',9,5.97,73.87,409.26,'более 100 000','Очень низкий',2,'более 100'
