@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
8.37,4.76,225.45,E,19909,99.9,218.39,1,174.71,10000,'Фешенебельный район',9,0,1,359.67,'более 1 000',Высокий,1,'менее 50'
17.44,6.02,232.3,E,47691,99.4,629.41,1,100,1000,'Фешенебельный район',1,0,2.36,194.71,'более 100',Элитный,1,'около 500'
29.08,7.15,319.09,E,84176,99.42,1101.7,1,882.6,100000,'Центр города',9,0,1,409.26,'более 100 000','Очень низкий',2,'менее 50'
29.08,7.15,319.09,E,84176,99.42,1101.7,1,1290,1000,'Центр города',1,0,4.97,281.9,'более 2 000','Очень высокий',2,'около 500'
29.95,7.08,330.03,E,70321,99.99,1115.02,1,901.61,10000,'Центр города',9,0,1,420.01,'более 20 000','Очень низкий',1,'менее 50'
16.29,6.23,112.01,E,210038,99.73,450.09,1,1126.45,100000,'Центр города',8,0,36.19,196.7,'около 50 000',Элитный,1,'около 500'
20.35,7.5,1434.5,E,72627,86.14,281.64,1.55,750,10000,'Центр города',1,5.87,36.08,441.64,'более 20 000','Очень высокий',1,'около 10 000'
46.64,8.09,1234.62,E,273435,94.56,1565.74,1,1700,10000,'Центр города',1,5.87,36.2,352.39,'более 20 000',Элитный,1,'более 10 000'
9.05,2.5,86.54,E,72736,100,147.38,1,117.9,10000,'Фешенебельный район',9,0,1,443.22,'более 2 000','Очень низкий',1,'менее 50'
13.95,5.09,154.49,E,800009,99.94,602.75,1,90,1000,'Фешенебельный район',1,0,2.21,108.4,'более 200',Элитный,1,'около 500'
37.7,8,1319.5,E,55417,85.77,566.1,3.13,850,10000,'Центр города',1,5.87,36.06,461.98,'около 50 000','Очень высокий',1,'около 50 000'
27.92,7.08,380,E,991704,93.95,878.74,1,1000,100000,'Фешенебельный район',1,0,33.75,454.17,'более 100 000',Элитный,1,'около 50 000'
7.68,4.86,110.99,E,662829,100,336.04,1,272.18,10000,'Фешенебельный район',9,0,1,272.42,'более 1 000',Низкий,1,'менее 50'
2.43,4.05,64.11,E,76950,99.99,53,1,42.4,10000,'Фешенебельный район',9,0,1,416.84,'более 2 000','Очень низкий',1,'менее 50'
45.3,9.35,1665.33,E,43845,99.93,1443.47,1,1306.46,100000,'Центр города',9,0,2.32,466.25,'более 100 000',Нормальный,1,'менее 50'
8.08,5.55,98.9,E,57318,99.91,209.61,1,165.19,10000,'Фешенебельный район',9,0,1,452.08,'около 5 000',Высокий,1,'около 50'
23.31,6.15,347.78,E,151478,99.99,920.97,1,1103.73,10000,'Центр города',9,0,4.97,382.05,'более 10 000',Низкий,1,'менее 50'
47.65,6.71,385.88,E,61840,99.98,742.66,1,615.82,1000,'Фешенебельный район',9,0,1,294.84,'более 300','Очень высокий',1,'менее 50'
20.63,6.66,179.02,E,13848,98.56,597.07,1,100,1000,'Фешенебельный район',1,0,2.31,281.97,'более 100',Элитный,1,'около 200'
