@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
8.37,4.76,225.45,E,47272,99.97,100.55,1,86.42,10000,'Фешенебельный район',9,0,1,359.67,'более 1 000',Высокий,1,'менее 50'
14.94,6.2,288.8,E,231805,99.99,195.9,1,168.36,500,'Фешенебельный район',4,0,1,411.69,'более 100',Высокий,1,'менее 50'
22.71,6.37,412.47,E,25182,99.6,355.86,1,399,10000,'Центр города',2,0,11.44,324.52,'около 5 000',Элитный,1,'около 100'
29.08,7.15,319.09,E,210428,99.99,436.2,1,353.3,100000,'Центр города',9,0,1,409.26,'более 100 000','Очень низкий',2,'менее 50'
29.08,7.15,319.09,E,210428,99.99,436.2,1,920,1000,'Центр города',1,0.35,5.43,197.41,'более 1 000',Элитный,2,'менее 50'
29.95,7.08,330.03,E,175790,99.99,432.17,1,358.61,10000,'Центр города',9,0,1,420.01,'более 20 000','Очень низкий',1,'менее 50'
37.77,6.56,326.92,E,102295,99.98,467.01,1,387.5,1000,'Центр города',4,0,1,93.97,'около 500','Очень высокий',1,'менее 50'
28.26,5.58,304.31,E,104627,99.99,441.27,1,1010,1000,'Центр города',1,0,5.23,151.04,'около 500',Элитный,1,'менее 50'
38.08,9.97,252.1,E,695332,100,413.45,1,335.02,500,'Фешенебельный район',4,0,1,219.22,'более 100','Очень высокий',1,'менее 50'
20.35,7.5,1434.5,E,164378,99.99,324.2,1,259.36,10000,Окраина,4,0,1,415.91,'более 10 000',Высокий,1,'менее 50'
24.83,7.32,1105.56,E,222755,99.99,325.04,1,260.03,10000,Окраина,4,0,1,285.2,'около 5 000','Очень высокий',1,'менее 50'
46.64,8.09,1234.62,E,638136,100,633.5,1,506.8,10000,Окраина,4,0,1,64.19,'более 1 000',Элитный,1,'менее 50'
31.41,6.47,1121,E,130262,99.85,327.87,1,320,10000,'Центр города',2,0,27.89,77.85,'более 1 000',Элитный,1,'около 200'
19.35,6.58,188.03,E,106167,99.98,272.78,1,234.4,500,'Фешенебельный район',4,0,1,482.53,'более 100','Очень высокий',1,'менее 50'
11.83,5.51,185.05,'',74214,100,176.78,1,199.16,100,'Фешенебельный район',1,0,1.05,49.38,'менее 50',Элитный,0,'менее 50'
15.91,6.21,105.88,E,705281,99.9,257.7,1,250,10000,'Фешенебельный район',1,0,27.89,89.82,'более 200',Элитный,1,'около 500'
26.18,7.5,1210,E,108569,99.99,323.22,1,261.68,1000,'Фешенебельный район',4,0,1,472.45,'около 500','Очень высокий',1,'менее 50'
9.05,2.5,86.54,E,145499,99.99,94.51,1,81.22,10000,'Фешенебельный район',9,0,1,443.22,'более 2 000','Очень низкий',1,'менее 50'
14.44,3.42,118.36,E,290918,99.99,146.63,1,126.01,10000,'Фешенебельный район',4,0,1,301.66,'более 1 000',Высокий,1,'менее 50'
13.95,5.09,154.49,E,2000009,100,238.37,1,193.12,1000,'Фешенебельный район',4,0,1,236.21,'около 500',Высокий,1,'менее 50'
40.78,7.99,458.85,E,1419751,99.3,329.08,1,600,100000,'Фешенебельный район',1,0,34.68,487.17,'около 100 000',Элитный,1,'около 10 000'
7.68,4.86,110.99,E,920534,99.92,316.92,1,200,100000,'Центр города',1,0,27.89,305.61,'более 100 000',Элитный,2,'около 500'
7.68,4.86,110.99,E,920534,99.92,316.92,1,260.81,10000,'Фешенебельный район',9,0,1,272.42,'более 1 000',Низкий,2,'менее 50'
2.43,4.05,64.11,E,198242,99.99,20.74,1,17.82,10000,'Фешенебельный район',9,0,1,416.84,'более 2 000','Очень низкий',1,'менее 50'
45.3,9.35,1665.33,E,106129,99.98,610.9,1,488.72,100000,'Центр города',9,0,1,466.25,'более 100 000',Нормальный,1,'менее 50'
63.5,9.11,1612.96,E,1380956,100,659.54,1,527.63,100000,'Спальный район',9,0,1,232.26,'около 50 000',Элитный,1,'менее 50'
39.61,8.18,1424.43,E,255169,99.99,452.73,1,362.18,10000,'Спальный район',4,0,1,314.6,'около 5 000',Элитный,1,'менее 50'
70.89,9.8,1550.64,E,360756,100,608.28,1,486.62,1000,'Фешенебельный район',4,0,1,191.87,'более 200',Элитный,1,'менее 50'
9.02,8.53,971.59,E,11772,99.86,270.44,1,232.39,10000,'Спальный район',4,0,1,552.54,'более 10 000',Высокий,1,'менее 50'
8.08,5.55,98.9,E,127146,99.99,99.59,1,85.58,10000,'Фешенебельный район',9,0,1,452.08,'около 5 000',Высокий,1,'менее 50'
23.31,6.15,347.78,E,380907,99.96,355.88,1,379,10000,'Центр города',2,0,11.44,166.38,'около 5 000',Элитный,3,'около 100'
23.31,6.15,347.78,E,380907,99.96,355.88,1,288.21,100000,'Центр города',4,0,1,252.96,'около 50 000',Высокий,3,'менее 50'
23.31,6.15,347.78,E,380907,99.96,355.88,1,382.3,10000,'Центр города',9,0,3.51,382.05,'более 10 000',Низкий,3,'около 50'
24.49,6.67,342,E,420609,100,311.45,1,260.03,1000,'Фешенебельный район',4,0,1,175.18,'более 100',Элитный,1,'менее 50'
47.65,6.71,385.88,E,139480,99.99,326.44,1,266.03,1000,'Фешенебельный район',9,0,1,294.84,'более 300','Очень высокий',1,'менее 50'
18.48,4.5,248.67,E,34467,99.71,322.3,1,349,10000,'Центр города',2,0,11.44,304.12,'около 5 000',Элитный,1,'около 100'
24.24,6.48,391.83,E,39390,99.75,360.24,1,419,10000,'Центр города',2,0,11.44,299.45,'около 5 000','Очень высокий',1,'около 100'
24.08,6.78,298.11,E,144011,99.93,352.16,1,399,10000,'Центр города',2,0,11.44,226.42,'около 5 000','Очень высокий',1,'около 100'
27.52,5.85,370.41,E,76559,99.87,352.06,1,399,10000,'Центр города',2,0,11.44,261.86,'около 5 000',Элитный,1,'около 100'
24.91,12.3,254.22,E,77440,99.87,382.24,1,419,10000,'Центр города',2,0,11.44,256.55,'около 5 000',Элитный,1,'около 100'
