@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
8.37,4.76,225.45,E,17197,99.97,273.07,1,396.07,10000,'Фешенебельный район',9,0,5.52,359.67,'более 1 000',Высокий,1,'менее 50'
22.71,6.37,412.47,E,10493,88.56,783.22,3.44,899,10000,'Центр города',2,0,14.93,324.52,'около 5 000',Элитный,1,'более 1 000'
29.08,7.15,319.09,E,105218,99.29,885.15,1,1050,10000,'Центр города',1,0,5.52,233.8,'около 5 000',Элитный,1,'около 1 000'
8.51,6.97,86.03,E,111630,99.55,308.87,1,500,100000,'Центр города',1,4.22,19.48,469.19,'более 200 000',Элитный,1,'около 500'
2.44,6.54,64.74,E,30180,99.98,100.48,1,102.52,100,'Центр города',1,0,1.05,42.27,'около 100',Нормальный,1,'менее 50'
5.65,3.48,73.25,E,71668,99.72,128.63,1,250,10000,'Центр города',1,4.22,19.48,455.96,'более 20 000','Очень высокий',1,'около 200'
28.26,5.58,304.31,E,51834,99.91,893.17,1,1250,1000,'Центр города',1,0,5.52,99.95,'около 500','Очень высокий',1,'около 50'
16.29,6.23,112.01,E,177319,99.43,532.53,1,666.25,100000,'Центр города',8,0,19.29,196.7,'около 50 000',Элитный,1,'около 1 000'
11.48,7.17,351.98,E,52394,100,233.87,1,242.36,100,'Центр города',1,0,1.05,42.45,'около 100',Нормальный,1,'менее 50'
20.35,7.5,1434.5,E,51646,93.71,1042.9,1,1400,10000,'Центр города',1,0,39.45,441.64,'более 20 000',Элитный,1,'около 5 000'
12.65,7.09,388.08,E,44134,99.99,244.97,1,253.87,100,'Центр города',1,0,1.05,42.27,'около 100',Низкий,1,'менее 50'
31.86,5.51,295.77,E,39293,99.8,1024.08,1,985,1000,'Центр города',1,0,5.52,238.03,'более 1 000',Элитный,1,'около 100'
11.92,4.46,116.26,E,124364,99.83,504.3,1,728,1000,'Центр города',1,0,5.52,134.07,'более 1 000',Элитный,1,'более 200'
