@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
8.37,4.76,225.45,E,47751,87.05,100.55,5.34,8.99,10000,'Центр города',2,0,11.53,281.48,'около 5 000',Элитный,2,'около 5 000'
8.37,4.76,225.45,E,47751,87.05,100.55,5.34,253.98,10000,'Фешенебельный район',9,0,35.58,359.67,'более 1 000',Высокий,2,'около 500'
17.09,4.53,219.95,E,86571,92.57,161.88,1,9.99,10000,'Центр города',2,0,11.36,258.46,'около 5 000',Элитный,1,'около 5 000'
14.94,6.2,288.8,E,370148,70,40.19,22.53,50,100000,'Центр города',1,5.76,64,417.55,'более 200 000',Элитный,1,'более 100 000'
28.12,5.08,274.94,E,444992,99.11,270.61,1,11.99,10000,'Центр города',2,0,11.66,173.66,'около 5 000',Элитный,3,'около 5 000'
28.12,5.08,274.94,E,444992,99.11,270.61,1,170,100,'Центр города',1,0,27.93,0,'около 100',Низкий,3,'менее 50'
28.12,5.08,274.94,E,444992,99.11,270.61,1,180,100,'Спальный район',1,0,27.93,0,'около 100',Нормальный,3,'менее 50'
22.71,6.37,412.47,E,52153,69.54,54.51,30.46,100,10000,'Центр города',1,7,64,595.53,'около 50 000','Очень высокий',1,'более 10 000'
2.01,3.16,46.24,E,117437,99.95,12.94,1,13.57,100,Окраина,1,0,1.05,48.66,'около 50',Высокий,1,'около 100'
29.08,7.15,319.09,E,540633,54.98,34.27,19.37,40,10000,'Центр города',1,6.33,64,429.91,'более 20 000',Элитный,4,'более 100 000'
29.08,7.15,319.09,E,540633,54.98,34.27,19.37,35,100000,'Центр города',2,3.17,41.18,429.85,'более 200 000','Очень высокий',4,'около 100 000'
29.08,7.15,319.09,E,540633,54.98,34.27,19.37,62.25,100000,'Центр города',9,0,29.07,409.26,'более 100 000','Очень низкий',4,'около 500'
29.08,7.15,319.09,E,540633,54.98,34.27,19.37,1.91,1000,'Центр города',1,0,4.47,286.77,'более 1 000','Очень высокий',4,'менее 50'
32.7,10.3,284.82,E,788043,59.88,44.15,24.71,45,100000,'Центр города',1,6.33,64,402.07,'более 200 000',Элитный,2,'более 200 000'
32.7,10.3,284.82,E,788043,59.88,44.15,24.71,50,100000,'Центр города',2,3.17,41.18,401.56,'более 100 000',Элитный,2,'около 100 000'
44.42,11.15,209.47,E,321812,71.18,74.61,40.75,70,100000,'Центр города',1,6.33,64,460.33,'более 200 000',Элитный,1,'около 100 000'
29.95,7.08,330.03,E,430850,55.95,34.97,19.75,45,100000,'Центр города',1,6.33,64,452.18,'более 200 000',Элитный,3,'более 100 000'
29.95,7.08,330.03,E,430850,55.95,34.97,19.75,25,100000,'Центр города',2,3.17,41.18,442.38,'более 200 000','Очень высокий',3,'около 50 000'
29.95,7.08,330.03,E,430850,55.95,34.97,19.75,71.41,10000,'Центр города',9,0,35.58,420.01,'более 20 000','Очень низкий',3,'около 500'
8.51,6.97,86.03,E,607668,75.2,17.44,10.29,25,10000,'Центр города',1,0.47,64,412.18,'более 10 000',Элитный,1,'более 100 000'
5.71,3.71,74.23,E,346129,73.9,9.55,5.41,15,10000,'Центр города',1,0.47,64,437.59,'более 30 000','Очень высокий',1,'около 100 000'
1.79,3.48,44.39,'',38760,100,20.63,1,22.69,500,'Спальный район',1,0,1.05,34.79,'около 100','Очень высокий',0,'около 100'
5.65,3.48,73.25,E,389803,70,3.65,1.99,10,10000,'Центр города',1,0.47,64,455.96,'более 20 000','Очень высокий',1,'более 100 000'
18.43,5.93,156.87,E,393556,92.38,108.67,1,120,100000,'Фешенебельный район',1,0,63.72,625.37,'более 200 000',Элитный,1,'около 30 000'
28.26,5.58,304.31,E,256425,80.5,32.94,17.99,95,100000,'Центр города',2,0,63.72,489.04,'около 500 000','Очень высокий',2,'около 50 000'
28.26,5.58,304.31,E,256425,80.5,32.94,17.99,2.8,10000,'Центр города',1,0,4.47,317.42,'около 5 000',Элитный,2,'менее 50'
24.55,5.83,275.51,E,253260,70.09,30.95,17.33,60,10000,'Центр города',1,6.33,64,479.93,'более 20 000',Элитный,1,'около 100 000'
11.16,4.68,119.81,E,720011,69.95,21.43,12.2,32,100000,'Центр города',1,5.5,64,394.82,'более 100 000',Элитный,1,'более 200 000'
38.7,7.17,361,E,1919439,70.4,77.8,29.5,80,100000,'Центр города',1,0.6,64,327.26,'более 100 000',Элитный,1,'около 500 000'
38.08,9.97,252.1,E,1699645,70.06,31.53,18.15,32.5,100000,'Центр города',1,0.6,64,351.32,'более 100 000',Элитный,1,'около 500 000'
3.14,2.44,35.64,E,140473,70,9.88,5.47,15,10000,'Центр города',1,5.03,64,424.71,'более 20 000',Элитный,1,'около 50 000'
16.29,6.23,112.01,E,1469414,70.09,16.95,9.68,20,100000,'Центр города',1,5.03,64,359.6,'более 100 000',Элитный,1,'около 500 000'
6.47,5.44,84.49,E,221913,80.17,10.28,5.04,10,10000,'Центр города',1,0.47,64,476.73,'около 50 000','Очень высокий',1,'около 50 000'
12.14,4.1,96.23,E,377139,86.74,13.94,7.19,15,100000,'Фешенебельный район',3,0,63.72,330.35,'более 10 000',Элитный,1,'около 50 000'
12.14,4.1,96.23,E,377139,86.74,13.94,7.19,12.42,500,'Центр города',1,0,7.68,4.2,'более 200','Очень высокий',1,'менее 50'
20.35,7.5,1434.5,E,250882,75.45,53.01,27.92,80,10000,'Центр города',1,5.87,64,441.64,'более 30 000','Очень высокий',1,'около 50 000'
24.83,7.32,1105.56,E,318090,72.9,55.59,29.1,85,10000,'Центр города',1,5.87,64,420.44,'около 50 000','Очень высокий',1,'около 100 000'
17.64,10.94,318.44,E,212728,80.94,31.17,19.26,60,10000,'Центр города',1,0,64,465.87,'более 20 000','Очень высокий',1,'около 50 000'
12.19,6.48,106.67,E,536655,83.42,13.89,7.16,15,100000,'Центр города',1,5.65,64,428.78,'более 200 000',Элитный,1,'около 100 000'
69.95,9.21,1361.59,'',612398,100,506.68,1,750,10000,'Центр города',2,0,27.89,345.62,'более 20 000','Очень высокий',0,'около 50 000'
46.64,8.09,1234.62,D,861268,49.35,205.73,12.32,275,10000,'Центр города',1,5.87,64,352.39,'более 20 000',Элитный,2,'более 200 000'
46.64,8.09,1234.62,D,861268,49.35,205.73,12.32,355,100000,'Спальный район',1,3.02,22.95,370.54,'более 100 000',Элитный,2,'более 100 000'
19.62,6.3,216.88,E,286150,67.01,19.41,12.27,22,10000,'Центр города',1,4.99,64,473.08,'около 50 000','Очень высокий',2,'около 100 000'
19.62,6.3,216.88,E,286150,67.01,19.41,12.27,6.99,10000,'Центр города',2,0,11.59,238.19,'около 5 000',Элитный,2,'около 10 000'
31.41,6.47,1121,E,166910,99.13,245.42,1,750,10000,'Центр города',4,2.06,26.99,319.44,'более 10 000','Очень высокий',1,'более 1 000'
1.22,6.23,78.89,B,366796,0,0.68,6.23,1.3,100000,'Центр города',1,0.71,14.29,527.41,'около 500 000',Высокий,1,'более 100 000'
19.35,6.58,188.03,E,212329,98.37,167.53,1,120,10000,'Центр города',1,0,5.05,80.95,'более 1 000',Элитный,1,'около 5 000'
12.9,3.61,180.22,B,3043,0,969.43,1.78,500,1000,'Центр города',1,0,5.05,386.39,'более 2 000','Очень высокий',1,'более 3 000'
28.83,6.73,1024.34,E,180342,95.23,244.32,1,750,100000,'Центр города',3,2.06,23.87,315.67,'около 50 000',Элитный,2,'более 1 000'
28.83,6.73,1024.34,E,180342,95.23,244.32,1,250,10000,'Центр города',3,0,21.42,168.17,'около 5 000',Элитный,2,'около 10 000'
1.36,5.86,88.98,C,332414,0,0.86,3.11,1.7,100000,'Центр города',1,0.71,14.04,456.77,'более 200 000',Элитный,1,'около 500 000'
31.86,5.51,295.77,E,181827,58.75,133.4,45.25,38,10000,'Центр города',2,0,63.72,359.08,'более 10 000','Очень высокий',1,'около 100 000'
29.88,5.84,380,E,213127,70,382.11,48.06,385,10000,'Центр города',1,0,64,363.55,'более 20 000',Элитный,1,'около 50 000'
6.89,6.17,893.48,E,87070,77.47,23.96,2.7,15,10000,'Центр города',1,5.87,64,527.99,'около 50 000','Очень высокий',1,'более 10 000'
15.91,6.21,105.88,E,1733334,68.96,18.46,10.54,25,100000,'Центр города',1,5.28,64,350.08,'более 100 000',Элитный,2,'около 500 000'
15.91,6.21,105.88,E,1733334,68.96,18.46,10.54,40,100000,'Центр города',3,1.04,24.81,359.14,'более 100 000','Очень высокий',2,'более 10 000'
11.92,4.46,116.26,E,791827,99.92,111.76,1,144,1000,'Центр города',1,0,4.47,116.55,'более 1 000',Элитный,1,'около 500'
26.18,7.5,1210,E,139026,70.3,115.11,2.87,100,10000,'Центр города',1,5.87,64,472.02,'около 50 000','Очень высокий',1,'около 50 000'
