@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
8.37,4.76,225.45,E,25155,99.38,193.39,1,256.86,10000,'Фешенебельный район',9,0,5.5,359.67,'более 1 000',Высокий,1,'более 100'
17.09,4.53,219.95,E,95692,99.66,176.37,1,179,10000,'Центр города',2,1.21,16.84,258.46,'около 5 000',Элитный,1,'около 500'
28.12,5.08,274.94,E,479808,99.37,248.21,1,299,10000,'Центр города',2,0,16.84,173.66,'около 5 000',Элитный,1,'около 3 000'
22.71,6.37,412.47,E,51332,94.16,246.72,1,289,10000,'Центр города',2,0,16.84,324.55,'около 5 000',Элитный,1,'около 3 000'
29.08,7.15,319.09,E,382342,99.48,254.13,1,330.39,100000,'Центр города',9,0,5.5,409.26,'более 100 000','Очень низкий',2,'более 100'
29.08,7.15,319.09,E,382342,99.48,254.13,1,327,1000,'Центр города',1,0,5.23,274.17,'более 2 000','Очень высокий',2,'более 1 000'
29.95,7.08,330.03,E,370452,99.96,269.51,1,341.13,10000,'Центр города',9,0,5.5,420.01,'более 20 000','Очень низкий',1,'более 100'
8.51,6.97,86.03,E,225796,95.57,78.97,1,80,100000,'Фешенебельный район',2,0,39.91,612.84,'более 200 000',Элитный,1,'около 10 000'
28.26,5.58,304.31,E,236797,91.47,243.55,1,140,100000,'Центр города',2,0,39.91,489.04,'около 500 000','Очень высокий',2,'около 20 000'
28.26,5.58,304.31,E,236797,91.47,243.55,1,80.2,1000,'Центр города',1,0,5.23,204.25,'около 1 000',Элитный,2,'около 200'
38.7,7.17,361,E,1284767,99.72,342.38,1,700,1000,'Фешенебельный район',1,0,21.41,225.42,'около 500',Элитный,1,'более 2 000'
12.14,4.1,96.23,E,297404,83.19,103.75,1.21,90,100000,'Фешенебельный район',3,0,39.91,330.35,'более 10 000',Элитный,1,'около 50 000'
