@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Окраина,Пригород}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute SELL_VOLUME numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT numeric
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric

@data
31.87,11.17,387.83,E,663988,100,1037.93,1,6000,500,'Центр города',1,0,14.81,50,97.15,500,'Очень высокий',1
11.13,7.83,428.9,E,41632,99.64,564.71,1,750,10000,'Центр города',7,0,14.35,100,140.33,2000,Элитный,1
11.45,2.72,132.06,E,22163,90.07,346.82,1.03,1200,100000,'Центр города',1,0.8,17.22,2000,555.39,300000,Элитный,1
13.8,3.48,170.38,E,795463,97.49,355.6,1,1200,100000,'Центр города',1,0.8,17.22,20000,506.47,500000,'Очень высокий',1
35.1,7.34,1114.59,E,425823,99.98,1321.23,1,10000,100000,'Центр города',1,2.42,22.94,200,516.93,500000,Элитный,1
21.51,5.05,294.04,'',691497,100,486.07,1,1500,10000,'Центр города',1,0.34,17.22,1000,444.62,30000,'Очень высокий',0
36.55,8.17,486.2,E,2555603,99.99,1536.68,1,10000,100000,'Центр города',1,2.61,22.94,500,423.05,200000,Элитный,2
36.55,8.17,486.2,E,2555603,99.99,1536.68,1,6700,10000,'Спальный район',2,0,15.23,300,161.26,5000,'Очень высокий',2
30.96,7.76,507.15,E,1508302,99.91,1173.63,1,6750,10000,'Спальный район',2,0,15.18,50,186.18,5000,Элитный,2
30.96,7.76,507.15,E,1508302,99.91,1173.63,1,4000,100000,'Центр города',2,0,14.67,1000,242.34,50000,Элитный,2
34.7,8.44,1295.06,E,112108,99.98,1250.41,1,7123,100000,'Центр города',2,0,14.19,50,464.19,100000,Элитный,1
8.62,3.88,443.38,E,5604,89.04,207.95,1.06,1555,100000,'Центр города',3,5.32,15.74,1000,693.39,500000,Нормальный,1
179.08,8.91,2646,E,916,94.54,17804.11,1.11,30000,500,'Фешенебельный район',1,6.58,22.94,1000,677.44,100,Элитный,1
179.08,8.91,2646,E,916,94.54,17804.11,1.11,13370,500,'Фешенебельный район',3,0,15.66,50,547.07,50,Элитный,1
20.05,7.35,404.84,E,496975,99.93,480.01,1,987,10000,'Спальный район',3,0,14.58,500,138.62,1000,Элитный,1
9.63,4.62,107,E,54982,89.81,355.52,1.02,1400,100000,'Центр города',1,0.55,17.22,5000,511.16,200000,Элитный,1
15.69,3.48,115.97,E,1382058,99.07,352.51,1,1150,100000,'Центр города',1,0.55,17.22,10000,497.25,500000,'Очень высокий',2
15.69,3.48,115.97,E,1382058,99.07,352.51,1,500,1000,'Центр города',7,0,14.35,50,68.91,1000,Нормальный,2
39.69,7.83,1612.96,E,1147671,99.67,1991.97,1,2500,100000,'Центр города',5,0,15.25,5000,0,10000,Элитный,1
17.13,7.8,489.56,E,65809,100,657.68,1,9000,100000,'Центр города',1,2.02,22.94,50,564.68,200000,Элитный,1
15.5,4.5,349.34,E,49054,99.78,427.25,1,5000,100000,'Центр города',1,3.07,22.94,50,601.13,500000,'Очень высокий',1
21.57,6.15,330,E,143761,99.3,564.67,1,2234,100000,'Спальный район',2,3.91,16.72,1000,534.43,300000,'Очень высокий',1
