@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
20.39,5.51,274,D,14,50,158371.72,21.13,1014274.4,100000,'Фешенебельный район',3,0.2,54.94,618.3,'около 100 000',Элитный,1,'менее 50'
12.5,5.84,266.25,E,10,60,47828.93,8.82,233333,10000,'Центр города',1,0.65,42.33,651.57,'около 50 000',Высокий,2,'менее 50'
12.5,5.84,266.25,E,10,60,47828.93,8.82,250000,10000,'Центр города',1,3.3,29.96,580.81,'около 50 000','Очень высокий',2,'менее 50'
19.02,4.74,243.68,E,14,78.57,580891.94,21.1,1300000,10000,'Центр города',2,3.3,30.1,555.37,'более 20 000','Очень высокий',1,'менее 50'
14.84,6.04,323.95,E,13,84.62,630660.45,2.68,474155.4,10000,'Центр города',2,0,27.54,400.29,'около 10 000',Элитный,1,'менее 50'
13.47,4.2,180.05,E,13,69.23,73742.75,7.03,400000,10000,'Центр города',1,3.3,29.19,556.27,'более 20 000',Элитный,2,'менее 50'
13.47,4.2,180.05,E,13,69.23,73742.75,7.03,293114.92,10000,'Центр города',1,0,27.48,428.43,'более 10 000',Элитный,2,'менее 50'
8.42,8.02,272.66,E,14,71.43,166026.17,15.66,800000,10000,'Центр города',1,3.3,29.28,505.13,'более 20 000',Элитный,2,'менее 50'
8.42,8.02,272.66,E,14,71.43,166026.17,15.66,604132.93,10000,'Центр города',1,0,27.3,416.36,'более 10 000',Элитный,2,'менее 50'
10.99,3.9,197.94,E,14,71.43,218359.1,19.57,900000,10000,'Центр города',1,3.3,29.47,534.06,'более 20 000',Элитный,1,'менее 50'
19.51,7.43,280.72,D,14,42.86,482837.79,21.73,755555,10000,'Центр города',1,0.65,26.89,645.72,'около 100 000',Нормальный,3,'менее 50'
19.51,7.43,280.72,D,14,42.86,482837.79,21.73,1500000,10000,'Центр города',1,3.3,29.89,487.42,'более 10 000',Элитный,3,'менее 50'
17.47,6.07,325.43,E,13,61.54,257090.44,36.35,1769304.09,100000,'Фешенебельный район',3,4.61,54.94,618.3,'около 100 000',Элитный,1,'менее 50'
24.09,6.5,389.39,E,14,64.29,295217,22.53,1558471.25,100000,'Фешенебельный район',3,0.23,54.95,623.74,'более 100 000',Элитный,1,'менее 50'
15.39,6.09,261.73,E,14,57.14,566183.71,12.52,800000,100000,'Фешенебельный район',2,0,14.12,566.95,'около 100 000',Элитный,2,'менее 50'
15.39,6.09,261.73,E,14,57.14,566183.71,12.52,1117002.98,10000,'Центр города',3,0,27.38,429.56,'более 10 000','Очень высокий',2,'менее 50'
16.85,8.11,333.49,C,19,0,809160.35,24.93,231762.54,100000,'Фешенебельный район',2,0,54.92,653.62,'более 100 000',Элитный,4,'менее 50'
16.85,8.11,333.49,C,19,0,809160.35,24.93,555555,100000,'Фешенебельный район',2,2.8,25.05,493.19,'около 50 000',Элитный,4,'менее 50'
16.85,8.11,333.49,C,19,0,809160.35,24.93,150000,100000,'Фешенебельный район',2,0.65,23.52,496.37,'около 50 000',Элитный,4,'менее 50'
16.85,8.11,333.49,C,19,0,809160.35,24.93,770000,100000,'Фешенебельный район',1,3.26,23.5,423.06,'более 20 000',Элитный,4,'менее 50'
31.87,11.17,387.83,C,19,0,1286083.03,26.29,850000,10000,'Центр города',1,0.65,41.69,515.09,'около 50 000',Высокий,6,'менее 50'
31.87,11.17,387.83,C,19,0,1286083.03,26.29,1700000,10000,'Фешенебельный район',1,0.65,42.31,443.25,'около 5 000',Элитный,6,'менее 50'
31.87,11.17,387.83,C,19,0,1286083.03,26.29,1300000,10000,'Центр города',3,3.3,29.32,403.94,'более 20 000',Высокий,6,'менее 50'
31.87,11.17,387.83,C,19,0,1286083.03,26.29,300000,10000,'Центр города',3,0,31.95,370.59,'более 10 000','Очень высокий',6,'менее 50'
31.87,11.17,387.83,C,19,0,1286083.03,26.29,200000,10000,'Центр города',1,0,27.45,363.69,'более 10 000',Элитный,6,'менее 50'
31.87,11.17,387.83,C,19,0,1286083.03,26.29,1358352.98,10000,Окраина,1,3.3,29.77,351.06,'более 10 000',Элитный,6,'менее 50'
7.32,3.79,237.5,E,13,76.92,141447.82,6.09,485647.11,10000,'Центр города',2,0,27.43,446.04,'более 10 000',Элитный,2,'менее 50'
7.32,3.79,237.5,E,13,76.92,141447.82,6.09,25000,10000,'Центр города',2,0,15.33,622.87,'около 50 000',Нормальный,2,'менее 50'
9.45,5.84,220.53,E,13,53.85,124212.26,10.54,320000,100000,'Центр города',2,1.15,16.86,386.22,'около 100 000',Элитный,1,'менее 50'
17.53,6.04,300.08,E,14,57.14,1389829.76,22.77,4591457.77,100000,'Фешенебельный район',1,0,54.94,457.65,'более 20 000',Элитный,2,'менее 50'
17.53,6.04,300.08,E,14,57.14,1389829.76,22.77,1010000,100000,'Центр города',4,0,27.7,373.21,'около 100 000','Очень высокий',2,'менее 50'
14.89,4.1,242.55,C,7,0,167121.74,8.36,200000,100000,'Фешенебельный район',1,0,25.74,615.72,'около 50 000',Высокий,2,'менее 50'
11.13,7.83,428.9,A,14,0,160353.99,20.33,548087.98,100000,'Фешенебельный район',2,5.05,53.97,588.62,'более 100 000',Элитный,3,'менее 50'
11.13,7.83,428.9,A,14,0,160353.99,20.33,800000,100000,'Центр города',1,4.33,42.74,684.39,'более 2 000 000',Низкий,3,'менее 50'
11.13,7.83,428.9,A,14,0,160353.99,20.33,227697.08,100000,'Спальный район',1,3.73,36.38,613.71,'около 500 000','Очень высокий',3,'менее 50'
23.07,5.5,410.32,D,13,30.77,126484.42,16.09,455555,100000,'Фешенебельный район',1,0.05,24.69,650.98,'более 100 000',Элитный,1,'менее 50'
23.33,5.17,324.21,C,14,0,854833.37,24.65,20739.11,100000,'Фешенебельный район',3,4.56,53.63,628.36,'более 100 000',Элитный,2,'менее 50'
23.33,5.17,324.21,C,14,0,854833.37,24.65,1022023.4,100000,'Центр города',2,2.6,29.02,496.38,'более 200 000',Высокий,2,'менее 50'
26.65,8.52,456.65,D,18,44.44,1917833.54,33.26,12338690.76,100000,'Фешенебельный район',2,4.56,54.94,623.74,'более 100 000',Элитный,1,'менее 50'
33.11,6.85,380.03,E,14,64.29,641403.98,28.67,3785936.63,100000,'Фешенебельный район',2,0,54.93,631.17,'более 100 000',Элитный,1,'менее 50'
21.94,6.7,374.03,E,14,64.29,752393.21,34.37,4172671.46,100000,'Фешенебельный район',3,4.56,54.94,491.11,'около 50 000',Элитный,1,'менее 50'
24.73,4.68,308.59,E,14,71.43,334933.11,31.46,2551545.03,100000,'Фешенебельный район',3,4.56,54.94,623.74,'более 100 000',Элитный,1,'менее 50'
24.81,4.79,375.45,E,14,71.43,370994.94,33.21,2432750.73,100000,'Фешенебельный район',3,4.56,54.94,631.25,'более 100 000',Элитный,1,'менее 50'
25.77,5.9,383.71,E,14,71.43,408560.06,29.46,2383680.25,100000,'Фешенебельный район',2,0,54.95,623.74,'более 100 000',Элитный,1,'менее 50'
25.77,5.9,383.71,E,14,71.43,408560.06,29.46,600000,10000,'Центр города',1,1.3,27.74,478.7,'более 20 000',Элитный,1,'менее 50'
26.38,5.08,323.88,E,14,78.57,229032.7,28.96,1574012.38,100000,'Фешенебельный район',2,4.56,54.94,651.23,'более 100 000',Элитный,1,'менее 50'
26.38,5.08,323.88,E,14,78.57,229032.7,28.96,300000,10000,'Центр города',1,1.73,28.35,519.53,'более 20 000',Элитный,1,'менее 50'
24.49,5.3,327.63,E,14,71.43,413444.48,25.73,2852192.57,100000,'Фешенебельный район',2,4.56,54.94,623.74,'более 100 000',Элитный,1,'менее 50'
27.52,5.73,330.2,E,14,64.29,352516.44,33.64,2214472.58,100000,'Фешенебельный район',2,4.56,54.94,626.04,'более 100 000',Элитный,1,'менее 50'
15.33,6.31,324.9,C,18,0,1105810.61,20.14,528808.54,100000,'Фешенебельный район',2,0,53.85,593.11,'более 100 000',Элитный,3,'менее 50'
15.33,6.31,324.9,C,18,0,1105810.61,20.14,455555,100000,'Фешенебельный район',2,3.43,25.59,578.71,'более 100 000',Элитный,3,'менее 50'
15.33,6.31,324.9,C,18,0,1105810.61,20.14,444444,100000,'Центр города',1,0,24.71,446.39,'более 100 000',Элитный,3,'менее 50'
22.49,8.02,329.18,C,19,0,1166552.07,23.41,327036.01,100000,'Фешенебельный район',2,0,54.94,586.78,'более 100 000',Элитный,3,'менее 50'
22.49,8.02,329.18,C,19,0,1166552.07,23.41,400000,100000,'Центр города',1,0,24.66,406.4,'более 100 000',Элитный,3,'менее 50'
22.49,8.02,329.18,C,19,0,1166552.07,23.41,20660,100000,Окраина,4,0,23.58,395.22,'около 100 000',Элитный,3,'менее 50'
15.89,8.62,439.9,D,16,50,367567.22,26.9,1412762.51,100000,'Фешенебельный район',2,0,54.94,588.65,'более 100 000',Элитный,1,'менее 50'
25.62,7.03,1073.98,E,14,92.86,2422031.52,3.18,2200000,100000,'Фешенебельный район',2,0,13.45,529.07,'около 50 000',Элитный,1,'менее 50'
26.77,7.39,928.54,E,14,85.71,2280461.64,11.12,155555,10000,'Центр города',2,1.34,14.14,465.06,'более 20 000','Очень высокий',1,'менее 50'
11.45,2.72,132.06,E,13,92.31,327790.14,4.16,652873.03,10000,'Центр города',2,5.01,27.6,441.1,'более 10 000',Элитный,1,'менее 50'
3.86,3.06,57.74,C,13,0,12738.48,19.26,17765,10000,'Центр города',2,5.01,27.6,490.28,'более 10 000','Очень высокий',2,'менее 50'
3.86,3.06,57.74,C,13,0,12738.48,19.26,49500,100000,'Фешенебельный район',7,5.01,28.38,500.47,'более 20 000',Элитный,2,'менее 50'
4.5,2.56,61.78,E,15,86.67,186116.92,16.43,500000,100000,'Центр города',3,0,19.14,483.51,'более 200 000','Очень высокий',2,'менее 50'
4.5,2.56,61.78,E,15,86.67,186116.92,16.43,603380.07,10000,'Центр города',2,5.01,27.6,423.34,'более 20 000','Очень высокий',2,'менее 50'
4.5,2.56,61.78,E,15,86.67,186116.92,16.43,42500,100000,'Фешенебельный район',7,5.01,27.51,440.59,'более 30 000',Элитный,2,'менее 50'
13.8,3.48,170.38,C,19,0,591472.93,25.19,125613.22,100000,'Фешенебельный район',2,0.23,54.92,639.67,'более 200 000','Очень высокий',5,'менее 50'
13.8,3.48,170.38,C,19,0,591472.93,25.19,320000,100000,'Центр города',1,0,19.14,502.57,'около 500 000',Элитный,5,'менее 50'
13.8,3.48,170.38,C,19,0,591472.93,25.19,978451.35,10000,'Центр города',2,5.01,27.59,353.47,'более 10 000','Очень высокий',5,'менее 50'
13.8,3.48,170.38,C,19,0,591472.93,25.19,628195.84,100000,'Центр города',3,5.01,27.63,280.65,'около 50 000',Элитный,5,'менее 50'
13.8,3.48,170.38,C,19,0,591472.93,25.19,578414.27,100000,Окраина,5,5.01,27.27,280.43,'около 50 000',Элитный,5,'менее 50'
5.25,6.14,342,E,14,78.57,33809.97,4.81,200000,100000,'Центр города',2,3.06,29.67,600.92,'около 500 000',Нормальный,1,'менее 50'
10.59,6.11,313.38,D,14,35.71,77556.39,16.9,279688.58,100000,'Фешенебельный район',2,0,53.84,592.7,'около 100 000',Элитный,2,'менее 50'
10.59,6.11,313.38,D,14,35.71,77556.39,16.9,300000,10000,'Центр города',1,3.06,26.44,630.6,'около 50 000',Высокий,2,'менее 50'
12.02,5.76,276.93,D,14,42.86,111858.98,27.08,435641.37,100000,'Фешенебельный район',2,0,54.94,592.66,'около 100 000',Элитный,1,'менее 50'
12.42,6,317.66,C,14,0,78573.62,15.26,230439.43,100000,'Фешенебельный район',2,4.63,54.32,590.42,'около 100 000',Элитный,2,'менее 50'
16.51,6.23,333.09,C,15,0,254545.64,22.48,545261.49,100000,'Фешенебельный район',2,0,54.31,590.91,'около 100 000',Элитный,4,'менее 50'
16.51,6.23,333.09,C,15,0,254545.64,22.48,900000,100000,'Центр города',2,3.23,29.9,569.03,'около 500 000',Высокий,4,'менее 50'
16.51,6.23,333.09,C,15,0,254545.64,22.48,69900,100000,'Центр города',2,0,23.58,468.53,'более 100 000',Элитный,4,'менее 50'
16.51,6.23,333.09,C,15,0,254545.64,22.48,339617.19,100000,'Центр города',9,3.23,30.07,448.81,'более 100 000',Нормальный,4,'менее 50'
5.29,6.3,297.83,E,14,78.57,103522.82,9.58,500000,10000,'Центр города',1,3.06,29.74,449.7,'более 20 000',Элитный,1,'менее 50'
25.04,7.31,1434.5,D,14,50,511846.89,26.33,1900000,100000,'Фешенебельный район',1,0,41.5,688.65,'более 200 000',Элитный,2,'менее 50'
25.04,7.31,1434.5,D,14,50,511846.89,26.33,1000000,10000,'Центр города',3,2.75,30.14,445.83,'более 10 000','Очень высокий',2,'менее 50'
22.09,7.4,456,AA,14,0,715437.36,25.44,512944.28,100000,'Фешенебельный район',2,0,53.33,591.29,'около 100 000',Элитный,3,'менее 50'
22.09,7.4,456,AA,14,0,715437.36,25.44,1058990.42,100000,'Центр города',1,4.53,36.38,580.85,'около 500 000','Очень высокий',3,'менее 50'
22.09,7.4,456,AA,14,0,715437.36,25.44,260000,100000,'Центр города',1,2.42,28.3,511.5,'более 200 000',Элитный,3,'менее 50'
23.89,7.7,947.88,A,16,0,477212.34,27.36,1662350.49,100000,'Центр города',1,0,54.95,513.34,'около 500 000',Элитный,4,'менее 50'
23.89,7.7,947.88,A,16,0,477212.34,27.36,1603383.97,100000,'Центр города',1,0,54.95,513.34,'более 200 000',Элитный,4,'менее 50'
23.89,7.7,947.88,A,16,0,477212.34,27.36,25000,100000,'Фешенебельный район',2,2.2,20.77,680.57,'более 200 000',Элитный,4,'менее 50'
23.89,7.7,947.88,A,16,0,477212.34,27.36,50000,10000,'Центр города',3,2.75,24.96,426.43,'более 10 000','Очень высокий',4,'менее 50'
4.33,5.59,279.78,E,14,85.71,32663.08,3.07,250000,100000,'Фешенебельный район',1,3.43,41.73,589.5,'около 100 000',Элитный,2,'менее 50'
4.33,5.59,279.78,E,14,85.71,32663.08,3.07,250000,100000,'Центр города',1,3.43,41.8,583.87,'около 500 000','Очень высокий',2,'менее 50'
35.1,7.34,1114.59,C,19,0,2528725.81,25.36,10181294.75,100000,'Центр города',1,0,54.95,504.1,'около 500 000',Элитный,6,'менее 50'
35.1,7.34,1114.59,C,19,0,2528725.81,25.36,9597663.21,100000,'Центр города',1,0,54.95,504.1,'около 500 000',Элитный,6,'менее 50'
35.1,7.34,1114.59,C,19,0,2528725.81,25.36,2000000,100000,'Центр города',3,0,29.23,433.97,'более 200 000','Очень высокий',6,'менее 50'
35.1,7.34,1114.59,C,19,0,2528725.81,25.36,4563365,100000,'Фешенебельный район',2,2.48,29.9,572.29,'более 100 000',Элитный,6,'менее 50'
35.1,7.34,1114.59,C,19,0,2528725.81,25.36,1000000,100000,'Центр города',1,0,31.95,256.74,'более 30 000',Элитный,6,'менее 50'
35.1,7.34,1114.59,C,19,0,2528725.81,25.36,750000,100000,'Центр города',7,0,23.8,308.66,'около 50 000','Очень высокий',6,'менее 50'
32.43,7.48,1368,AAA,22,0,4097584.12,27.54,3978987,100000,'Центр города',1,3.63,42.62,600.68,'около 1 000 000',Высокий,4,'менее 50'
32.43,7.48,1368,AAA,22,0,4097584.12,27.54,3955555,100000,'Центр города',1,3.63,41.31,586.02,'более 1 000 000',Нормальный,4,'менее 50'
