@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Окраина,Пригород}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute SELL_VOLUME numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT numeric
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric

@data
20.39,5.51,274,E,4976,61.62,2619.38,12.19,4000,100000,'Центр города',2,3.34,36.22,500,345.77,50000,Элитный,2
20.39,5.51,274,E,4976,61.62,2619.38,12.19,3900,100000,'Фешенебельный район',2,2.58,24,1000,677.15,200000,Элитный,2
19.02,4.74,243.68,E,3556,88.55,2544.1,1.23,2550,10000,'Центр города',4,0,4,500,406.71,10000,'Очень высокий',2
19.02,4.74,243.68,E,3556,88.55,2544.1,1.23,1600,10000,'Центр города',1,0,7.15,50,263.02,3000,Элитный,2
14.84,6.04,323.95,E,3463,79.79,2689.81,11.03,3533.57,10000,'Центр города',5,4.3,15.56,500,585.04,50000,Низкий,2
14.84,6.04,323.95,E,3463,79.79,2689.81,11.03,2461,100000,'Центр города',3,0,5.52,50,367.4,50000,'Очень высокий',2
8.42,8.02,272.66,E,6336,93.36,2285.46,1,2000,10000,'Центр города',5,0,11.83,500,327.36,5000,Нормальный,2
8.42,8.02,272.66,E,6336,93.36,2285.46,1,1000,1000,'Центр города',1,0,1,50,9.56,200,Элитный,2
10.99,3.9,197.94,E,4795,98.67,2830.95,1,2200,10000,'Центр города',4,0,1,50,528.15,20000,'Очень низкий',1
19.51,7.43,280.72,E,7365,94.84,3475.68,1,4500,10000,'Фешенебельный район',1,0,10.14,300,536.37,5000,Элитный,2
19.51,7.43,280.72,E,7365,94.84,3475.68,1,1250,10000,'Фешенебельный район',1,0,8.42,50,301.72,1000,Элитный,2
17.47,6.07,325.43,E,16607,84.68,2523.86,12.04,5400,100000,'Фешенебельный район',5,4.76,20.64,1000,520.76,50000,Элитный,4
17.47,6.07,325.43,E,16607,84.68,2523.86,12.04,6400,100000,'Фешенебельный район',5,4.76,20.68,500,526.79,50000,Элитный,4
17.47,6.07,325.43,E,16607,84.68,2523.86,12.04,3490,100000,'Центр города',4,0,11.8,1000,331.63,50000,Элитный,4
17.47,6.07,325.43,E,16607,84.68,2523.86,12.04,2569,100000,'Центр города',3,0,6.65,50,257.99,20000,Нормальный,4
24.09,6.5,389.39,E,8602,75.67,5500.55,12.93,5650,100000,'Центр города',4,0,19.44,2000,345.6,50000,Элитный,3
24.09,6.5,389.39,E,8602,75.67,5500.55,12.93,4348,100000,'Центр города',4,0,7.5,50,216.9,10000,Высокий,3
24.09,6.5,389.39,E,8602,75.67,5500.55,12.93,2978,100000,'Спальный район',3,0,6,50,257.58,10000,'Очень высокий',3
15.39,6.09,261.73,E,16434,99.93,3267.06,1,2950,500,'Центр города',1,0,5.83,50,43.04,100,'Очень высокий',1
16.85,8.11,333.49,E,26493,86.34,2342.44,11.26,1900,100000,Пригород,1,2.22,12.49,1000,493.19,100000,Элитный,2
16.85,8.11,333.49,E,26493,86.34,2342.44,11.26,4000,100000,'Центр города',1,1.86,23.85,2000,663.39,1000000,Нормальный,2
16.85,8.11,333.49,E,26493,86.34,2342.44,11.26,1500,1000,'Спальный район',3,0,8.44,50,9.5,500,Элитный,2
31.87,11.17,387.83,E,36895,91.31,3759.26,4.03,17111,10000,'Центр города',1,0.59,24.89,1000,415.42,50000,'Очень высокий',5
31.87,11.17,387.83,E,36895,91.31,3759.26,4.03,14000,10000,'Центр города',1,3.36,23.21,1000,352,10000,Элитный,5
31.87,11.17,387.83,E,36895,91.31,3759.26,4.03,1500,10000,'Центр города',8,0,1,50,349.22,10000,Низкий,5
31.87,11.17,387.83,E,36895,91.31,3759.26,4.03,11000,10000,Окраина,1,0,25.44,500,371.32,10000,Элитный,5
31.87,11.17,387.83,E,36895,91.31,3759.26,4.03,1420,10000,'Центр города',1,0,8.41,1000,218.15,5000,Элитный,5
31.87,11.17,387.83,E,36895,91.31,3759.26,4.03,1665.12,1000,'Центр города',1,0,1,50,145.66,1000,Элитный,5
9.45,5.84,220.53,E,9624,99.9,1493.81,1,1864.62,10000,'Центр города',3,0,24.89,50,466.6,10000,'Очень высокий',1
9.44,5.57,224.4,E,7605,93.71,1186.48,1,5400,100000,'Фешенебельный район',3,0.01,8.44,500,506.69,50000,Элитный,1
11.13,7.83,428.9,E,14227,99.79,1666.4,1,5700,10000,'Центр города',2,0,10.14,50,460.84,10000,'Очень высокий',1
23.07,5.5,410.32,E,3379,77.6,1671.56,7.33,4800,100000,'Фешенебельный район',5,3.28,20.68,1000,634.71,100000,Элитный,2
23.07,5.5,410.32,E,3379,77.6,1671.56,7.33,2100,1000,'Центр города',3,0,8.77,50,185.3,500,Элитный,2
23.33,5.17,324.21,E,19188,88.91,3222.05,15.2,4200,100000,'Фешенебельный район',2,3.73,24,2000,627.73,100000,Элитный,3
23.33,5.17,324.21,E,19188,88.91,3222.05,15.2,2687,100000,'Центр города',4,0,10.56,50,123.51,5000,Высокий,3
23.33,5.17,324.21,E,19188,88.91,3222.05,15.2,3700,500,'Центр города',1,0,29.24,100,76.46,200,Элитный,3
26.65,8.52,456.65,E,28421,89.31,7051.53,16.42,63286.08,100000,'Фешенебельный район',2,4.59,45.35,1000,570.14,100000,Элитный,6
