@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
20.39,5.51,274,E,5204,96.46,22870.56,1,115000,10000,'Центр города',3,0,22.37,436.97,'более 10 000','Очень высокий',1,'более 100'
12.5,5.84,266.25,E,255,69.41,36212.64,5.69,55000,10000,'Центр города',8,0.03,6.8,567.06,'более 20 000',Низкий,2,'около 50'
12.5,5.84,266.25,E,255,69.41,36212.64,5.69,58000,10000,'Центр города',6,0.09,6.05,567.05,'более 20 000',Нормальный,2,'менее 50'
19.02,4.74,243.68,E,265,78.11,25276.07,10.38,195000,10000,'Фешенебельный район',2,3.48,24.8,691.18,'более 10 000',Элитный,1,'около 50'
14.84,6.04,323.95,E,419,90.93,19422.78,6.88,190000,100000,'Центр города',1,0,18.77,590.67,'около 500 000',Элитный,1,'около 50'
8.42,8.02,272.66,E,2389,96.32,24077.36,1,60000,10000,'Фешенебельный район',8,0.05,5.11,481.9,'около 5 000',Элитный,3,'более 100'
8.42,8.02,272.66,E,2389,96.32,24077.36,1,100000,1000,'Центр города',1,1.19,23.77,114.89,'около 500',Элитный,3,'менее 50'
8.42,8.02,272.66,E,2389,96.32,24077.36,1,60000,1000,'Центр города',1,0,16.96,9.56,'более 200',Элитный,3,'менее 50'
10.99,3.9,197.94,E,209,91.39,33323.42,7.85,190000,10000,'Фешенебельный район',1,0,18.8,461.68,'более 2 000',Элитный,1,'менее 50'
19.51,7.43,280.72,E,909,83.83,56264.22,3.48,64954.69,10000,'Центр города',7,0.58,13.11,345.78,'около 5 000','Очень высокий',2,'более 100'
19.51,7.43,280.72,E,909,83.83,56264.22,3.48,150000,10000,'Фешенебельный район',1,1.93,12.21,301.72,'около 1 000',Элитный,2,'около 50'
17.47,6.07,325.43,E,1667,89.68,19051.42,12.71,75000,100000,'Фешенебельный район',5,0,13.34,526.79,'около 50 000',Элитный,4,'менее 50'
17.47,6.07,325.43,E,1667,89.68,19051.42,12.71,75090,100000,'Центр города',4,0,14.33,331.63,'около 50 000',Элитный,4,'менее 50'
17.47,6.07,325.43,E,1667,89.68,19051.42,12.71,210000,100000,'Фешенебельный район',1,0,23.33,449.83,'более 20 000',Элитный,4,'менее 50'
24.09,6.5,389.39,E,2779,90.14,22572.36,14.28,180000,100000,'Фешенебельный район',2,6.17,26.22,579.26,'около 50 000',Элитный,3,'более 200'
