@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Окраина,Пригород}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute SELL_VOLUME numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT numeric
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric

@data
20.39,5.51,274,E,21552,72.16,611.94,18.08,1200,100000,'Центр города',2,3.4,39.55,5000,424.09,100000,Элитный,2
20.39,5.51,274,E,21552,72.16,611.94,18.08,392.13,10000,'Центр города',5,0,21.43,2000,346.15,5000,'Очень высокий',2
12.5,5.84,266.25,E,6210,94.36,1223.64,1,650.62,1000,'Центр города',1,0,21,500,311.24,1000,Элитный,1
19.02,4.74,243.68,E,13681,75.88,577.09,10.42,575,10000,'Центр города',4,0,14.76,3000,406.71,10000,'Очень высокий',2
19.02,4.74,243.68,E,13681,75.88,577.09,10.42,240,1000,'Центр города',3,0,12.72,300,292.28,1000,Высокий,2
14.84,6.04,323.95,E,5214,95.74,461.78,1,3659.38,10000,'Центр города',3,0,31.4,50,399.97,5000,Элитный,2
14.84,6.04,323.95,E,5214,95.74,461.78,1,320,1000,Окраина,1,0,6.14,200,184.15,500,Элитный,2
13.47,4.2,180.05,E,10437,81.84,457.97,4.72,1500,10000,'Центр города',2,0.55,12.67,1000,304.01,5000,Элитный,1
10.99,3.9,197.94,E,10583,79.64,554.2,5.21,725,1000,'Фешенебельный район',3,0,9.56,1000,386.99,200,Элитный,2
10.99,3.9,197.94,E,10583,79.64,554.2,5.21,1500.22,1000,'Центр города',1,0,21,500,273.89,1000,Элитный,2
19.51,7.43,280.72,E,20666,61.41,625.57,7.35,515,10000,'Центр города',7,0,10.01,5000,345.78,5000,'Очень высокий',5
19.51,7.43,280.72,E,20666,61.41,625.57,7.35,380,1000,'Центр города',1,0,10.88,5000,496.41,5000,Нормальный,5
19.51,7.43,280.72,E,20666,61.41,625.57,7.35,750,10000,'Центр города',1,0,9.99,500,152.41,1000,Элитный,5
19.51,7.43,280.72,E,20666,61.41,625.57,7.35,850.49,500,'Центр города',1,0,21.01,100,244.03,500,'Очень высокий',5
17.47,6.07,325.43,E,101397,88.66,353.9,10.8,475,100000,'Центр города',4,0,8.45,1000,331.63,50000,Элитный,3
17.47,6.07,325.43,E,101397,88.66,353.9,10.8,480,100000,'Центр города',1,0,21.34,10000,448.25,100000,Элитный,3
24.09,6.5,389.39,E,47323,71.35,620.84,16.15,1100,100000,'Центр города',2,4.78,39.55,10000,418.82,100000,Элитный,2
24.09,6.5,389.39,E,47323,71.35,620.84,16.15,605,100000,'Центр города',4,0,12.29,1000,345.6,50000,Элитный,2
15.39,6.09,261.73,E,55768,99.28,510.49,1,1600,100000,'Центр города',1,0.01,6.73,500,433.13,100000,Элитный,1
16.85,8.11,333.49,E,94318,89.94,284.7,4.42,900,100000,'Фешенебельный район',5,0,10.7,2000,410.77,10000,Элитный,3
16.85,8.11,333.49,E,94318,89.94,284.7,4.42,500,10000,'Центр города',1,0,10.8,5000,181.69,5000,Элитный,3
16.85,8.11,333.49,E,94318,89.94,284.7,4.42,1000,100000,'Центр города',5,0,17.69,1000,185.73,10000,Элитный,3
31.87,11.17,387.83,E,278182,71.06,576.46,18.51,2328.58,10000,'Фешенебельный район',2,1.43,44.4,30000,569.24,10000,Элитный,5
31.87,11.17,387.83,E,278182,71.06,576.46,18.51,700,10000,'Фешенебельный район',1,0.01,23.81,50000,468.53,5000,Элитный,5
31.87,11.17,387.83,E,278182,71.06,576.46,18.51,1600,10000,'Центр города',1,3.5,38.85,20000,362.17,10000,Элитный,5
31.87,11.17,387.83,E,278182,71.06,576.46,18.51,166,10000,'Центр города',8,0,7.19,50,462.92,50000,Низкий,5
31.87,11.17,387.83,E,278182,71.06,576.46,18.51,1300,10000,'Центр города',8,2.87,30.81,2000,349.22,10000,Низкий,5
7.32,3.79,237.5,C,5672,0,71.11,4.85,220,10000,'Центр города',2,0,6.94,50,584.1,20000,Высокий,2
7.32,3.79,237.5,C,5672,0,71.11,4.85,145,10000,'Центр города',3,0,11.84,5000,314.44,5000,Элитный,2
17.53,6.04,300.08,E,52403,75.18,232.95,6.48,900,100000,'Центр города',2,0,23.93,10000,543.58,500000,'Очень высокий',1
11.13,7.83,428.9,E,26927,57.7,316.12,7.36,380,100000,'Центр города',2,0,9.76,10000,451.4,200000,'Очень высокий',1
23.07,5.5,410.32,E,14535,61.08,503.61,7.46,400,100000,'Фешенебельный район',6,0,2.63,5000,634.58,100000,'Очень высокий',2
23.07,5.5,410.32,E,14535,61.08,503.61,7.46,510,100000,'Центр города',5,0,9.05,10000,441.65,100000,'Очень высокий',2
23.33,5.17,324.21,E,74746,66.23,205.47,13.8,1251.69,100000,'Фешенебельный район',2,2.05,44.39,30000,645.17,100000,Элитный,1
26.65,8.52,456.65,E,111380,59.38,1056.26,25.1,550,100000,'Центр города',3,0.39,35.85,50000,405.4,100000,Элитный,2
26.65,8.52,456.65,E,111380,59.38,1056.26,25.1,180,10000,'Центр города',5,0.14,17.64,1000,186.38,5000,Элитный,2
21.94,6.7,374.03,E,40161,99.72,2652.51,1,2800,10000,'Центр города',1,2.6,24.32,50,88.18,1000,Элитный,2
24.81,4.79,375.45,E,41307,88.83,1135.94,3.16,1550,10000,'Фешенебельный район',3,0.39,11.94,5000,235.26,500,Элитный,2
24.81,4.79,375.45,E,41307,88.83,1135.94,3.16,981.13,10000,'Спальный район',2,0,21.43,1000,337.06,5000,Элитный,2
25.77,5.9,383.71,'',30838,100,1209.34,1,5000,100000,'Центр города',2,0,33.91,5000,595.72,500000,Нормальный,0
26.38,5.08,323.88,E,30138,85.95,553.82,6.2,3000,100000,'Центр города',2,2.6,23.52,5000,384.63,50000,Элитный,1
24.49,5.3,327.63,E,52796,81.19,354.11,11.27,2184.57,100000,'Фешенебельный район',2,2.05,44.4,10000,592.54,100000,Элитный,1
27.52,5.73,330.2,AAA,29732,0,1274.87,1.91,2000,100000,'Центр города',3,1.99,27.64,50000,621.11,500000,Нормальный,3
27.52,5.73,330.2,AAA,29732,0,1274.87,1.91,4500,1000,'Центр города',1,2.6,30.81,100,293.47,1000,Элитный,3
27.52,5.73,330.2,AAA,29732,0,1274.87,1.91,1500,100000,'Центр города',7,1.32,15.94,1000,424.25,100000,'Очень низкий',3
15.33,6.31,324.9,E,65163,92.42,276.78,1.02,1250,100000,'Центр города',2,0,18.92,10000,504.78,300000,'Очень высокий',4
15.33,6.31,324.9,E,65163,92.42,276.78,1.02,1700,100000,'Фешенебельный район',4,0,22.31,1000,594.33,100000,'Очень высокий',4
15.33,6.31,324.9,E,65163,92.42,276.78,1.02,668.34,1000,'Центр города',9,0,14.1,100,0,500,Нормальный,4
22.49,8.02,329.18,E,92475,96.13,339.9,3.93,1250,100000,'Центр города',1,0,19.15,50000,383.46,100000,Элитный,1
25.62,7.03,1073.98,E,54558,99.37,714.25,9.9,786.05,1000,'Центр города',1,0,21.05,100,215.04,1000,Элитный,2
25.62,7.03,1073.98,E,54558,99.37,714.25,9.9,5500,100000,'Фешенебельный район',5,1.31,54.6,50,342.71,5000,Элитный,2
25.62,7.03,1073.98,E,54558,99.37,714.25,9.9,2000,10000,'Центр города',2,2.92,27.43,500,144.47,1000,Элитный,2
26.77,7.39,928.54,E,47206,65.08,299.97,7.89,1000,100000,'Фешенебельный район',1,0,20.78,10000,534.8,50000,Элитный,4
26.77,7.39,928.54,E,47206,65.08,299.97,7.89,1246.04,10000,'Центр города',3,0,31.4,100,448.32,20000,Высокий,4
26.77,7.39,928.54,E,47206,65.08,299.97,7.89,500,1000,'Центр города',1,0,21.79,50,215.83,1000,Элитный,4
26.77,7.39,928.54,E,47206,65.08,299.97,7.89,460,10000,'Центр города',3,0,5.73,50,69.38,1000,Элитный,4
3.86,3.06,57.74,E,7779,78.25,103.49,6.46,950,100000,'Фешенебельный район',7,5.01,44.44,2000,500.47,20000,Элитный,2
3.86,3.06,57.74,E,7779,78.25,103.49,6.46,170,10000,'Центр города',6,0,6.53,50,248,5000,Элитный,2
4.5,2.56,61.78,E,10666,75.29,221.09,7.1,700,100000,'Центр города',3,1.59,29.25,1000,483.51,200000,'Очень высокий',3
4.5,2.56,61.78,E,10666,75.29,221.09,7.1,850,100000,'Фешенебельный район',7,5.01,47.41,1000,440.59,30000,Элитный,3
4.5,2.56,61.78,E,10666,75.29,221.09,7.1,180,1000,'Фешенебельный район',1,0,9.99,100,432.02,1000,'Очень высокий',3
13.8,3.48,170.38,E,115754,54.68,156.72,17.09,1000,100000,'Центр города',2,3.45,40.78,10000,356.99,100000,Элитный,4
13.8,3.48,170.38,E,115754,54.68,156.72,17.09,940,100000,'Центр города',1,1.59,29.25,10000,506.47,500000,'Очень высокий',4
13.8,3.48,170.38,E,115754,54.68,156.72,17.09,995,100000,'Фешенебельный район',7,5.01,47.41,5000,365.66,20000,Элитный,4
13.8,3.48,170.38,E,115754,54.68,156.72,17.09,800,100000,'Центр города',3,0.88,32.33,10000,364.6,100000,Элитный,4
5.25,6.14,342,D,5892,48.98,781.33,1.38,1200,10000,'Центр города',2,0,30.77,5000,310.96,5000,'Очень высокий',1
10.59,6.11,313.38,E,21361,62.11,116.29,4.78,500,100000,'Фешенебельный район',2,1.7,13.04,10000,554.69,50000,'Очень высокий',1
12.02,5.76,276.93,D,22196,45.94,285.5,9.35,350,10000,'Центр города',2,0,21.76,10000,521.61,50000,Нормальный,1
16.51,6.23,333.09,E,43587,91.59,1063.85,1.5,1200,100000,'Центр города',9,0,4.27,100,448.81,100000,Нормальный,5
16.51,6.23,333.09,E,43587,91.59,1063.85,1.5,1000,10000,'Центр города',7,0,6.68,2000,191.08,5000,'Очень высокий',5
16.51,6.23,333.09,E,43587,91.59,1063.85,1.5,1200,10000,'Центр города',7,0,15.45,500,413.69,10000,Нормальный,5
16.51,6.23,333.09,E,43587,91.59,1063.85,1.5,800,10000,'Центр города',5,0,9.87,1000,298.52,5000,Высокий,5
16.51,6.23,333.09,E,43587,91.59,1063.85,1.5,995,500,'Центр города',1,0,15.96,50,0,100,Элитный,5
25.04,7.31,1434.5,E,41442,52.29,304.38,9.3,1000,100000,'Фешенебельный район',1,0,38.47,10000,530.3,50000,Элитный,3
25.04,7.31,1434.5,E,41442,52.29,304.38,9.3,1000,100000,'Фешенебельный район',2,3.73,40.78,5000,453.52,30000,Элитный,3
25.04,7.31,1434.5,E,41442,52.29,304.38,9.3,1400,10000,'Центр города',2,2.75,18.95,50,206.56,5000,Элитный,3
22.09,7.4,456,E,47001,72.52,528.38,3.85,2000,100000,'Центр города',2,0.3,16.2,10000,511.36,500000,'Очень высокий',1
23.89,7.7,947.88,E,85529,99.97,729.92,1,1500,10000,'Центр города',2,2.75,21.93,50,131.9,2000,Элитный,1
4.33,5.59,279.78,E,6402,99.94,320.37,2.55,2100,10000,'Центр города',3,0,22.3,50,241.13,5000,Элитный,1
35.1,7.34,1114.59,E,171869,74.98,392.26,12.13,1500,100000,'Центр города',1,3.76,39.79,10000,531.09,500000,'Очень высокий',3
35.1,7.34,1114.59,E,171869,74.98,392.26,12.13,900,100000,'Центр города',3,2.93,31.29,20000,603.3,1000000,Низкий,3
35.1,7.34,1114.59,E,171869,74.98,392.26,12.13,2000,10000,'Центр города',2,2.93,28.31,50,129.43,3000,Элитный,3
32.43,7.48,1368,E,257791,70.6,676.42,21.6,2200,100000,'Центр города',1,3.73,48.21,20000,412.03,200000,Элитный,8
32.43,7.48,1368,E,257791,70.6,676.42,21.6,1200,100000,'Центр города',2,2.75,31.29,10000,593.08,1000000,Нормальный,8
32.43,7.48,1368,E,257791,70.6,676.42,21.6,2200,100000,'Центр города',1,2,32.48,100000,460.1,500000,Элитный,8
32.43,7.48,1368,E,257791,70.6,676.42,21.6,3000,100000,'Центр города',2,0,35,50,60.76,5000,Элитный,8
32.43,7.48,1368,E,257791,70.6,676.42,21.6,1225,10000,'Центр города',3,0,19.1,50,233.85,5000,Элитный,8
32.43,7.48,1368,E,257791,70.6,676.42,21.6,1111,100000,'Центр города',2,0,23.95,100,369.36,100000,Элитный,8
32.43,7.48,1368,E,257791,70.6,676.42,21.6,1450,10000,'Центр города',1,2.75,22.22,1000,293.41,10000,Элитный,8
32.43,7.48,1368,E,257791,70.6,676.42,21.6,1850,10000,'Центр города',2,2.75,24.26,50,118.5,2000,Элитный,8
14.6,6.07,242.55,E,10664,88.97,351.54,6.75,1320,100000,'Центр города',2,0,14.54,1000,440.66,100000,Элитный,1
9.65,4.99,382.02,E,9777,78.33,293.87,4.79,543,10000,'Центр города',2,0,6.14,1000,558.96,20000,Нормальный,1
10.12,6.9,333.93,E,33005,84.24,906.79,1.56,2000,100000,'Центр города',3,0,21.7,10000,419.91,100000,'Очень высокий',1
15.36,6.53,332.5,D,78524,45.75,140.56,4.93,350,100000,'Центр города',3,0,11.8,50000,424.26,100000,Элитный,2
15.36,6.53,332.5,D,78524,45.75,140.56,4.93,560,100000,'Центр города',4,0,14.38,1000,290.08,50000,'Очень высокий',2
20.02,5.76,295.35,E,103450,97.58,733.92,1,395.89,10000,'Центр города',4,0,21.43,2000,318.86,5000,'Очень высокий',1
11.72,6.63,388.08,E,15432,67.44,1215.71,1.22,1270,10000,'Центр города',2,0,30.81,5000,290.21,5000,Элитный,2
11.72,6.63,388.08,E,15432,67.44,1215.71,1.22,5000,500,'Центр города',1,0,22.31,50,106.19,100,'Очень высокий',2
