@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Окраина,Пригород}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute SELL_VOLUME numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT numeric
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric

@data
20.39,5.51,274,E,18207,83.71,574.28,12.08,4537.56,100000,'Фешенебельный район',3,3.67,40.73,2000,618.3,100000,Элитный,2
20.39,5.51,274,E,18207,83.71,574.28,12.08,566.31,10000,'Центр города',2,0,18.64,500,473.41,10000,'Очень высокий',2
12.5,5.84,266.25,E,4928,88.31,625.12,7.51,866.38,10000,'Центр города',1,0,18.64,500,451.01,10000,Элитный,3
12.5,5.84,266.25,E,4928,88.31,625.12,7.51,180,10000,'Центр города',8,0,2.28,100,567.06,20000,Низкий,3
12.5,5.84,266.25,E,4928,88.31,625.12,7.51,300,10000,'Центр города',6,0,1.01,50,567.05,20000,Нормальный,3
19.02,4.74,243.68,E,7191,53.65,649.79,11.23,666.6,10000,'Центр города',1,0,18.63,300,428.11,10000,Элитный,3
19.02,4.74,243.68,E,7191,53.65,649.79,11.23,678,10000,'Центр города',4,0.03,14.96,2000,406.71,10000,'Очень высокий',3
19.02,4.74,243.68,E,7191,53.65,649.79,11.23,780,10000,'Центр города',3,0.06,13.53,500,406.42,10000,'Очень высокий',3
14.84,6.04,323.95,E,6902,64.66,477.89,9.56,800,100000,'Центр города',5,4.85,23.87,2000,545.55,200000,Нормальный,2
14.84,6.04,323.95,E,6902,64.66,477.89,9.56,407.67,10000,'Центр города',2,1.56,18.64,500,400.29,10000,Элитный,2
13.47,4.2,180.05,E,10074,88.12,430.51,8.92,625.08,10000,'Центр города',1,0,18.64,1000,437.91,10000,Элитный,3
13.47,4.2,180.05,E,10074,88.12,430.51,8.92,1000,10000,'Фешенебельный район',5,0,17,50,115.07,100,Элитный,3
13.47,4.2,180.05,E,10074,88.12,430.51,8.92,424.53,10000,'Центр города',5,0,16.38,100,207.97,1000,Элитный,3
8.42,8.02,272.66,E,56663,96.64,349.55,1,1111,10000,'Центр города',2,0,16.47,1000,572.06,50000,Нормальный,4
8.42,8.02,272.66,E,56663,96.64,349.55,1,449.66,10000,'Центр города',1,0,18.61,100,416.9,10000,Элитный,4
8.42,8.02,272.66,E,56663,96.64,349.55,1,340,10000,'Фешенебельный район',8,0,1,500,481.9,5000,Элитный,4
8.42,8.02,272.66,E,56663,96.64,349.55,1,320,500,'Фешенебельный район',1,0,2.56,50,151.98,50,Элитный,4
10.99,3.9,197.94,E,9253,94.06,1425.95,1,974.88,10000,'Центр города',1,0,18.62,100,428.44,10000,Элитный,3
10.99,3.9,197.94,E,9253,94.06,1425.95,1,2500,10000,'Центр города',2,0,9.2,100,371.93,10000,Элитный,3
10.99,3.9,197.94,E,9253,94.06,1425.95,1,400,10000,'Центр города',7,0,3.7,200,214.26,2000,Высокий,3
19.51,7.43,280.72,E,16892,87.84,786.64,10.65,804.64,10000,'Центр города',1,0,18.63,200,419.18,10000,Элитный,4
19.51,7.43,280.72,E,16892,87.84,786.64,10.65,595,10000,'Центр города',7,0,15.01,1000,345.78,5000,'Очень высокий',4
19.51,7.43,280.72,E,16892,87.84,786.64,10.65,1222,10000,'Центр города',5,0,17.06,500,250.91,5000,Элитный,4
19.51,7.43,280.72,E,16892,87.84,786.64,10.65,500,1000,'Фешенебельный район',2,0,15.23,50,154.85,100,Элитный,4
17.47,6.07,325.43,E,33236,71.65,690.97,14.67,5442.36,100000,'Фешенебельный район',3,4.61,40.73,1000,618.3,100000,Элитный,3
17.47,6.07,325.43,E,33236,71.65,690.97,14.67,1000,100000,'Центр города',6,4.85,23.05,10000,482.59,100000,Нормальный,3
17.47,6.07,325.43,E,33236,71.65,690.97,14.67,501.83,10000,'Центр города',2,1.57,18.64,500,433.06,10000,'Очень высокий',3
24.09,6.5,389.39,E,18064,78.73,1005.43,21.24,5761.49,100000,'Фешенебельный район',3,0.2,40.73,2000,623.74,100000,Элитный,4
24.09,6.5,389.39,E,18064,78.73,1005.43,21.24,360.95,10000,'Центр города',2,1.57,18.64,500,394.02,10000,Элитный,4
24.09,6.5,389.39,E,18064,78.73,1005.43,21.24,1300,100000,'Фешенебельный район',5,0,18.03,100,541.39,50000,Элитный,4
24.09,6.5,389.39,E,18064,78.73,1005.43,21.24,1490,100000,'Центр города',4,3.07,19.82,1000,345.6,50000,Элитный,4
15.39,6.09,261.73,E,40340,98.76,1311.97,1,1651.8,10000,'Центр города',3,0,18.65,500,429.56,10000,'Очень высокий',2
16.85,8.11,333.49,E,54539,61.65,538.92,12.02,1904.23,100000,'Фешенебельный район',2,0,40.73,10000,653.62,100000,Элитный,5
16.85,8.11,333.49,E,54539,61.65,538.92,12.02,1800,100000,'Центр города',1,4.3,20.7,5000,413.49,100000,Элитный,5
16.85,8.11,333.49,E,54539,61.65,538.92,12.02,460.53,10000,'Фешенебельный район',3,0,13.53,200,288.04,1000,Элитный,5
31.87,11.17,387.83,E,198041,89.4,936.43,15.58,1501,10000,'Центр города',3,4.11,26.85,10000,362.17,10000,Высокий,9
