@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Окраина,Пригород}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute SELL_VOLUME numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT numeric
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric

@data
20.39,5.51,274,E,226430,87.37,353.94,6.52,550,100000,'Центр города',2,3.5,20.43,20000,424.09,100000,Элитный,3
20.39,5.51,274,E,226430,87.37,353.94,6.52,550,10000,'Центр города',1,0,8.27,1000,162.34,2000,'Очень высокий',3
20.39,5.51,274,E,226430,87.37,353.94,6.52,326,100000,'Спальный район',4,0.21,5.82,3000,189.79,10000,Нормальный,3
12.5,5.84,266.25,E,35095,83.62,350.85,3.13,170.32,10000,'Центр города',1,0,6.58,5000,298.26,5000,Элитный,2
12.5,5.84,266.25,E,35095,83.62,350.85,3.13,700,1000,'Центр города',1,0,14.12,1000,311.24,1000,Элитный,2
19.02,4.74,243.68,E,60935,83.94,350.46,4.43,185,10000,'Центр города',1,0,6.58,5000,277.99,3000,Элитный,2
19.02,4.74,243.68,E,60935,83.94,350.46,4.43,350,1000,'Центр города',1,0,5.31,5000,417.99,2000,'Очень высокий',2
13.47,4.2,180.05,E,31126,83.94,351.75,3.04,185,10000,'Центр города',1,0,6.58,2000,394.97,10000,Элитный,1
8.42,8.02,272.66,E,130700,96.17,249.14,1,180,10000,'Центр города',1,0,6.58,5000,349.21,10000,Элитный,1
10.99,3.9,197.94,E,51483,89.32,353.6,3.17,187,10000,'Центр города',1,0,6.58,5000,374.9,10000,Элитный,2
10.99,3.9,197.94,E,51483,89.32,353.6,3.17,750.22,1000,'Центр города',1,0,14.13,500,273.89,1000,Элитный,2
19.51,7.43,280.72,E,161495,89.92,380.4,2.83,879,10000,'Центр города',1,0,14.52,10000,526.53,50000,'Очень высокий',3
17.47,6.07,325.43,E,300000,99.97,321.91,1,900,100000,'Фешенебельный район',5,0,6.44,2000,520.76,50000,Элитный,1
17.47,6.07,325.43,E,300000,99.97,321.91,1,285,1000,'Центр города',3,0,1,100,94.21,500,'Очень высокий',1
24.09,6.5,389.39,E,221220,94.56,469.32,1,1750,100000,'Фешенебельный район',5,0,12.29,5000,538.92,50000,Элитный,3
24.09,6.5,389.39,E,221220,94.56,469.32,1,700,100000,'Центр города',2,1.95,6.09,2000,173.87,10000,Элитный,3
