@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
20.39,5.51,274,E,337884,99.85,381.41,1,610,10000,'Центр города',1,0,5.1,162.34,'более 2 000','Очень высокий',1,'около 500'
14.84,6.04,323.95,E,102915,99.61,354.31,1,381.87,500,'Центр города',1,0,7.1,178.29,'более 100',Нормальный,1,'около 500'
13.47,4.2,180.05,E,80397,95.65,354.54,1,750,10000,'Центр города',2,0,17.7,304.01,'около 5 000',Элитный,1,'около 5 000'
17.47,6.07,325.43,E,399000,99.61,382.25,1,1500,10000,'Центр города',1,0,13.28,469.41,'более 20 000',Элитный,1,'более 2 000'
31.87,11.17,387.83,E,1527665,99.57,944.14,1,4057.71,10000,'Фешенебельный район',2,0,42.99,569.24,'более 10 000',Элитный,1,'около 5 000'
14.89,4.1,242.55,E,66434,98.7,352.38,1,185,1000,'Центр города',1,0,2.12,48.1,'более 200','Очень высокий',1,'около 500'
23.07,5.5,410.32,E,102282,99.89,540.87,1,2500,10000,'Центр города',1,2.98,23.23,422.27,'более 10 000','Очень высокий',1,'более 200'
23.33,5.17,324.21,E,698527,99.15,574.73,1,2919.83,100000,'Фешенебельный район',2,0,42.99,645.17,'более 100 000',Элитный,1,'около 5 000'
26.65,8.52,456.65,E,1176445,92.19,537.08,1,2502.78,100000,'Фешенебельный район',2,0,42.99,575.55,'около 100 000',Элитный,2,'около 5 000'
26.65,8.52,456.65,E,1176445,92.19,537.08,1,1800,100000,'Центр города',3,0,26.94,450.36,'более 200 000','Очень высокий',2,'около 50 000'
33.11,6.85,380.03,E,362972,99.84,823.97,1,2000,100000,'Центр города',4,0,2.65,530.67,'около 500 000',Нормальный,3,'около 500'
33.11,6.85,380.03,E,362972,99.84,823.97,1,800,1000,'Центр города',1,0.22,17.69,422.66,'около 5 000',Высокий,3,'около 1 000'
33.11,6.85,380.03,E,362972,99.84,823.97,1,1022,500,'Спальный район',1,0,2.13,20.87,'более 100',Элитный,3,'более 100'
21.94,6.7,374.03,E,616927,94.86,566.46,1,2893.33,100000,'Фешенебельный район',2,0,42.99,601.56,'около 100 000',Элитный,3,'около 5 000'
21.94,6.7,374.03,E,616927,94.86,566.46,1,1500,100000,'Центр города',2,1.67,23.21,304.32,'около 50 000','Очень высокий',3,'более 20 000'
24.73,4.68,308.59,E,355661,97.08,616.28,1,1600,100000,'Центр города',2,1.67,23.21,334.95,'около 50 000','Очень высокий',2,'около 10 000'
24.73,4.68,308.59,E,355661,97.08,616.28,1,500,1000,'Спальный район',2,0,2.05,36.82,'около 500',Элитный,2,'около 500'
24.81,4.79,375.45,E,349602,98.14,567.72,1,2719.23,100000,'Фешенебельный район',2,0,42.99,599.94,'около 100 000',Элитный,1,'около 5 000'
26.38,5.08,323.88,E,215940,94.91,548.01,1,1600,100000,'Центр города',2,1.67,23.21,384.63,'около 50 000',Элитный,2,'около 10 000'
26.38,5.08,323.88,E,215940,94.91,548.01,1,1500,100000,'Центр города',9,1.67,23.21,281.13,'более 20 000',Высокий,2,'около 1 000'
24.49,5.3,327.63,E,361728,93.55,518.64,1,2409.49,100000,'Фешенебельный район',2,0,42.99,592.54,'около 100 000',Элитный,2,'около 10 000'
24.49,5.3,327.63,E,361728,93.55,518.64,1,1500,10000,'Спальный район',1,1.65,22.95,337.89,'около 5 000',Элитный,2,'более 10 000'
27.52,5.73,330.2,E,319258,94.53,425.57,1,1700,100000,'Центр города',3,1.62,22.29,621.11,'около 500 000',Нормальный,3,'более 10 000'
27.52,5.73,330.2,E,319258,94.53,425.57,1,1600,100000,'Центр города',1,1.67,23.21,238.56,'более 10 000',Элитный,3,'около 5 000'
22.49,8.02,329.18,E,882072,99.76,390.96,1,900,1000,'Центр города',1,0.16,17.7,181.38,'более 1 000',Элитный,1,'более 2 000'
15.89,8.62,439.9,E,548617,99.45,356.82,1,700,10000,'Центр города',2,1.98,17.7,301.96,'около 5 000',Элитный,1,'около 3 000'
25.62,7.03,1073.98,E,478267,99.92,378.1,1,1250,100000,'Фешенебельный район',5,1.31,23.07,342.71,'около 5 000',Элитный,1,'около 500'
26.77,7.39,928.54,E,459609,99.98,388,1,1250,100000,'Фешенебельный район',6,0,22.37,310.54,'около 5 000',Элитный,1,'более 200'
4.5,2.56,61.78,E,178001,73.03,98.74,1.07,270,100000,'Центр города',2,1.59,26.97,483.51,'более 200 000','Очень высокий',1,'около 50 000'
13.8,3.48,170.38,E,1780120,86.46,346.5,1.76,1450,100000,'Центр города',1,1.59,26.97,502.57,'около 500 000',Элитный,2,'более 200 000'
13.8,3.48,170.38,E,1780120,86.46,346.5,1.76,1105.9,10000,'Центр города',2,1.59,23.21,173.37,'около 5 000',Элитный,2,'более 20 000'
12.42,6,317.66,E,171863,99.48,356.5,1,750,500,'Центр города',1,1.98,17.7,310.75,'около 500','Очень высокий',1,'около 1 000'
16.51,6.23,333.09,'',484727,100,288.43,1,500,100000,'Центр города',2,0,17.69,397.61,'около 100 000',Элитный,0,'около 2 000'
25.04,7.31,1434.5,E,555553,100,355.98,1,1400,100000,'Центр города',6,0,22.37,279.54,'более 20 000',Элитный,1,'менее 50'
23.89,7.7,947.88,E,737817,99.96,366.09,1,1100,100000,'Фешенебельный район',8,1.29,23.02,324.99,'около 10 000',Элитный,1,'около 500'
4.33,5.59,279.78,E,61278,99.56,230.16,1,500,1000,'Фешенебельный район',1,1.98,17.69,287.77,'более 200',Элитный,1,'более 200'
9.65,4.99,382.02,'',77957,100,189.43,1,200,500,'Центр города',1,0,2.05,60.79,'более 100','Очень высокий',0,'менее 50'
15.36,6.53,332.5,E,806339,99.84,279.73,1,600,500,'Фешенебельный район',1,0.16,17.69,385.27,'более 100',Элитный,1,'около 500'
27.88,6.84,1121,E,210702,95.25,930.27,1,1700,100000,'Центр города',6,0,23.21,457.94,'более 100 000',Высокий,1,'около 10 000'
25.54,5,337.91,E,320977,99.94,587.77,1,1280,100000,'Спальный район',1,0,2.13,592.54,'около 500 000','Очень высокий',1,'около 200'
28.86,6.5,396.58,E,206603,96.37,781.65,1,3834.54,100000,'Фешенебельный район',2,0,42.99,594.82,'около 50 000',Элитный,2,'около 5 000'
28.86,6.5,396.58,E,206603,96.37,781.65,1,1500,100000,'Центр города',1,1.67,23.21,191.15,'около 10 000',Элитный,2,'около 1 000'
14.3,5,234.79,E,152383,100,365.23,1,2025,10000,'Центр города',2,0.65,15.53,316.06,'около 5 000',Элитный,1,'менее 50'
21.51,5.05,294.04,E,1907529,99.66,388.59,1,1678.91,10000,'Фешенебельный район',1,0,42.99,591.37,'более 10 000',Элитный,1,'около 5 000'
21.51,5.05,294.04,E,1907529,99.66,388.59,1,750,10000,'Центр города',2,2.5,19.76,366.27,'более 10 000','Очень высокий',1,'около 5 000'
21.51,5.05,294.04,E,1907529,99.66,388.59,1,1060,10000,'Центр города',1,0.4,26.96,444.62,'около 50 000','Очень высокий',1,'более 200 000'
17.49,4.86,326.33,E,2481848,99.99,380.88,1,950,100000,'Центр города',1,2.07,19.76,347.79,'более 100 000',Низкий,1,'около 5 000'
13.2,4.05,270.24,E,1262046,98.02,356.43,1,1200,100000,'Центр города',5,1.8,23.21,312.84,'около 50 000','Очень высокий',1,'более 20 000'
8.82,2.79,115.39,E,308837,90.29,355.35,1,660,100000,'Центр города',5,1.8,23.21,413.56,'более 100 000','Очень высокий',1,'около 30 000'
16.51,5.75,146.16,E,6650009,92.94,373.69,1,1049.18,100000,'Центр города',6,0,25.47,290.28,'около 100 000','Очень высокий',2,'около 10 000'
16.51,5.75,146.16,E,6650009,92.94,373.69,1,1140,100000,'Центр города',5,1.43,23.21,428.34,'около 500 000',Нормальный,2,'около 500 000'
36.55,8.17,486.2,E,8647209,98.29,934.29,1,2449.97,100000,'Центр города',2,0,42.99,436.02,'около 500 000','Очень высокий',2,'более 100 000'
36.55,8.17,486.2,E,8647209,98.29,934.29,1,1800.7,10000,'Центр города',2,0,5.17,56.52,'более 3 000',Высокий,2,'около 50'
16.37,6.5,299.77,E,304658,99.75,413.82,1,270,1000,'Спальный район',1,0,2.05,26.24,'более 200',Элитный,2,'около 500'
16.37,6.5,299.77,E,304658,99.75,413.82,1,380.94,1000,Окраина,8,0,7.1,75.98,'более 200',Низкий,2,'более 100'
21.97,6.3,283.5,E,706193,93.12,355.89,1,1050,100000,'Центр города',2,0.78,23.18,445.27,'более 200 000','Очень высокий',2,'около 50 000'
16.36,7,315.92,E,335804,99.93,381.5,1,380.93,1000,Окраина,9,0,7.1,87.33,'более 200',Нормальный,1,'более 200'
30.96,7.76,507.15,E,5243253,92.63,743.26,1,1720,100000,'Центр города',3,1.16,26.35,497.59,'около 500 000',Нормальный,1,'более 200 000'
13.72,5.5,306.89,E,195159,100,351.6,1,700,10000,'Центр города',9,0,2.75,310.9,'около 5 000',Низкий,1,'менее 50'
17.05,9.25,331.7,E,2062674,98.74,422.41,1,1250,10000,'Центр города',1,0,13.61,271.34,'около 10 000',Элитный,3,'около 10 000'
