@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Окраина,Пригород}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute SELL_VOLUME numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT numeric
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric

@data
20.39,5.51,274,E,16320,88.24,1018.83,6.1,6618.06,100000,'Фешенебельный район',2,0,61.06,1000,560.29,50000,Элитный,3
20.39,5.51,274,E,16320,88.24,1018.83,6.1,2851,10000,'Центр города',5,0,18.3,500,346.15,5000,'Очень высокий',3
20.39,5.51,274,E,16320,88.24,1018.83,6.1,2250,1000,'Спальный район',4,0.97,32.51,500,46.83,200,Элитный,3
19.02,4.74,243.68,E,9669,60.79,613.27,4.57,3000,10000,'Центр города',5,4,40.41,50,426.85,10000,'Очень высокий',2
19.02,4.74,243.68,E,9669,60.79,613.27,4.57,1790.55,10000,'Центр города',4,1.15,31.27,5000,406.71,10000,'Очень высокий',2
13.47,4.2,180.05,E,9573,97.9,1120.83,1,1000,10000,'Фешенебельный район',5,0,38.23,200,115.07,100,Элитный,1
19.51,7.43,280.72,E,19344,88.88,1001.06,7.09,3270,10000,'Фешенебельный район',4,4,40.19,200,413.54,2000,Элитный,3
19.51,7.43,280.72,E,19344,88.88,1001.06,7.09,1899.95,10000,'Центр города',7,0.69,27.15,1000,345.78,5000,'Очень высокий',3
19.51,7.43,280.72,E,19344,88.88,1001.06,7.09,1695,10000,'Центр города',2,2.53,29.53,50,401.89,10000,Элитный,3
17.47,6.07,325.43,E,32221,81.95,668.17,5.96,3731.34,100000,'Фешенебельный район',1,0,61.05,1000,560.29,100000,Элитный,4
17.47,6.07,325.43,E,32221,81.95,668.17,5.96,2800,100000,'Фешенебельный район',5,0,27.06,5000,520.76,50000,Элитный,4
17.47,6.07,325.43,E,32221,81.95,668.17,5.96,2490,100000,'Центр города',4,0,25.25,2000,331.63,50000,Элитный,4
17.47,6.07,325.43,E,32221,81.95,668.17,5.96,1699,10000,'Центр города',1,1.4,12.58,50,194.17,2000,Элитный,4
24.09,6.5,389.39,E,24315,80.21,1042.02,9.14,5745.25,100000,'Фешенебельный район',2,0,61.05,1000,594.05,50000,Элитный,5
24.09,6.5,389.39,E,24315,80.21,1042.02,9.14,2900,100000,'Фешенебельный район',5,0,13.52,500,538.92,50000,Элитный,5
24.09,6.5,389.39,E,24315,80.21,1042.02,9.14,3690,100000,'Центр города',4,0,30.02,3000,345.6,50000,Элитный,5
24.09,6.5,389.39,E,24315,80.21,1042.02,9.14,1799,10000,'Центр города',1,1.4,11.45,50,200.47,3000,Элитный,5
16.85,8.11,333.49,E,67561,99.63,1431.99,1,3620,100000,'Фешенебельный район',4,4.1,40.41,200,422.96,20000,Элитный,1
31.87,11.17,387.83,E,119531,80.01,1422.06,11.8,5136.15,10000,'Фешенебельный район',1,0,61.05,10000,595.43,10000,Элитный,7
31.87,11.17,387.83,E,119531,80.01,1422.06,11.8,3369,10000,'Центр города',4,4,40.42,2000,399.69,20000,Нормальный,7
31.87,11.17,387.83,E,119531,80.01,1422.06,11.8,3075.75,10000,'Центр города',5,1.97,34.69,10000,237.64,5000,'Очень высокий',7
31.87,11.17,387.83,E,119531,80.01,1422.06,11.8,3500,10000,'Центр города',3,1.37,31.91,2000,266.12,10000,Элитный,7
31.87,11.17,387.83,E,119531,80.01,1422.06,11.8,3500,10000,'Центр города',8,0,27.02,500,349.22,10000,Низкий,7
31.87,11.17,387.83,E,119531,80.01,1422.06,11.8,4500,10000,'Центр города',1,0.64,28.9,5000,362.82,10000,'Очень высокий',7
31.87,11.17,387.83,E,119531,80.01,1422.06,11.8,4200,10000,'Центр города',1,1.85,32.58,1000,168.85,5000,Элитный,7
9.44,5.57,224.4,E,12279,96.82,1006.74,1,1100.16,10000,'Центр города',3,0,35.74,50,416.58,10000,'Очень высокий',2
9.44,5.57,224.4,E,12279,96.82,1006.74,1,5500,100000,'Фешенебельный район',3,0.21,32.66,200,506.69,50000,Элитный,2
