@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Окраина,Пригород}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute SELL_VOLUME numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT numeric
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric

@data
20.39,5.51,274,E,21392,86.91,999.5,7.97,1500,100000,'Центр города',2,4.84,34.29,2000,345.77,50000,Элитный,2
20.39,5.51,274,E,21392,86.91,999.5,7.97,961,10000,'Фешенебельный район',2,0,23.87,1000,424.19,2000,'Очень высокий',2
12.5,5.84,266.25,E,6359,81,1080.68,1.25,701,10000,'Центр города',8,0,6.2,1000,567.06,20000,Низкий,1
19.02,4.74,243.68,E,8987,78.02,949.47,9.9,815,10000,'Центр города',4,0,11.14,1000,406.71,10000,'Очень высокий',2
19.02,4.74,243.68,E,8987,78.02,949.47,9.9,400,10000,'Центр города',1,0,27.57,100,263.02,3000,Элитный,2
14.84,6.04,323.95,E,7571,66.98,772.12,9.04,1178.62,10000,'Центр города',5,4.41,15.64,2000,585.04,50000,Низкий,1
8.42,8.02,272.66,E,17981,99.21,1112.38,1,1700,1000,'Центр города',1,0,5.74,50,9.56,200,Элитный,2
19.51,7.43,280.72,E,18101,90.03,1048.31,4.49,805,10000,'Центр города',7,0,11.46,1000,345.78,5000,'Очень высокий',2
19.51,7.43,280.72,E,18101,90.03,1048.31,4.49,1000,10000,'Центр города',2,1.17,7.04,50,474.7,10000,'Очень высокий',2
17.47,6.07,325.43,E,27461,81.06,1185.03,7.7,1295.25,100000,'Центр города',4,0,10.99,5000,331.63,50000,Элитный,2
17.47,6.07,325.43,E,27461,81.06,1185.03,7.7,619,100000,'Центр города',3,0,7.47,100,257.99,20000,Нормальный,2
24.09,6.5,389.39,D,22058,24.34,513.27,8.39,1990,100000,'Центр города',4,0,22.03,5000,345.6,50000,Элитный,3
24.09,6.5,389.39,D,22058,24.34,513.27,8.39,550,100000,'Фешенебельный район',2,0,10.53,10000,478.23,20000,Элитный,3
24.09,6.5,389.39,D,22058,24.34,513.27,8.39,738,100000,'Центр города',4,0,12.66,1000,216.9,10000,Высокий,3
15.39,6.09,261.73,E,39639,99.92,1360.06,1,1420,500,'Центр города',1,0,9.02,50,43.04,100,'Очень высокий',1
16.85,8.11,333.49,E,66095,82.35,951.24,11.13,1200,100000,'Центр города',1,1.86,24.73,10000,663.39,1000000,Нормальный,1
16.85,8.11,333.49,E,66095,82.35,951.24,11.13,200,1000,'Спальный район',3,0,3.28,50,9.5,500,Элитный,1
31.87,11.17,387.83,E,91960,81.09,3106.95,10.41,7666,10000,'Центр города',1,0,30.05,5000,415.42,50000,'Очень высокий',10
31.87,11.17,387.83,E,91960,81.09,3106.95,10.41,3400,10000,'Центр города',1,0,12.59,3000,352,10000,Элитный,10
31.87,11.17,387.83,E,91960,81.09,3106.95,10.41,3700,10000,'Центр города',5,0.3,13.27,2000,237.64,5000,'Очень высокий',10
31.87,11.17,387.83,E,91960,81.09,3106.95,10.41,900,1000,'Центр города',2,0,6.22,50,91.71,1000,'Очень высокий',10
31.87,11.17,387.83,E,91960,81.09,3106.95,10.41,2000,10000,'Центр города',4,5.23,20.16,10000,347.98,10000,Высокий,10
31.87,11.17,387.83,E,91960,81.09,3106.95,10.41,8000,10000,Окраина,1,0,12.16,100,371.32,10000,Элитный,10
31.87,11.17,387.83,E,91960,81.09,3106.95,10.41,3000,10000,'Центр города',3,0,6.52,50,201.15,5000,Элитный,10
31.87,11.17,387.83,E,91960,81.09,3106.95,10.41,3500,1000,'Центр города',1,0,13.52,200,145.66,1000,Элитный,10
31.87,11.17,387.83,E,91960,81.09,3106.95,10.41,2500,1000,'Спальный район',3,0.11,5.57,50,41.78,500,'Очень высокий',10
7.32,3.79,237.5,E,6302,74.67,331.16,3.21,610,10000,'Центр города',1,0,4.86,1000,462.05,10000,Элитный,1
17.53,6.04,300.08,E,34418,89.04,1259.96,1,860,100000,'Фешенебельный район',4,0,8.59,5000,392.13,10000,'Очень высокий',2
17.53,6.04,300.08,E,34418,89.04,1259.96,1,1380,500,'Центр города',1,0,9.01,50,0,100,'Очень высокий',2
9.44,5.57,224.4,'',20279,100,588.99,1,858,100000,'Фешенебельный район',3,3.54,10.12,500,506.69,50000,Элитный,0
23.07,5.5,410.32,E,6965,82.77,448.6,13.39,1300,100000,'Фешенебельный район',5,0,23.86,500,634.71,100000,Элитный,2
23.07,5.5,410.32,E,6965,82.77,448.6,13.39,520,10000,'Центр города',1,0,12.46,500,408.05,10000,Элитный,2
23.33,5.17,324.21,E,47431,87.08,1229.96,14.16,1150,100000,'Фешенебельный район',2,3.73,24.84,5000,627.73,100000,Элитный,2
23.33,5.17,324.21,E,47431,87.08,1229.96,14.16,1800,500,'Центр города',1,0,13.52,50,76.46,200,Элитный,2
26.65,8.52,456.65,E,74255,84.77,1350.55,15.19,9738.5,100000,'Фешенебельный район',2,3.17,42.37,10000,570.14,100000,Элитный,6
26.65,8.52,456.65,E,74255,84.77,1350.55,15.19,1300,100000,'Фешенебельный район',2,3.73,24.84,100,580.39,100000,Элитный,6
26.65,8.52,456.65,E,74255,84.77,1350.55,15.19,2000,10000,'Центр города',1,0,10.57,50,134.88,2000,Элитный,6
26.65,8.52,456.65,E,74255,84.77,1350.55,15.19,850,100000,'Фешенебельный район',3,0,4.46,50,450.23,20000,Элитный,6
26.65,8.52,456.65,E,74255,84.77,1350.55,15.19,688,100000,'Центр города',3,0,6.62,50,208.13,20000,Элитный,6
26.65,8.52,456.65,E,74255,84.77,1350.55,15.19,900,10000,'Центр города',1,0,7.65,100,414.97,20000,Элитный,6
33.11,6.85,380.03,E,26270,69.55,572.06,7.5,5682.93,100000,'Фешенебельный район',2,3.17,42.37,5000,644.67,100000,Элитный,3
33.11,6.85,380.03,E,26270,69.55,572.06,7.5,1200,100000,'Фешенебельный район',4,2.6,24.57,1000,549.66,50000,Элитный,3
33.11,6.85,380.03,E,26270,69.55,572.06,7.5,1200,100000,'Фешенебельный район',2,3.73,24.84,3000,611.4,100000,Элитный,3
21.94,6.7,374.03,E,42584,54.91,386.7,6,3020.04,100000,'Фешенебельный район',2,3.17,42.37,5000,595.12,100000,Элитный,4
21.94,6.7,374.03,E,42584,54.91,386.7,6,1400,100000,'Центр города',2,1.69,30.26,3000,443.88,100000,Элитный,4
21.94,6.7,374.03,E,42584,54.91,386.7,6,900,100000,'Центр города',3,0,24.01,10000,652.6,1000000,Низкий,4
21.94,6.7,374.03,E,42584,54.91,386.7,6,1300,100000,'Фешенебельный район',2,3.73,24.84,200,584.75,100000,Элитный,4
24.73,4.68,308.59,E,26749,85.79,532.74,5.31,5345.91,100000,'Фешенебельный район',2,3.17,42.37,5000,637.99,100000,Элитный,2
24.73,4.68,308.59,E,26749,85.79,532.74,5.31,1400,100000,'Фешенебельный район',2,3.73,24.84,100,622.9,100000,Элитный,2
24.81,4.79,375.45,E,27680,84.9,474.12,4.35,4186.15,100000,'Фешенебельный район',2,3.17,42.36,5000,680.76,200000,Элитный,2
24.81,4.79,375.45,E,27680,84.9,474.12,4.35,950,10000,'Фешенебельный район',3,0,12.89,300,235.26,500,Элитный,2
25.77,5.9,383.71,E,23839,87.49,570.93,6.29,5345.69,100000,'Фешенебельный район',2,3.17,42.36,5000,639.72,100000,Элитный,4
25.77,5.9,383.71,E,23839,87.49,570.93,6.29,5500,100000,'Фешенебельный район',2,0,16.28,100,691.33,200000,'Очень высокий',4
25.77,5.9,383.71,E,23839,87.49,570.93,6.29,1300,100000,'Фешенебельный район',2,3.73,24.84,100,624.62,100000,Элитный,4
25.77,5.9,383.71,E,23839,87.49,570.93,6.29,725,100000,'Центр города',2,0,6.99,100,163.89,10000,Элитный,4
26.38,5.08,323.88,E,15428,80.55,488.37,5.03,3592.19,100000,'Фешенебельный район',2,0,42.37,3000,678.52,100000,Элитный,1
24.49,5.3,327.63,E,23819,64.31,407.92,7.29,3328.23,100000,'Фешенебельный район',2,3.17,42.36,5000,639.2,100000,Элитный,3
24.49,5.3,327.63,E,23819,64.31,407.92,7.29,1300,100000,'Центр города',2,4.69,24.01,5000,586.84,500000,Высокий,3
27.52,5.73,330.2,E,21994,85,599.3,5.74,5189.34,100000,'Фешенебельный район',2,3.17,42.37,2000,642.69,100000,Элитный,1
15.33,6.31,324.9,E,63572,99.35,1285.36,1,1100,10000,'Центр города',2,0,9.85,200,255.19,5000,Элитный,2
15.33,6.31,324.9,E,63572,99.35,1285.36,1,1400,10000,'Центр города',2,0,5.75,200,482.84,50000,'Очень низкий',2
22.49,8.02,329.18,E,59863,90.02,1439.78,5.7,4100,100000,'Центр города',4,0,16.35,2000,395.21,100000,'Очень высокий',3
22.49,8.02,329.18,E,59863,90.02,1439.78,5.7,1000,100000,'Центр города',2,0.67,3.97,5000,283.11,50000,Элитный,3
