@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Окраина,Пригород}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute SELL_VOLUME numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT numeric
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric

@data
20.39,5.51,274,E,16540,99.62,3218.05,1,3100,1000,'Центр города',4,0,2.95,50,169.79,1000,Высокий,1
12.5,5.84,266.25,E,5071,80.28,895.08,10.96,2200,10000,'Центр города',1,0,20.72,1000,580.81,50000,'Очень высокий',1
19.02,4.74,243.68,E,7199,86.51,687.47,5.53,3333,10000,'Фешенебельный район',2,0.59,25.35,1000,613.81,10000,Элитный,2
19.02,4.74,243.68,E,7199,86.51,687.47,5.53,2400,10000,'Центр города',4,0,10.58,100,418.11,10000,'Очень высокий',2
14.84,6.04,323.95,D,3696,24.08,1104.91,16.29,755,100000,'Центр города',5,0,22.74,2000,545.55,200000,Нормальный,1
13.47,4.2,180.05,E,7118,90.18,887.72,3.91,2500,1000,'Центр города',1,2.66,14.73,500,556.29,5000,Высокий,3
13.47,4.2,180.05,E,7118,90.18,887.72,3.91,2222,10000,'Фешенебельный район',5,0,27.06,100,115.07,100,Элитный,3
13.47,4.2,180.05,E,7118,90.18,887.72,3.91,2222,10000,'Центр города',5,0,27.16,100,207.97,1000,Элитный,3
8.42,8.02,272.66,E,65438,99.96,345.73,1,360,10000,'Центр города',2,0,1.29,50,194.44,2000,Высокий,1
10.99,3.9,197.94,E,22680,87.93,558.82,3.62,595,10000,'Центр города',1,2.67,22.74,2000,534.09,20000,Нормальный,1
19.51,7.43,280.72,E,15164,88.62,1817.6,8.57,11111,10000,'Центр города',1,0.59,24.36,200,645.72,100000,Нормальный,5
19.51,7.43,280.72,E,15164,88.62,1817.6,8.57,7700,10000,'Центр города',1,4.5,14.66,1000,463.64,20000,Элитный,5
19.51,7.43,280.72,E,15164,88.62,1817.6,8.57,1600,1000,'Центр города',3,0.08,9.32,100,157.01,1000,'Очень высокий',5
19.51,7.43,280.72,E,15164,88.62,1817.6,8.57,2430,10000,'Центр города',5,0,15.29,100,345.31,5000,'Очень высокий',5
17.47,6.07,325.43,E,20728,61.93,311.44,11.12,2904.53,100000,'Фешенебельный район',3,3.1,29.21,1000,618.3,100000,Элитный,3
17.47,6.07,325.43,E,20728,61.93,311.44,11.12,1550,100000,'Фешенебельный район',5,3.45,18.08,2000,520.76,50000,Элитный,3
17.47,6.07,325.43,E,20728,61.93,311.44,11.12,750,10000,'Центр города',1,0,18.5,5000,469.03,20000,Элитный,3
24.09,6.5,389.39,E,26234,71.72,336.78,8.19,2901.44,100000,'Фешенебельный район',3,3.1,29.21,1000,623.74,100000,Элитный,3
24.09,6.5,389.39,E,26234,71.72,336.78,8.19,1950,100000,'Фешенебельный район',5,3.45,18.39,2000,538.92,50000,Элитный,3
24.09,6.5,389.39,E,26234,71.72,336.78,8.19,2000,100000,'Фешенебельный район',5,3.45,18.32,5000,541.39,50000,Элитный,3
15.39,6.09,261.73,E,32385,96.39,1652.67,1,730,100000,'Фешенебельный район',2,0,13.5,100,566.95,100000,Элитный,4
15.39,6.09,261.73,E,32385,96.39,1652.67,1,1045.85,10000,'Центр города',3,0,17.04,500,429.56,10000,'Очень высокий',4
15.39,6.09,261.73,E,32385,96.39,1652.67,1,1000,500,'Центр города',1,0,9.23,500,202.32,500,'Очень высокий',4
15.39,6.09,261.73,E,32385,96.39,1652.67,1,500,10000,'Центр города',1,0,7.56,100,143.7,1000,Элитный,4
16.85,8.11,333.49,E,50264,67.22,764.59,10.91,4984.41,100000,'Фешенебельный район',2,0,29.21,1000,653.62,100000,Элитный,7
16.85,8.11,333.49,E,50264,67.22,764.59,10.91,1695,10000,'Центр города',1,0,16.98,5000,422.93,20000,Элитный,7
16.85,8.11,333.49,E,50264,67.22,764.59,10.91,1113.29,10000,'Центр города',3,0,17.04,500,397.58,10000,Высокий,7
16.85,8.11,333.49,E,50264,67.22,764.59,10.91,880,100000,'Фешенебельный район',1,1.66,9.42,10000,423.06,20000,Элитный,7
16.85,8.11,333.49,E,50264,67.22,764.59,10.91,700,100000,'Центр города',3,0,6.53,500,194.23,10000,Элитный,7
16.85,8.11,333.49,E,50264,67.22,764.59,10.91,1000,10000,'Фешенебельный район',4,0,16.41,500,357.48,1000,Элитный,7
31.87,11.17,387.83,E,115447,80.82,1295.86,16.88,1900,10000,'Центр города',1,2.67,22.74,10000,369.86,20000,'Очень высокий',8
31.87,11.17,387.83,E,115447,80.82,1295.86,16.88,2822,10000,'Центр города',1,0.59,25.46,5000,515.09,50000,Высокий,8
31.87,11.17,387.83,E,115447,80.82,1295.86,16.88,2566,10000,'Фешенебельный район',1,0.59,25.46,5000,443.25,5000,Элитный,8
31.87,11.17,387.83,E,115447,80.82,1295.86,16.88,1100,10000,'Центр города',2,0,10.75,50,254.39,5000,Элитный,8
