@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Окраина,Пригород}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute SELL_VOLUME numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT numeric
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric

@data
20.39,5.51,274,E,1001,43.96,235948.23,4.21,383000,10000,'Центр города',1,0,15.47,500,162.34,2000,'Очень высокий',4
20.39,5.51,274,E,1001,43.96,235948.23,4.21,59985,100000,'Спальный район',4,0,8.21,50,189.79,10000,Нормальный,4
20.39,5.51,274,E,1001,43.96,235948.23,4.21,650000,100000,'Центр города',1,3.92,23.12,200,223.3,10000,Элитный,4
20.39,5.51,274,E,1001,43.96,235948.23,4.21,400000,1000,'Центр города',4,0,17.34,50,169.79,1000,Высокий,4
12.5,5.84,266.25,E,102,75.49,386736.2,2.03,450000,1000,'Центр города',1,0.38,15.82,50,311.24,1000,Элитный,1
19.02,4.74,243.68,A,306,0,136754.95,7.84,422000,10000,'Фешенебельный район',2,5.41,24.4,200,691.18,10000,Элитный,2
19.02,4.74,243.68,A,306,0,136754.95,7.84,350000,1000,'Центр города',1,0,12.56,50,417.99,2000,'Очень высокий',2
14.84,6.04,323.95,E,1039,95,34091.25,1,160000,100000,'Фешенебельный район',6,0,13.21,50,198.85,1000,Элитный,1
13.47,4.2,180.05,E,332,66.27,86128.53,10.4,300000,10000,'Центр города',2,0,15.32,100,444.07,10000,Элитный,2
13.47,4.2,180.05,E,332,66.27,86128.53,10.4,145000,500,'Центр города',1,2.44,13.56,50,37.38,100,Элитный,2
8.42,8.02,272.66,E,495,79.39,105295.2,10.85,450000,10000,'Центр города',1,4.92,15.44,100,381.39,10000,Элитный,2
8.42,8.02,272.66,E,495,79.39,105295.2,10.85,150000,1000,'Центр города',3,0,13.26,50,163.98,500,Высокий,2
10.99,3.9,197.94,A,323,0,117797.86,2.93,570000,10000,'Фешенебельный район',1,5.43,24.42,200,689.94,10000,Элитный,2
10.99,3.9,197.94,A,323,0,117797.86,2.93,250013.2,1000,'Центр города',1,0.33,15.51,100,273.89,1000,Элитный,2
19.51,7.43,280.72,E,2364,83.54,55845.92,6.2,349000,10000,'Центр города',1,3.79,21.6,500,526.53,50000,'Очень высокий',2
19.51,7.43,280.72,E,2364,83.54,55845.92,6.2,224492.98,1000,'Центр города',1,0.19,18.32,50,223.16,1000,Элитный,2
17.47,6.07,325.43,E,3688,90.54,39055.01,1.33,270000,100000,'Фешенебельный район',5,0,11.19,50,520.76,50000,Элитный,3
17.47,6.07,325.43,E,3688,90.54,39055.01,1.33,135956.58,10000,'Спальный район',2,0,9.48,50,325.91,5000,Элитный,3
24.09,6.5,389.39,E,1702,78.26,66343.26,7.23,660000,100000,'Фешенебельный район',2,6.62,26.35,100,579.26,50000,Элитный,3
24.09,6.5,389.39,E,1702,78.26,66343.26,7.23,220000,10000,'Центр города',1,0,15.49,100,327.33,5000,Элитный,3
24.09,6.5,389.39,E,1702,78.26,66343.26,7.23,120000,10000,'Фешенебельный район',6,0,12.85,100,332.85,1000,Элитный,3
15.39,6.09,261.73,E,4625,61.49,48045.18,3.84,300000,100000,'Центр города',2,0,18.91,50,570.71,500000,Высокий,4
15.39,6.09,261.73,E,4625,61.49,48045.18,3.84,355000,100000,'Фешенебельный район',3,5.74,26.43,200,567.17,100000,Элитный,4
15.39,6.09,261.73,E,4625,61.49,48045.18,3.84,110000,100000,'Центр города',4,1.12,14.37,500,351.05,50000,Элитный,4
16.85,8.11,333.49,E,6164,91.4,46596.8,1,300000,100000,'Центр города',2,4.35,25.64,500,535.59,500000,Высокий,3
16.85,8.11,333.49,E,6164,91.4,46596.8,1,377000,100000,'Фешенебельный район',2,5.74,26.43,100,548.4,50000,Элитный,3
16.85,8.11,333.49,E,6164,91.4,46596.8,1,88100,500,Окраина,2,0.78,7.53,50,280.5,300,'Очень высокий',3
16.85,8.11,333.49,E,6164,91.4,46596.8,1,60000,1000,'Спальный район',3,0,5.65,50,9.5,500,Элитный,3
31.87,11.17,387.83,E,17794,79.49,56603.79,10.44,266133.6,10000,'Фешенебельный район',2,4.21,27.45,2000,569.24,10000,Элитный,7
31.87,11.17,387.83,E,17794,79.49,56603.79,10.44,366000,10000,'Фешенебельный район',2,5.38,24.34,200,560.02,10000,Элитный,7
31.87,11.17,387.83,E,17794,79.49,56603.79,10.44,310000,10000,'Фешенебельный район',1,3.2,22.89,1000,586.28,10000,Элитный,7
31.87,11.17,387.83,E,17794,79.49,56603.79,10.44,210000,10000,'Центр города',1,0.59,20.77,100,523.81,100000,Нормальный,7
31.87,11.17,387.83,E,17794,79.49,56603.79,10.44,304000,10000,'Фешенебельный район',1,3.9,20.72,500,475.78,5000,Элитный,7
31.87,11.17,387.83,E,17794,79.49,56603.79,10.44,175000,10000,'Центр города',4,0,19.02,50,347.98,10000,Высокий,7
31.87,11.17,387.83,E,17794,79.49,56603.79,10.44,175896.26,1000,'Центр города',1,0,14.12,50,147.55,1000,Элитный,7
7.32,3.79,237.5,E,145,60.69,50131.97,4.78,388000,10000,'Центр города',2,5.12,24.32,50,701.02,50000,Низкий,1
7.32,3.79,237.5,E,145,60.69,50131.97,4.78,250000,10000,'Центр города',8,0,15.33,50,188.26,1000,'Очень высокий',1
17.53,6.04,300.08,E,3876,72.06,52281.7,3.14,230000,100000,'Центр города',2,0,14.49,500,543.58,500000,'Очень высокий',2
17.53,6.04,300.08,E,3876,72.06,52281.7,3.14,109000,100000,'Центр города',4,0,14.37,500,373.21,100000,'Очень высокий',2
11.13,7.83,428.9,A,936,0,160627.69,1.1,840000,100000,'Фешенебельный район',3,6.57,24.39,1000,568.54,100000,Элитный,1
23.07,5.5,410.32,E,583,88.68,45147.22,9.74,350000,100000,'Фешенебельный район',5,3.33,23.12,50,634.71,100000,Элитный,3
23.07,5.5,410.32,E,583,88.68,45147.22,9.74,160000,10000,'Центр города',1,0,13.37,50,422.27,10000,'Очень высокий',3
23.07,5.5,410.32,E,583,88.68,45147.22,9.74,300000,100000,'Фешенебельный район',3,3.33,23.61,50,602.87,50000,Низкий,3
23.33,5.17,324.21,E,5931,86.09,38019.83,5,336161.2,100000,'Фешенебельный район',2,4.51,30.75,500,645.17,100000,Элитный,3
23.33,5.17,324.21,E,5931,86.09,38019.83,5,344000,100000,'Фешенебельный район',4,4.86,20.97,100,568.14,100000,Элитный,3
23.33,5.17,324.21,E,5931,86.09,38019.83,5,319000,100000,'Центр города',1,4.27,21.57,200,542.17,500000,Элитный,3
23.33,5.17,324.21,E,5931,86.09,38019.83,5,54647.18,10000,'Центр города',2,0.14,9.48,50,292.51,5000,Элитный,3
26.65,8.52,456.65,E,14046,75.15,43354.75,7.72,324404.26,100000,'Фешенебельный район',2,4.59,27.46,1000,575.55,100000,Элитный,6
26.65,8.52,456.65,E,14046,75.15,43354.75,7.72,355000,100000,'Фешенебельный район',3,4.86,20.97,100,539.32,100000,Элитный,6
26.65,8.52,456.65,E,14046,75.15,43354.75,7.72,303000,100000,'Центр города',3,0,25.77,100,450.36,200000,'Очень высокий',6
26.65,8.52,456.65,E,14046,75.15,43354.75,7.72,329000,100000,'Фешенебельный район',1,4.27,20.24,500,507.22,50000,Элитный,6
26.65,8.52,456.65,E,14046,75.15,43354.75,7.72,136000,100000,'Центр города',4,4.49,25.52,500,434.8,200000,Высокий,6
26.65,8.52,456.65,E,14046,75.15,43354.75,7.72,115000,100000,'Центр города',3,4.15,24.82,100,405.4,100000,Элитный,6
26.65,8.52,456.65,E,14046,75.15,43354.75,7.72,41543,100000,'Центр города',7,0.14,9.48,500,387.12,100000,Высокий,6
33.11,6.85,380.03,E,5085,88.55,54588.49,9.35,250000,100000,'Центр города',4,0.15,15.3,100,530.67,500000,Нормальный,3
33.11,6.85,380.03,E,5085,88.55,54588.49,9.35,560000,100000,'Центр города',1,0.38,24.12,50,568.87,500000,'Очень высокий',3
33.11,6.85,380.03,E,5085,88.55,54588.49,9.35,319000,100000,'Центр города',1,4.27,21.59,500,578.78,500000,'Очень высокий',3
21.94,6.7,374.03,E,3766,76.77,30079.92,10.05,240114.42,100000,'Фешенебельный район',2,4.59,27.46,500,601.56,100000,Элитный,5
21.94,6.7,374.03,E,3766,76.77,30079.92,10.05,311000,100000,'Фешенебельный район',4,4.86,26.41,50,556.35,50000,Элитный,5
21.94,6.7,374.03,E,3766,76.77,30079.92,10.05,219000,100000,'Центр города',2,4.27,20.9,100,556.96,500000,'Очень высокий',5
21.94,6.7,374.03,E,3766,76.77,30079.92,10.05,59900,10000,'Фешенебельный район',3,0.14,13.56,50,453.71,5000,Элитный,5
21.94,6.7,374.03,E,3766,76.77,30079.92,10.05,110000,100000,'Центр города',2,0,11.43,50,304.32,50000,'Очень высокий',5
24.73,4.68,308.59,E,2639,77.19,31024.67,6.29,200000,100000,'Фешенебельный район',4,0,21.05,500,541.72,50000,Элитный,2
24.73,4.68,308.59,E,2639,77.19,31024.67,6.29,129999,1000,'Фешенебельный район',3,0.11,13.56,50,349.79,500,Элитный,2
24.81,4.79,375.45,E,1768,70.81,37382.48,14.61,280034.26,100000,'Фешенебельный район',2,2.39,30.39,500,599.94,100000,Элитный,3
24.81,4.79,375.45,E,1768,70.81,37382.48,14.61,322000,100000,'Фешенебельный район',2,4.86,26.38,50,592.56,100000,Элитный,3
24.81,4.79,375.45,E,1768,70.81,37382.48,14.61,52132.75,10000,'Спальный район',2,0.14,9.66,50,337.06,5000,Элитный,3
25.77,5.9,383.71,E,3529,93.62,46640.67,6.46,399000,100000,'Фешенебельный район',3,4.86,21.07,500,577.4,100000,Элитный,5
25.77,5.9,383.71,E,3529,93.62,46640.67,6.46,300000,10000,'Фешенебельный район',8,3.2,23.94,50,548.94,5000,'Очень высокий',5
25.77,5.9,383.71,E,3529,93.62,46640.67,6.46,300000,100000,'Фешенебельный район',1,3.2,24.45,50,90.27,500,Элитный,5
25.77,5.9,383.71,E,3529,93.62,46640.67,6.46,240000,100000,'Центр города',1,3.2,23.61,50,172.32,10000,Элитный,5
26.38,5.08,323.88,E,1766,82.22,82149.39,8.36,395000,100000,'Спальный район',1,0.38,24.13,50,521.76,100000,Элитный,2
26.38,5.08,323.88,E,1766,82.22,82149.39,8.36,60233,100000,Окраина,6,0.14,9.48,100,249.08,10000,'Очень высокий',2
24.49,5.3,327.63,E,2162,60.36,31004.32,15.47,221162.95,100000,'Фешенебельный район',2,4.59,27.46,500,592.54,100000,Элитный,3
24.49,5.3,327.63,E,2162,60.36,31004.32,15.47,109900,100000,'Фешенебельный район',5,0.13,24.66,500,488.88,50000,Элитный,3
24.49,5.3,327.63,E,2162,60.36,31004.32,15.47,125000,100000,'Центр города',3,4.15,24.82,50,481.57,100000,'Очень высокий',3
27.52,5.73,330.2,E,1529,73.51,57088.87,8.22,300000,100000,'Центр города',3,0,20.3,500,621.11,500000,Нормальный,4
27.52,5.73,330.2,E,1529,73.51,57088.87,8.22,65000,100000,'Фешенебельный район',4,0,11.79,100,418.07,10000,Элитный,4
27.52,5.73,330.2,E,1529,73.51,57088.87,8.22,99000,10000,'Центр города',1,0.11,13.56,100,359.83,10000,Элитный,4
27.52,5.73,330.2,E,1529,73.51,57088.87,8.22,250000,100000,'Центр города',1,0,12.51,50,238.56,10000,Элитный,4
