@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
19.02,4.74,243.68,E,35444,97.32,639.8,1,1500,10000,'Центр города',3,0,9.72,406.42,'около 10 000','Очень высокий',2,'около 50'
19.02,4.74,243.68,E,35444,97.32,639.8,1,540,1000,'Центр города',1,0.6,5.36,67.31,'около 500',Элитный,2,'около 1 000'
14.84,6.04,323.95,E,34921,99.97,468.76,1,463,100,'Центр города',1,0,1,78.5,'около 50',Низкий,1,'менее 50'
13.47,4.2,180.05,E,29419,96.6,353.04,1,321.32,1000,'Центр города',1,0.6,5.36,51.67,'около 500',Элитный,1,'более 1 000'
8.42,8.02,272.66,E,78228,99.79,351.91,1,400,1000,'Центр города',3,0,7.29,163.98,'около 500',Высокий,1,'более 100'
19.51,7.43,280.72,E,73573,79.99,519.19,1.15,695,10000,'Центр города',2,3.97,20.05,542.89,'более 20 000',Высокий,1,'более 10 000'
19.51,7.43,280.72,E,73573,79.99,519.19,1.15,500,10000,'Центр города',5,0,7.64,345.31,'около 5 000','Очень высокий',1,'менее 50'
17.47,6.07,325.43,E,116561,92.87,549.91,1,695,100000,'Центр города',6,3.23,20.14,482.59,'более 100 000',Нормальный,1,'около 10 000'
16.85,8.11,333.49,E,186926,93.96,526.87,1,777,10000,'Спальный район',4,0,9.16,411.62,'более 10 000',Высокий,2,'более 10 000'
16.85,8.11,333.49,E,186926,93.96,526.87,1,1850,100000,'Центр города',5,0,17.37,185.73,'более 10 000',Элитный,2,'менее 50'
31.87,11.17,387.83,E,388281,92.01,1476.57,1,2400,10000,'Центр города',3,3.97,19.91,362.17,'более 10 000',Высокий,3,'более 10 000'
31.87,11.17,387.83,E,388281,92.01,1476.57,1,4900,10000,'Фешенебельный район',1,0.64,18.99,464.42,'около 5 000',Элитный,3,'более 10 000'
31.87,11.17,387.83,E,388281,92.01,1476.57,1,2700,10000,'Центр города',3,1.21,10.71,266.12,'около 10 000',Элитный,3,'более 2 000'
14.89,4.1,242.55,'',25245,100,366.24,1,400,1000,'Центр города',1,0,7.53,208.22,'около 1 000','Очень высокий',0,'более 300'
11.13,7.83,428.9,E,51302,99.98,573.5,1,680,500,'Центр города',2,0,1,0,'более 200','Очень высокий',1,'менее 50'
