@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
20.39,5.51,274,E,9081,86.54,5483.1,1.11,12705.96,10000,'Центр города',2,0,17.61,497.32,'более 20 000','Очень высокий',3,'более 1 000'
20.39,5.51,274,E,9081,86.54,5483.1,1.11,4500,1000,'Центр города',4,0,3.52,169.79,'около 1 000',Высокий,3,'около 50'
20.39,5.51,274,E,9081,86.54,5483.1,1.11,2721.11,500,'Центр города',1,0,5.28,61.71,'более 100',Элитный,3,'менее 50'
12.5,5.84,266.25,E,2787,88.05,1370.44,1.27,1500,10000,'Центр города',8,0,1,567.06,'более 20 000',Низкий,4,'около 50'
12.5,5.84,266.25,E,2787,88.05,1370.44,1.27,1500,10000,'Центр города',6,0,1,567.05,'более 20 000',Нормальный,4,'около 50'
12.5,5.84,266.25,E,2787,88.05,1370.44,1.27,2000,10000,'Центр города',2,0,4.22,354.68,'около 5 000',Высокий,4,'более 100'
12.5,5.84,266.25,E,2787,88.05,1370.44,1.27,1850,1000,'Центр города',1,0,1,195.66,'около 500',Элитный,4,'менее 50'
19.02,4.74,243.68,E,4597,96.32,4698.87,1,4400,500,'Фешенебельный район',2,0,10.7,55.81,'менее 50',Элитный,3,'менее 50'
19.02,4.74,243.68,E,4597,96.32,4698.87,1,4500,1000,'Центр города',1,0,3.22,138.04,'около 500','Очень высокий',3,'около 100'
19.02,4.74,243.68,E,4597,96.32,4698.87,1,4499,500,'Фешенебельный район',1,0,10.92,195.69,'около 50',Элитный,3,'около 100'
13.47,4.2,180.05,E,2972,74.76,910.86,3.93,3000,10000,'Центр города',2,3.81,14.78,444.07,'более 10 000',Элитный,3,'около 500'
13.47,4.2,180.05,E,2972,74.76,910.86,3.93,1999,500,'Фешенебельный район',1,0,10.98,197.97,'менее 50',Элитный,3,'менее 50'
