@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
10.99,3.9,197.94,E,21691,96.45,693.04,1,2800,10000,'Центр города',1,2.67,19.43,534.09,'более 20 000',Нормальный,1,'около 1 000'
31.87,11.17,387.83,E,130102,95.37,4940.53,1,7150,10000,'Центр города',1,2.67,19.55,369.86,'более 20 000','Очень высокий',2,'около 5 000'
31.87,11.17,387.83,E,130102,95.37,4940.53,1,11345,10000,'Центр города',1,0,31.75,515.09,'около 50 000',Высокий,2,'около 1 000'
11.13,7.83,428.9,'',23016,100,1061.88,1,7000,100000,'Спальный район',1,0,26.25,613.71,'около 500 000','Очень высокий',0,'менее 50'
23.07,5.5,410.32,E,4174,96.41,5751.14,1,13000,100000,'Фешенебельный район',1,0,9.64,428.14,'более 10 000',Элитный,1,'более 100'
26.65,8.52,456.65,E,59426,98.32,6425.45,1,12250,10000,'Центр города',1,4.29,18.71,414.97,'более 20 000',Элитный,1,'около 1 000'
33.11,6.85,380.03,E,16042,99.99,8182.77,1,25000,500,'Центр города',1,0,5.7,59.42,'более 100',Элитный,1,'менее 50'
24.81,4.79,375.45,E,14991,93.86,5710.15,1,9050,100000,'Центр города',6,4.29,18.86,485.85,'более 100 000',Высокий,1,'около 1 000'
26.77,7.39,928.54,E,15650,99.96,6057.31,1,7777,10000,'Центр города',2,0,14.84,465.06,'более 20 000','Очень высокий',1,'менее 50'
4.5,2.56,61.78,E,32322,99.69,355.04,1,1200,100000,'Центр города',3,1.59,20.94,483.51,'более 200 000','Очень высокий',1,'около 100'
13.8,3.48,170.38,E,95463,99.9,2202.42,1,8000,100000,'Центр города',1,1.59,20.94,502.57,'около 500 000',Элитный,1,'около 100'
35.1,7.34,1114.59,E,60676,98.35,8531.03,1,24000,100000,'Центр города',1,0,17.89,256.74,'более 30 000',Элитный,2,'около 1 000'
35.1,7.34,1114.59,E,60676,98.35,8531.03,1,7777,10000,'Центр города',1,0,14.73,394.08,'более 20 000',Элитный,2,'менее 50'
32.43,7.48,1368,E,83972,98.61,8410.89,1,25000,100000,'Центр города',1,0,24.53,600.68,'около 1 000 000',Высокий,2,'более 1 000'
32.43,7.48,1368,E,83972,98.61,8410.89,1,8111,100000,'Центр города',2,0,14.76,369.36,'более 100 000',Элитный,2,'более 100'
20.58,7.3,1135,E,23029,95.66,3981.76,1,9000,100000,'Центр города',1,0,17.89,461.83,'более 100 000',Элитный,1,'около 1 000'
20.06,6.93,1083,E,5504,99,7536.97,1,8555,10000,'Центр города',1,0,14.77,474.34,'более 20 000',Элитный,1,'около 50'
16.51,5.75,146.16,E,285009,100,4217.55,1,36888,100000,'Центр города',1,2.49,23.15,428.99,'около 500 000',Элитный,1,'менее 50'
21.97,6.3,283.5,E,29490,86.55,1515.69,1.35,5450,100000,'Центр города',1,2.93,18.97,505.34,'более 200 000',Высокий,1,'около 5 000'
25.48,6.45,388.5,E,40800,92.16,3746.45,1,12000,100000,'Центр города',2,0,23.28,682.03,'более 2 000 000',Низкий,1,'более 3 000'
30.96,7.76,507.15,E,230428,97.83,7624.37,1,24222,100000,'Центр города',1,0,23.54,607.8,'более 2 000 000',Низкий,1,'около 5 000'
13.72,5.5,306.89,E,7988,99.5,3584.12,1,13000,100000,'Фешенебельный район',1,0,9.64,533.16,'более 30 000',Элитный,1,'около 50'
17.05,9.25,331.7,E,92157,99.62,4073.16,1,17000,100000,'Фешенебельный район',8,0,9.66,357.25,'более 10 000',Элитный,2,'около 50'
17.05,9.25,331.7,E,92157,99.62,4073.16,1,7000,10000,'Центр города',1,0,2.45,358.14,'более 10 000',Элитный,2,'более 200'
13.43,5.7,421.66,E,5305,97.61,3581.2,1,15000,100000,'Фешенебельный район',1,0,9.68,563.74,'около 50 000','Очень высокий',1,'более 100'
179.08,8.91,2646,E,347,82.42,25113.32,1.34,60000,10000,'Центр города',1,0,3.52,672.63,'более 10 000',Элитный,2,'менее 50'
18.08,6.32,264.05,E,38737,92.14,4051.58,1,4150,100000,'Центр города',1,3.49,18.95,462.66,'более 200 000','Очень высокий',1,'более 3 000'
24.5,8.82,380.2,E,201103,92.91,4870.71,1,12000,100000,'Центр города',7,3.49,18.92,339.11,'более 100 000','Очень высокий',3,'около 5 000'
24.5,8.82,380.2,E,201103,92.91,4870.71,1,17111,100000,'Фешенебельный район',1,0,23.54,646.34,'около 500 000','Очень высокий',3,'около 5 000'
24.5,8.82,380.2,E,201103,92.91,4870.71,1,20000,100000,'Центр города',1,0,23.23,614.82,'более 2 000 000',Низкий,3,'около 5 000'
20.05,7.35,404.84,E,59602,100,4044.28,1,22500,100000,'Фешенебельный район',4,0,13.64,391.14,'более 20 000',Элитный,1,'менее 50'
8.72,3.36,91.18,E,90690,98.9,1167.03,1,2850,10000,'Центр города',1,3.44,19.03,431.19,'более 20 000','Очень высокий',1,'около 1 000'
15.69,3.48,115.97,E,170441,99.94,2219.02,1,8000,100000,'Центр города',1,0,20.94,498.44,'около 500 000','Очень высокий',1,'около 100'
39.69,7.83,1612.96,E,227400,98.34,9824.75,1,28888,100000,'Центр города',1,0,24.96,576.35,'более 2 000 000',Низкий,2,'около 5 000'
39.69,7.83,1612.96,E,227400,98.34,9824.75,1,12222,10000,'Центр города',1,2.95,14.83,307.42,'более 10 000',Элитный,2,'менее 50'
20.11,7.94,377.59,E,55357,98.79,6222.03,1,23000,100000,'Фешенебельный район',1,0,9.71,430.88,'более 20 000',Элитный,2,'около 500'
17.13,7.8,489.56,E,7674,92.46,4092.43,1,15000,100000,'Фешенебельный район',1,0,9.64,423.98,'более 10 000',Элитный,2,'около 300'
17.13,7.8,489.56,E,7674,92.46,4092.43,1,10000,500,'Центр города',1,0,13.87,347.97,'около 500','Очень высокий',2,'более 100'
13.17,5.8,319.34,E,9973,99,3054.66,1,12000,100000,'Фешенебельный район',1,0,9.64,553.97,'около 50 000',Элитный,1,'около 100'
18.94,5.5,414.22,E,5333,93.74,4052.6,1,17000,100000,'Фешенебельный район',1,0,10.66,561.95,'около 50 000',Элитный,1,'около 500'
