@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Окраина,Пригород}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute SELL_VOLUME numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT numeric
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric

@data
33.11,6.85,380.03,E,53476,88.31,614.44,4.5,2628.21,100000,'Фешенебельный район',2,0,27.98,5000,644.67,100000,Элитный,3
33.11,6.85,380.03,E,53476,88.31,614.44,4.5,1200,500,'Центр города',1,0,9.91,50,100.92,100,Элитный,3
33.11,6.85,380.03,E,53476,88.31,614.44,4.5,800,500,'Спальный район',1,0,8.71,50,60.82,100,'Очень высокий',3
21.94,6.7,374.03,E,91274,87.96,561.22,4.78,2002.41,100000,'Фешенебельный район',2,0,27.98,10000,595.12,100000,Элитный,2
21.94,6.7,374.03,E,91274,87.96,561.22,4.78,900,500,'Центр города',1,0,12.93,500,373.71,1000,Высокий,2
24.73,4.68,308.59,E,53620,88.1,474.31,2.91,2150.03,100000,'Фешенебельный район',2,0,27.98,5000,637.99,100000,Элитный,2
24.73,4.68,308.59,E,53620,88.1,474.31,2.91,700,500,'Центр города',1,0,12.92,100,126.13,200,Элитный,2
24.81,4.79,375.45,E,49948,82.75,425.45,3.79,1732.98,100000,'Фешенебельный район',2,0,27.96,5000,680.76,200000,Элитный,2
24.81,4.79,375.45,E,49948,82.75,425.45,3.79,2000,100000,'Центр города',1,0,24.69,50,572.27,500000,'Очень высокий',2
25.77,5.9,383.71,E,54336,77.12,423.55,3.69,1682.65,100000,'Фешенебельный район',2,0,27.98,10000,639.72,100000,Элитный,2
25.77,5.9,383.71,E,54336,77.12,423.55,3.69,1000,100000,'Центр города',2,0,11.17,5000,595.72,500000,Нормальный,2
26.38,5.08,323.88,E,30853,86.19,425.36,3.74,1695.43,100000,'Фешенебельный район',2,0,27.98,5000,678.52,100000,Элитный,3
26.38,5.08,323.88,E,30853,86.19,425.36,3.74,800,1000,'Центр города',2,0,12.92,200,351.36,2000,Высокий,3
26.38,5.08,323.88,E,30853,86.19,425.36,3.74,550,500,'Спальный район',1,0,8.71,50,66.29,100,'Очень высокий',3
24.49,5.3,327.63,E,51679,88.59,513.95,3.84,1925.45,100000,'Фешенебельный район',2,0,27.97,5000,639.2,100000,Элитный,1
27.52,5.73,330.2,E,43987,90.11,470.69,3.11,1802.14,100000,'Фешенебельный район',2,0,27.97,5000,642.69,100000,Элитный,1
15.33,6.31,324.9,E,117693,95.88,670.14,1,1900,100000,'Центр города',1,0,12.24,1000,420.38,100000,Элитный,3
22.49,8.02,329.18,E,121086,90.07,529.58,3.21,1000,100000,'Центр города',1,0,15.76,5000,322.41,50000,Элитный,2
22.49,8.02,329.18,E,121086,90.07,529.58,3.21,1050,100000,'Центр города',2,0,15.94,10000,489.21,200000,'Очень высокий',2
22.49,8.02,329.18,E,121086,90.07,529.58,3.21,799.99,500,'Центр города',2,0,8.2,50,133.56,500,Низкий,2
15.89,8.62,439.9,E,101365,88.09,356.01,2.9,1400,100000,'Центр города',1,4.14,28.13,1000,483.82,300000,Элитный,2
15.89,8.62,439.9,E,101365,88.09,356.01,2.9,750,100000,'Центр города',1,0,11.35,10000,425.8,100000,Низкий,2
25.62,7.03,1073.98,E,42333,92.23,1069.93,1,2500,100000,'Центр города',8,0,10.37,2000,595.24,500000,'Очень низкий',3
25.62,7.03,1073.98,E,42333,92.23,1069.93,1,2333.96,10000,'Центр города',2,3.02,12,1000,325.96,10000,Элитный,3
26.77,7.39,928.54,E,51415,91.57,1444.06,1.45,1000,100000,'Фешенебельный район',6,0,11.91,1000,310.54,5000,Элитный,4
26.77,7.39,928.54,E,51415,91.57,1444.06,1.45,1400,100000,'Центр города',1,0,10.21,3000,131.59,10000,Элитный,4
26.77,7.39,928.54,E,51415,91.57,1444.06,1.45,3326.46,10000,'Центр города',1,0,7.41,50,117.16,1000,Элитный,4
4.5,2.56,61.78,E,31092,89.71,353.12,3.36,1150,100000,'Центр города',2,1.59,31.12,5000,483.51,200000,'Очень высокий',1
4.5,2.56,61.78,E,31092,89.71,353.12,3.36,950,1000,'Центр города',1,0,12.25,200,362.07,5000,Нормальный,1
13.8,3.48,170.38,E,304225,82.75,348.9,1.98,1400,100000,'Центр города',1,1.59,31.12,30000,506.47,500000,'Очень высокий',2
13.8,3.48,170.38,E,304225,82.75,348.9,1.98,780,500,'Спальный район',1,0,5.28,50,88.14,200,Высокий,2
12.02,5.76,276.93,E,36639,99.54,534.68,1,524,500,'Центр города',2,0,6.06,100,37.43,100,Элитный,2
12.42,6,317.66,E,77162,99.84,352.44,1,282.67,500,'Центр города',1,0,2.44,100,29.49,100,Элитный,1
16.51,6.23,333.09,E,62509,96.01,699.64,1,620,10000,'Центр города',7,0,1,100,191.08,5000,'Очень высокий',3
16.51,6.23,333.09,E,62509,96.01,699.64,1,700,10000,'Центр города',7,0,1,100,413.69,10000,Нормальный,3
16.51,6.23,333.09,E,62509,96.01,699.64,1,559.71,10000,'Центр города',2,0,2.23,300,149.25,2000,Элитный,3
16.51,6.23,333.09,E,62509,96.01,699.64,1,1000.01,10000,'Фешенебельный район',2,2.17,13.07,1000,318.59,1000,Элитный,3
16.51,6.23,333.09,E,62509,96.01,699.64,1,672,500,'Спальный район',2,0,6.06,100,41.81,100,Элитный,3
25.04,7.31,1434.5,E,46172,89.16,1136.33,10.94,2600,100000,'Фешенебельный район',2,3.97,28.81,5000,453.52,30000,Элитный,2
25.04,7.31,1434.5,E,46172,89.16,1136.33,10.94,1000,100000,'Центр города',6,0,11.91,2000,279.54,20000,Элитный,2
22.09,7.4,456,E,64393,88.91,382.91,3.3,1000,100000,'Центр города',2,0,15.65,5000,511.37,200000,'Очень высокий',4
22.09,7.4,456,E,64393,88.91,382.91,3.3,405,10000,'Центр города',1,0,5.22,1000,74.87,1000,Элитный,4
22.09,7.4,456,E,64393,88.91,382.91,3.3,800.01,10000,'Центр города',2,2.17,12.55,1000,344.49,10000,Элитный,4
22.09,7.4,456,E,64393,88.91,382.91,3.3,400,500,'Спальный район',2,0,6.06,100,41.87,100,Элитный,4
23.89,7.7,947.88,E,92076,89.07,491.3,4.49,1300,100000,'Центр города',2,3.97,28.8,10000,461.78,200000,'Очень высокий',3
23.89,7.7,947.88,E,92076,89.07,491.3,4.49,1200,100000,'Центр города',4,0,12.89,100,296.85,50000,Элитный,3
23.89,7.7,947.88,E,92076,89.07,491.3,4.49,700,10000,'Центр города',1,3.19,14.98,1000,290.91,10000,Элитный,3
35.1,7.34,1114.59,E,222521,52.45,329.45,3.23,854.37,100000,'Центр города',1,3.38,27.9,50000,502.38,500000,Элитный,4
35.1,7.34,1114.59,E,222521,52.45,329.45,3.23,835.29,100000,'Центр города',1,3.37,27.91,50000,502.38,500000,Элитный,4
35.1,7.34,1114.59,E,222521,52.45,329.45,3.23,850,100000,'Центр города',2,4.02,28.76,20000,454.25,200000,'Очень высокий',4
35.1,7.34,1114.59,E,222521,52.45,329.45,3.23,900,100000,'Центр города',7,0,11.47,50,308.66,50000,'Очень высокий',4
32.43,7.48,1368,D,314845,41.32,357.96,3.84,899.48,100000,'Центр города',1,3.41,27.9,50000,489.59,500000,Элитный,7
32.43,7.48,1368,D,314845,41.32,357.96,3.84,903.5,100000,'Центр города',1,3.41,27.9,50000,489.59,500000,Элитный,7
32.43,7.48,1368,D,314845,41.32,357.96,3.84,1300,100000,'Центр города',1,2.15,18.2,50,476.69,200000,Элитный,7
32.43,7.48,1368,D,314845,41.32,357.96,3.84,900,100000,'Фешенебельный район',1,3.97,28.09,10000,431.93,20000,Элитный,7
32.43,7.48,1368,D,314845,41.32,357.96,3.84,700,100000,'Центр города',1,0,10.72,20000,460.1,200000,Элитный,7
32.43,7.48,1368,D,314845,41.32,357.96,3.84,700,10000,'Центр города',1,3.19,14.98,300,233.93,5000,Элитный,7
32.43,7.48,1368,D,314845,41.32,357.96,3.84,525,1000,'Центр города',1,0.36,8.76,100,78.43,500,Элитный,7
14.6,6.07,242.55,E,12770,99.84,623.38,1,450,500,'Спальный район',3,0,3.49,50,39.35,50,Элитный,2
9.65,4.99,382.02,E,12826,91.32,383.79,1,500,500,'Центр города',1,0.66,10.95,1000,73.22,100,Элитный,1
10.12,6.9,333.93,E,120282,99.54,342.57,1,390,500,'Центр города',2,0,6.06,100,13.01,200,'Очень высокий',1
15.36,6.53,332.5,E,104992,88.35,637.85,1.3,1199.75,100000,'Центр города',4,0,12.13,5000,290.08,50000,'Очень высокий',4
15.36,6.53,332.5,E,104992,88.35,637.85,1.3,400,100000,'Фешенебельный район',4,0,11.33,1000,406.27,10000,Элитный,4
15.36,6.53,332.5,E,104992,88.35,637.85,1.3,999,10000,'Центр города',1,0,17.72,5000,424.45,20000,Элитный,4
15.36,6.53,332.5,E,104992,88.35,637.85,1.3,689.69,1000,'Центр города',4,0,1,50,66.27,500,Высокий,4
20.02,5.76,295.35,E,55287,88.8,353.69,1.84,1555.93,100000,'Фешенебельный район',2,0,27.9,5000,593.18,100000,Элитный,2
11.72,6.63,388.08,E,23280,91.06,771.41,1,1000,10000,'Центр города',2,0,10.48,5000,286.87,5000,Элитный,2
11.72,6.63,388.08,E,23280,91.06,771.41,1,1100,500,'Центр города',2,0,7.68,50,9.82,100,'Очень высокий',2
21.48,6.82,410,E,129623,87.66,423.11,4.11,1200,100000,'Фешенебельный район',2,4.03,27.84,5000,415.61,20000,Элитный,5
21.48,6.82,410,E,129623,87.66,423.11,4.11,1000,100000,'Центр города',1,0,15.76,10000,470.37,200000,Элитный,5
21.48,6.82,410,E,129623,87.66,423.11,4.11,860,10000,'Фешенебельный район',3,0,6.75,50,511.87,5000,Элитный,5
21.48,6.82,410,E,129623,87.66,423.11,4.11,586,500,'Спальный район',2,0,6.06,50,22.65,100,Элитный,5
27.88,6.84,1121,E,53775,91.06,817.87,1.16,1270,10000,'Центр города',4,0,8.59,1000,317.48,10000,'Очень высокий',3
27.88,6.84,1121,E,53775,91.06,817.87,1.16,1000,100000,'Центр города',6,0,11.91,3000,457.94,100000,Высокий,3
27.88,6.84,1121,E,53775,91.06,817.87,1.16,2400,100000,'Центр города',2,1.14,12.55,50,208.35,10000,Элитный,3
20.58,7.3,1135,E,56982,88.04,1046.93,4.15,1500,10000,'Центр города',2,0,8.14,500,334.5,5000,Элитный,5
20.58,7.3,1135,E,56982,88.04,1046.93,4.15,1944.57,10000,'Центр города',2,2.99,12.02,5000,322.81,10000,Элитный,5
20.58,7.3,1135,E,56982,88.04,1046.93,4.15,1500,100000,'Центр города',5,0,7.98,1000,295.53,50000,Элитный,5
20.58,7.3,1135,E,56982,88.04,1046.93,4.15,1525,100000,'Центр города',7,0,8.78,1000,317.84,50000,Элитный,5
20.58,7.3,1135,E,56982,88.04,1046.93,4.15,1350,500,Пригород,1,0,4.17,50,139.02,100,Элитный,5
25.54,5,337.91,E,45666,88.74,532.34,3.84,2085.46,100000,'Фешенебельный район',2,0,27.98,5000,639.62,100000,Элитный,2
25.54,5,337.91,E,45666,88.74,532.34,3.84,600,10000,'Спальный район',1,0,2.29,50,293.99,5000,Элитный,2
28.86,6.5,396.58,E,28674,79.22,628.1,5.75,2504.7,100000,'Фешенебельный район',2,0,27.97,5000,647.65,100000,Элитный,3
28.86,6.5,396.58,E,28674,79.22,628.1,5.75,1500,100000,'Центр города',2,0,24.82,100,525.54,200000,'Очень высокий',3
28.86,6.5,396.58,E,28674,79.22,628.1,5.75,900,10000,'Центр города',2,0,12.84,5000,515.61,20000,'Очень высокий',3
14.3,5,234.79,E,36284,86.55,354.1,3.26,1075,100000,'Центр города',5,0.99,13.25,5000,359.62,50000,Элитный,3
14.3,5,234.79,E,36284,86.55,354.1,3.26,625,1000,'Центр города',1,0,11.39,100,315.85,1000,'Очень высокий',3
14.3,5,234.79,E,36284,86.55,354.1,3.26,700,500,'Центр города',1,0,12.92,500,122.05,100,Элитный,3
15.61,5.31,281.52,E,82067,90.46,510.89,1,900,1000,'Центр города',1,0.66,10.95,5000,35.32,500,Элитный,2
15.61,5.31,281.52,E,82067,90.46,510.89,1,749.25,10000,'Центр города',1,0,15.42,3000,440.93,10000,Элитный,2
21.51,5.05,294.04,E,276604,86.3,436.12,4.43,1093.88,10000,'Фешенебельный район',1,0,27.98,30000,592.87,10000,Элитный,3
21.51,5.05,294.04,E,276604,86.3,436.12,4.43,1200,10000,'Центр города',1,0.4,31.08,20000,489.97,50000,'Очень высокий',3
21.51,5.05,294.04,E,276604,86.3,436.12,4.43,500,1000,'Центр города',1,0.66,10.95,5000,11.37,500,Элитный,3
20.06,6.93,1083,E,29949,94.39,1305.02,1,1900,100000,'Центр города',3,0,8.58,1000,350.43,50000,Элитный,4
20.06,6.93,1083,E,29949,94.39,1305.02,1,2500,100000,'Центр города',4,0,12.28,500,350.03,50000,Элитный,4
20.06,6.93,1083,E,29949,94.39,1305.02,1,1400,1000,'Центр города',4,0,10.93,1000,39.98,500,Элитный,4
20.06,6.93,1083,E,29949,94.39,1305.02,1,1340,1000,'Спальный район',9,0,12.19,200,0.03,200,'Очень высокий',4
17.49,4.86,326.33,E,354689,88.86,428.61,3.56,1391.14,100000,'Фешенебельный район',2,0,27.98,50000,564.06,100000,Элитный,6
17.49,4.86,326.33,E,354689,88.86,428.61,3.56,500,100000,'Центр города',3,0,1.02,50,431.74,200000,Низкий,6
17.49,4.86,326.33,E,354689,88.86,428.61,3.56,750,1000,'Центр города',1,0.95,14.98,1000,317.53,5000,Высокий,6
17.49,4.86,326.33,E,354689,88.86,428.61,3.56,809.59,1000,'Спальный район',1,0,5.65,50,65.77,500,Элитный,6
17.49,4.86,326.33,E,354689,88.86,428.61,3.56,400,500,Окраина,2,0,6.06,100,7.79,100,'Очень высокий',6
13.2,4.05,270.24,E,262611,93.07,574.76,1,499,100000,'Центр города',2,0,1,100,360.18,100000,Нормальный,3
13.2,4.05,270.24,E,262611,93.07,574.76,1,1320,100000,'Центр города',5,0,15.5,10000,312.84,50000,'Очень высокий',3
7.56,2.67,107.04,E,113547,97.11,340.12,1,319.9,100000,'Центр города',9,0,1,2000,195.04,10000,'Очень высокий',1
8.82,2.79,115.39,E,108183,92.1,353.68,1,500,100000,'Фешенебельный район',3,1.63,27.15,2000,423.15,20000,Элитный,3
8.82,2.79,115.39,E,108183,92.1,353.68,1,1150,10000,'Фешенебельный район',3,0,15.5,1000,467.43,5000,Элитный,3
8.82,2.79,115.39,E,108183,92.1,353.68,1,700,10000,'Спальный район',3,0,5.12,50,280.34,5000,Высокий,3
8.82,2.79,115.39,E,108183,92.1,353.68,1,299.9,100000,'Центр города',9,0,1,5000,184.14,10000,'Очень высокий',3
17.81,3,231.35,E,82117,92.49,706.11,1,2500,10000,'Центр города',1,0.13,20.26,5000,460.27,10000,Элитный,3
17.81,3,231.35,E,82117,92.49,706.11,1,1300,10000,'Центр города',2,0,5.01,100,309.63,10000,'Очень высокий',3
17.81,3,231.35,E,82117,92.49,706.11,1,500,500,'Центр города',2,0,6.06,100,32.92,200,'Очень высокий',3
8,2.7,154.94,E,91256,100,351.84,1,1300,10000,'Центр города',1,0,9.34,50,255.33,5000,Элитный,1
12.62,3.77,178.59,E,145132,89.98,351.68,2.34,800.61,100000,'Центр города',1,0,7.99,2000,467.25,200000,'Очень высокий',5
12.62,3.77,178.59,E,145132,89.98,351.68,2.34,1200,100000,'Центр города',2,0,31.12,10000,456.48,200000,Высокий,5
12.62,3.77,178.59,E,145132,89.98,351.68,2.34,1000.78,100000,'Центр города',5,0,9.63,50,399.82,100000,'Очень высокий',5
12.62,3.77,178.59,E,145132,89.98,351.68,2.34,1000,1000,'Спальный район',1,1.71,19.73,500,17.9,500,Элитный,5
12.62,3.77,178.59,E,145132,89.98,351.68,2.34,1400,10000,'Центр города',2,1.39,18.8,50,158.21,2000,Элитный,5
16.51,5.75,146.16,E,950161,88.8,352.52,2.63,1179.53,100000,'Фешенебельный район',2,0,27.97,100000,546.74,100000,Элитный,2
16.51,5.75,146.16,E,950161,88.8,352.52,2.63,518.24,10000,'Центр города',1,0,1.85,50,99.01,5000,Элитный,2
36.55,8.17,486.2,E,1429252,62.84,691.74,5.86,1740.57,100000,'Фешенебельный район',1,0.27,27.9,100000,569.24,100000,Элитный,10
36.55,8.17,486.2,E,1429252,62.84,691.74,5.86,1500,100000,'Центр города',1,1.74,18.42,500000,503.55,500000,'Очень высокий',10
36.55,8.17,486.2,E,1429252,62.84,691.74,5.86,1600,100000,'Центр города',1,3.73,30.16,100000,517.58,1000000,Высокий,10
36.55,8.17,486.2,E,1429252,62.84,691.74,5.86,1500,100000,'Центр города',1,2.63,28.81,20000,403.74,500000,Элитный,10
36.55,8.17,486.2,E,1429252,62.84,691.74,5.86,1700,100000,'Центр города',3,0,23.31,10000,342.11,100000,'Очень высокий',10
36.55,8.17,486.2,E,1429252,62.84,691.74,5.86,1400,100000,'Фешенебельный район',6,0.86,20.15,5000,327.5,10000,Элитный,10
36.55,8.17,486.2,E,1429252,62.84,691.74,5.86,599,10000,'Центр города',1,0,5.54,1000,71.1,3000,Элитный,10
36.55,8.17,486.2,E,1429252,62.84,691.74,5.86,700,10000,'Центр города',3,0,7.09,500,51.1,2000,Элитный,10
16.37,6.5,299.77,E,48512,85.8,392.56,1.75,1347.9,100000,'Фешенебельный район',2,0,27.98,5000,603.87,100000,Элитный,1
21.97,6.3,283.5,E,100291,95.65,1128.32,1,1500,100000,'Центр города',2,0,24.82,2000,480.07,200000,Элитный,2
21.97,6.3,283.5,E,100291,95.65,1128.32,1,1250,10000,'Центр города',2,0,9.87,2000,208.24,5000,Элитный,2
16.36,7,315.92,E,48450,88.01,364.92,1.58,1412.24,100000,'Фешенебельный район',1,0,27.98,5000,603.87,100000,Элитный,2
25.48,6.45,388.5,E,129972,87.62,919.19,1,2600,100000,'Фешенебельный район',1,1.88,18.42,10000,527.27,50000,Элитный,3
25.48,6.45,388.5,E,129972,87.62,919.19,1,900,100000,'Центр города',5,0,7.98,1000,359.69,100000,Низкий,3
28.53,7.16,361,E,178763,93.23,944.51,1,2399,100000,'Фешенебельный район',1,0,20.44,5000,444.92,50000,Элитный,9
28.53,7.16,361,E,178763,93.23,944.51,1,600,100000,'Центр города',4,2.31,11.33,5000,354.9,100000,'Очень высокий',9
28.53,7.16,361,E,178763,93.23,944.51,1,2250,100000,'Центр города',5,0.09,9.13,500,339.02,50000,Нормальный,9
28.53,7.16,361,E,178763,93.23,944.51,1,2090,10000,'Центр города',2,0.29,19.12,100,131.15,2000,Элитный,9
28.53,7.16,361,E,178763,93.23,944.51,1,855.06,500,'Фешенебельный район',1,0,4.17,50,75.67,50,Элитный,9
28.53,7.16,361,E,178763,93.23,944.51,1,896,1000,'Центр города',2,0,12.85,100,159.48,1000,'Очень высокий',9
30.96,7.76,507.15,E,840671,60.83,403.56,4.37,998.31,100000,'Центр города',1,2.98,27.98,50000,486.88,500000,'Очень высокий',6
30.96,7.76,507.15,E,840671,60.83,403.56,4.37,900,100000,'Центр города',1,3.9,30.56,200000,527.91,1000000,Высокий,6
30.96,7.76,507.15,E,840671,60.83,403.56,4.37,1000,100000,'Центр города',1,2.91,28.01,50000,437.52,200000,Элитный,6
30.96,7.76,507.15,E,840671,60.83,403.56,4.37,980,100000,'Центр города',2,2.18,28.6,20000,476.31,500000,Высокий,6
30.96,7.76,507.15,E,840671,60.83,403.56,4.37,720,10000,'Центр города',1,0,8.71,200,106.21,5000,Элитный,6
30.96,7.76,507.15,E,840671,60.83,403.56,4.37,547.03,10000,'Центр города',3,0,6.1,50,93.28,5000,'Очень низкий',6
9.35,7.02,180.53,E,27222,90.85,345.15,3.06,1573.27,100000,'Фешенебельный район',1,0,27.97,5000,548.83,50000,Элитный,3
9.35,7.02,180.53,E,27222,90.85,345.15,3.06,400,10000,'Центр города',1,0,14.98,500,396.96,10000,Элитный,3
9.35,7.02,180.53,E,27222,90.85,345.15,3.06,200,500,'Центр города',1,1.27,2.14,100,156.58,200,Элитный,3
13.72,5.5,306.89,E,26486,89.18,353.87,1.88,1455.95,100000,'Фешенебельный район',2,0,27.96,5000,564.24,50000,Элитный,1
17.05,9.25,331.7,E,311877,90.6,356.19,2.74,1335.2,100000,'Фешенебельный район',1,0,27.98,50000,562.02,100000,Элитный,2
17.05,9.25,331.7,E,311877,90.6,356.19,2.74,900,10000,'Центр города',1,0,12.5,500,142.37,2000,Элитный,2
13.43,5.7,421.66,E,18530,91,356.37,1.74,1349.08,100000,'Фешенебельный район',2,0,27.97,2000,564.24,50000,Элитный,1
34.7,8.44,1295.06,E,51657,65.95,1064.69,1.44,1890,100000,'Центр города',5,0,13.47,5000,346.16,50000,Элитный,4
34.7,8.44,1295.06,E,51657,65.95,1064.69,1.44,2454.43,10000,'Центр города',1,0.13,9.16,50,85.43,1000,Элитный,4
34.7,8.44,1295.06,E,51657,65.95,1064.69,1.44,2100,10000,'Центр города',2,3.27,19.41,100,152.86,1000,Элитный,4
17.47,6.62,1040,E,8694,90.18,661.25,4.36,1200,10000,'Центр города',4,0,12.03,1000,326.04,5000,Элитный,1
8.62,3.88,443.38,E,3588,91.64,650.39,1,450,500,'Центр города',1,1.27,2.14,300,243.81,200,Элитный,1
13.89,5.86,1199.7,E,7632,66.29,348.61,3.12,720,10000,'Центр города',1,0,7.39,50,399.94,5000,Элитный,3
13.89,5.86,1199.7,E,7632,66.29,348.61,3.12,524,10000,'Спальный район',3,2.26,8.41,2000,361.56,5000,'Очень высокий',3
13.89,5.86,1199.7,E,7632,66.29,348.61,3.12,250,500,'Центр города',1,1.27,2.14,100,245.93,200,Элитный,3
10.52,5.07,264.6,E,6437,80.01,277.23,1.9,630,100000,'Центр города',3,0,7.19,1000,692.32,500000,Низкий,2
