@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Окраина,Пригород}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute SELL_VOLUME numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT numeric
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric

@data
23.33,5.17,324.21,E,38362,75.97,1035.9,7.91,3400,100000,'Центр города',3,0,20.93,5000,434.49,100000,Высокий,6
23.33,5.17,324.21,E,38362,75.97,1035.9,7.91,2000,500,'Центр города',1,0,13.75,100,255.86,500,'Очень высокий',6
23.33,5.17,324.21,E,38362,75.97,1035.9,7.91,1789,1000,'Центр города',1,0,9.23,100,207.91,1000,Элитный,6
23.33,5.17,324.21,E,38362,75.97,1035.9,7.91,5100,100000,'Спальный район',1,1.13,17.85,50,153.82,10000,Элитный,6
26.65,8.52,456.65,E,64156,67.07,2247.92,15.38,9168.25,100000,'Фешенебельный район',2,0,27.72,10000,570.14,100000,Элитный,6
26.65,8.52,456.65,E,64156,67.07,2247.92,15.38,1999,10000,'Центр города',2,0,12.35,100,171.91,5000,Элитный,6
26.65,8.52,456.65,E,64156,67.07,2247.92,15.38,3200,100000,'Спальный район',3,0,24.57,1000,453.93,100000,'Очень высокий',6
26.65,8.52,456.65,E,64156,67.07,2247.92,15.38,2000,1000,'Центр города',1,0,13.01,100,210.75,1000,Элитный,6
26.65,8.52,456.65,E,64156,67.07,2247.92,15.38,950,10000,'Центр города',1,0.31,8.98,1000,401.2,20000,Элитный,6
33.11,6.85,380.03,E,21393,84.42,2646.75,15.33,14212.57,100000,'Фешенебельный район',2,0,27.72,2000,644.67,100000,Элитный,4
33.11,6.85,380.03,E,21393,84.42,2646.75,15.33,2000,500,'Центр города',1,0,12.53,50,100.92,100,Элитный,4
33.11,6.85,380.03,E,21393,84.42,2646.75,15.33,3500,500,'Центр города',4,0,16.99,50,44.65,100,'Очень высокий',4
33.11,6.85,380.03,E,21393,84.42,2646.75,15.33,500,500,'Спальный район',1,0,4,50,60.82,100,'Очень высокий',4
21.94,6.7,374.03,E,36191,87.43,1814.98,13.31,8143.2,100000,'Фешенебельный район',2,0,27.72,5000,595.12,100000,Элитный,3
21.94,6.7,374.03,E,36191,87.43,1814.98,13.31,2000,500,'Центр города',1,0,12.6,50,373.71,1000,Высокий,3
24.73,4.68,308.59,E,21451,73.82,1229.8,10.84,7386.79,100000,'Фешенебельный район',2,0,27.72,2000,637.99,100000,Элитный,3
24.73,4.68,308.59,E,21451,73.82,1229.8,10.84,4150,100000,'Центр города',1,0,15.74,1000,479.07,100000,Элитный,3
24.73,4.68,308.59,E,21451,73.82,1229.8,10.84,2100,500,'Центр города',1,0,12.74,50,126.13,200,Элитный,3
24.81,4.79,375.45,E,19980,70.27,1015.14,11.41,5372.32,100000,'Фешенебельный район',2,0,27.71,2000,680.76,200000,Элитный,3
24.81,4.79,375.45,E,19980,70.27,1015.14,11.41,4930,100000,'Центр города',1,0,27.07,1000,572.27,500000,'Очень высокий',3
24.81,4.79,375.45,E,19980,70.27,1015.14,11.41,4500,100000,'Центр города',1,0,23.3,200,480.55,200000,Низкий,3
25.77,5.9,383.71,E,22106,85.25,1784.44,13.17,9704.73,100000,'Фешенебельный район',2,0,27.72,2000,639.72,100000,Элитный,2
25.77,5.9,383.71,E,22106,85.25,1784.44,13.17,2500,100000,'Центр города',2,0,10.08,100,595.72,500000,Нормальный,2
26.38,5.08,323.88,E,12344,87.5,1793.07,9.28,10694.92,100000,'Фешенебельный район',2,0,27.72,1000,678.52,100000,Элитный,3
26.38,5.08,323.88,E,12344,87.5,1793.07,9.28,3000,1000,'Центр города',2,0,13.24,100,351.36,2000,Высокий,3
26.38,5.08,323.88,E,12344,87.5,1793.07,9.28,1000,500,'Спальный район',1,0,4.54,50,66.29,100,'Очень высокий',3
24.49,5.3,327.63,E,20674,69.87,622.43,4.93,3139.81,100000,'Фешенебельный район',2,0,27.71,5000,639.2,100000,Элитный,2
24.49,5.3,327.63,E,20674,69.87,622.43,4.93,1000,100000,'Фешенебельный район',1,0,5.84,500,481.57,20000,Элитный,2
24.49,5.3,327.63,E,20674,69.87,622.43,4.93,690.07,500,'Центр города',1,0,2.45,50,166.08,200,Элитный,2
27.52,5.73,330.2,E,18250,85.18,1882.91,13.1,9823.27,100000,'Фешенебельный район',2,0,27.72,2000,642.69,100000,Элитный,2
15.33,6.31,324.9,E,48107,87.65,954.66,3.83,2500,100000,'Центр города',1,0,9.8,5000,420.38,100000,Элитный,2
15.33,6.31,324.9,E,48107,87.65,954.66,3.83,2373.31,1000,'Центр города',2,2.68,11.13,100,287.3,2000,Нормальный,2
22.49,8.02,329.18,E,64297,87.45,1379.17,1.87,3000,100000,'Центр города',1,0,12.88,10000,322.41,50000,Элитный,7
22.49,8.02,329.18,E,64297,87.45,1379.17,1.87,1100,100000,'Центр города',4,0,7.89,10000,395.21,100000,'Очень высокий',7
22.49,8.02,329.18,E,64297,87.45,1379.17,1.87,2448.16,1000,'Центр города',2,2.68,11.06,500,283.82,2000,Нормальный,7
22.49,8.02,329.18,E,64297,87.45,1379.17,1.87,2000,100000,'Фешенебельный район',1,3.07,8.48,500,317.83,10000,Элитный,7
22.49,8.02,329.18,E,64297,87.45,1379.17,1.87,4403.65,10000,'Центр города',1,0,11.01,50,421.93,20000,Элитный,7
22.49,8.02,329.18,E,64297,87.45,1379.17,1.87,1549.99,500,'Центр города',2,0,10.37,50,133.56,500,Низкий,7
15.89,8.62,439.9,E,42398,84.34,1256.99,5.87,2195.53,1000,'Центр города',2,2.68,11.06,200,294.79,2000,Нормальный,3
15.89,8.62,439.9,E,42398,84.34,1256.99,5.87,5500,100000,'Фешенебельный район',1,3.07,9.11,50,327.32,10000,Элитный,3
15.89,8.62,439.9,E,42398,84.34,1256.99,5.87,1810,100000,'Центр города',1,0,10.78,5000,425.8,100000,Низкий,3
25.62,7.03,1073.98,E,28608,85.5,1509.29,9.72,2150,100000,'Фешенебельный район',4,0,14.47,5000,456.98,20000,Элитный,3
25.62,7.03,1073.98,E,28608,85.5,1509.29,9.72,2000,100000,'Центр города',8,0,6.28,100,595.24,500000,'Очень низкий',3
25.62,7.03,1073.98,E,28608,85.5,1509.29,9.72,1456.46,10000,'Центр города',2,3.02,11.12,50,325.96,10000,Элитный,3
25.62,7.03,1073.98,E,28608,85.5,1509.29,9.72,625,500,'Спальный район',1,0,3.51,50,135.91,100,Элитный,3
26.77,7.39,928.54,E,21570,90.11,2188.49,8.64,2514.46,10000,'Центр города',1,1.31,11.1,1000,274.14,5000,Элитный,3
26.77,7.39,928.54,E,21570,90.11,2188.49,8.64,2550,100000,'Центр города',1,0,13.67,1000,131.59,10000,Элитный,3
26.77,7.39,928.54,E,21570,90.11,2188.49,8.64,450,500,Пригород,1,0,3.38,50,128.83,100,Элитный,3
4.5,2.56,61.78,E,34342,89.72,334.62,2.36,1100,100000,'Центр города',2,1.59,31.73,5000,483.51,200000,'Очень высокий',2
4.5,2.56,61.78,E,34342,89.72,334.62,2.36,650,1000,'Центр города',1,0,6.4,100,362.07,5000,Нормальный,2
4.5,2.56,61.78,E,34342,89.72,334.62,2.36,799.99,500,'Центр города',2,0,13.37,50,143.16,500,'Очень высокий',2
13.8,3.48,170.38,E,121256,89.44,813.45,1.46,5200,100000,'Центр города',1,1.59,31.66,10000,506.47,500000,'Очень высокий',1
5.25,6.14,342,E,15354,99.97,352.79,1,2700,100000,'Центр города',1,0,13.48,50,361.63,50000,Элитный,1
10.59,6.11,313.38,E,23628,95.76,939.8,1,2500,10000,'Центр города',2,0.17,14.92,1000,330.27,10000,Элитный,1
12.02,5.76,276.93,E,27878,98.42,783.43,1,860.98,10000,'Центр города',2,0,2.46,500,86.83,1000,Элитный,2
12.02,5.76,276.93,E,27878,98.42,783.43,1,600,500,'Центр города',2,0,8.76,100,37.43,100,Элитный,2
12.42,6,317.66,E,24367,99.74,914.28,1,706.87,500,'Центр города',1,0,2.63,50,29.49,100,Элитный,1
16.51,6.23,333.09,E,26322,89.42,1656.61,1.52,1800,100000,'Центр города',9,0,12.29,1000,448.81,100000,Нормальный,7
16.51,6.23,333.09,E,26322,89.42,1656.61,1.52,1900,10000,'Центр города',7,0,12.04,500,191.08,5000,'Очень высокий',7
16.51,6.23,333.09,E,26322,89.42,1656.61,1.52,1600,10000,'Центр города',7,0.02,6.78,200,413.69,10000,Нормальный,7
16.51,6.23,333.09,E,26322,89.42,1656.61,1.52,1500,10000,'Центр города',5,0,2.45,200,298.52,5000,Высокий,7
16.51,6.23,333.09,E,26322,89.42,1656.61,1.52,1000,500,'Спальный район',2,0,8.78,50,41.81,100,Элитный,7
5.29,6.3,297.83,E,13152,99.09,441.32,1,2600,100000,'Центр города',1,0,13.34,100,350.13,50000,Элитный,2
25.04,7.31,1434.5,E,29050,70.94,963,7.49,2500,100000,'Центр города',2,0,17.22,2000,453.52,100000,Элитный,3
25.04,7.31,1434.5,E,29050,70.94,963,7.49,3000,100000,'Центр города',1,3.89,20.36,5000,410.76,100000,Элитный,3
25.04,7.31,1434.5,E,29050,70.94,963,7.49,1715,10000,'Центр города',1,1.26,11.41,100,283.28,5000,Элитный,3
22.09,7.4,456,E,25758,80.42,1276.71,8.88,3000,100000,'Центр города',2,0,12.87,5000,511.37,200000,'Очень высокий',4
22.09,7.4,456,E,25758,80.42,1276.71,8.88,890,10000,'Центр города',1,0,8.73,500,74.87,1000,Элитный,4
22.09,7.4,456,E,25758,80.42,1276.71,8.88,3500.01,10000,'Центр города',2,2.17,13.27,100,344.49,10000,Элитный,4
22.09,7.4,456,E,25758,80.42,1276.71,8.88,1200,500,'Спальный район',2,0,8.78,50,41.87,100,Элитный,4
23.89,7.7,947.88,E,41495,85.93,1205.92,9.27,4600,100000,'Центр города',2,3.8,24.54,5000,461.78,200000,'Очень высокий',4
23.89,7.7,947.88,E,41495,85.93,1205.92,9.27,3000,100000,'Центр города',4,0,11.62,100,296.85,50000,Элитный,4
23.89,7.7,947.88,E,41495,85.93,1205.92,9.27,4000,100000,'Центр города',1,3.89,23.06,1000,391.83,100000,Элитный,4
23.89,7.7,947.88,E,41495,85.93,1205.92,9.27,1700,10000,'Центр города',1,3.19,15.94,500,290.91,10000,Элитный,4
4.33,5.59,279.78,E,11398,88.5,369.02,1,2600,100000,'Центр города',1,0,13.29,50,362.72,50000,Элитный,3
4.33,5.59,279.78,E,11398,88.5,369.02,1,800,1000,'Центр города',1,0.17,14.93,500,172.78,1000,Элитный,3
4.33,5.59,279.78,E,11398,88.5,369.02,1,1150,10000,'Фешенебельный район',5,3.24,16.45,1000,501.67,5000,Элитный,3
35.1,7.34,1114.59,D,80900,39.99,570.59,7.81,2027.7,100000,'Центр города',1,3.35,27.64,20000,502.38,500000,Элитный,3
35.1,7.34,1114.59,D,80900,39.99,570.59,7.81,2116.46,100000,'Центр города',1,3.35,27.64,10000,502.38,500000,Элитный,3
35.1,7.34,1114.59,D,80900,39.99,570.59,7.81,2100,100000,'Центр города',2,3.76,24.18,5000,454.25,200000,'Очень высокий',3
32.43,7.48,1368,D,111755,43.68,601.91,9.48,2288.98,100000,'Центр города',1,3.38,27.64,20000,489.59,500000,Элитный,5
32.43,7.48,1368,D,111755,43.68,601.91,9.48,2116.4,100000,'Центр города',1,3.38,27.64,50000,489.59,500000,Элитный,5
32.43,7.48,1368,D,111755,43.68,601.91,9.48,2000,100000,'Фешенебельный район',1,3.8,24.42,5000,431.93,20000,Элитный,5
32.43,7.48,1368,D,111755,43.68,601.91,9.48,1500,100000,'Центр города',1,3.53,9.6,1000,460.1,200000,Элитный,5
32.43,7.48,1368,D,111755,43.68,601.91,9.48,550,1000,'Центр города',1,0.36,8.27,100,78.43,500,Элитный,5
14.6,6.07,242.55,E,5645,99.81,1422.1,1,1000,500,'Спальный район',3,0,11.96,50,39.35,50,Элитный,2
9.65,4.99,382.02,E,5384,86.03,605.88,4.24,900,500,'Центр города',1,0.66,10.9,500,73.22,100,Элитный,2
9.65,4.99,382.02,E,5384,86.03,605.88,4.24,1470,10000,'Центр города',2,0,12.33,500,558.96,20000,Нормальный,2
10.12,6.9,333.93,E,56428,99.11,706.74,1,2000,10000,'Центр города',4,0,13.03,200,138.73,2000,Элитный,4
10.12,6.9,333.93,E,56428,99.11,706.74,1,476,100000,'Центр города',3,0,5,200,412.84,100000,Элитный,4
10.12,6.9,333.93,E,56428,99.11,706.74,1,500,500,'Центр города',2,0,8.74,100,13.01,200,'Очень высокий',4
15.36,6.53,332.5,E,46235,84.4,775.9,5.8,1935,100000,'Центр города',4,0.8,11.29,5000,290.08,50000,'Очень высокий',6
15.36,6.53,332.5,E,46235,84.4,775.9,5.8,1800,100000,'Фешенебельный район',1,3.14,8.5,500,324.26,5000,Элитный,6
15.36,6.53,332.5,E,46235,84.4,775.9,5.8,1458,10000,'Центр города',1,0,16.05,5000,424.45,20000,Элитный,6
15.36,6.53,332.5,E,46235,84.4,775.9,5.8,1089.7,10000,'Центр города',2,0,8.28,500,118.83,2000,Элитный,6
15.36,6.53,332.5,E,46235,84.4,775.9,5.8,700,500,'Спальный район',2,0,8.75,100,12.36,100,Элитный,6
15.36,6.53,332.5,E,46235,84.4,775.9,5.8,746.39,1000,'Центр города',4,0,1,50,66.27,500,Высокий,6
20.02,5.76,295.35,E,22528,86.68,1281.16,9.38,7683.53,100000,'Фешенебельный район',2,0,27.64,3000,593.18,100000,Элитный,2
20.02,5.76,295.35,E,22528,86.68,1281.16,9.38,1200,10000,'Центр города',1,0,2.84,50,328.75,10000,'Очень высокий',2
11.72,6.63,388.08,E,19531,90.21,1049.69,1.08,1050,10000,'Центр города',2,0,8.45,2000,286.87,5000,Элитный,2
11.72,6.63,388.08,E,19531,90.21,1049.69,1.08,1000,500,'Центр города',2,0,4.9,50,9.82,100,'Очень высокий',2
21.48,6.82,410,E,52908,82.9,1348.86,9.76,3000,100000,'Центр города',1,0,12.87,10000,470.37,200000,Элитный,3
21.48,6.82,410,E,52908,82.9,1348.86,9.76,2450,10000,'Фешенебельный район',3,2.82,18.05,5000,511.87,5000,Элитный,3
21.48,6.82,410,E,52908,82.9,1348.86,9.76,900,500,'Спальный район',2,0,8.79,50,22.65,100,Элитный,3
11.52,7.61,405.11,E,26292,98.14,868.3,1,2022.1,10000,'Центр города',1,0,10.9,300,289.62,5000,Элитный,3
11.52,7.61,405.11,E,26292,98.14,868.3,1,900,500,'Центр города',3,0,2.44,50,0,100,'Очень высокий',3
11.52,7.61,405.11,E,26292,98.14,868.3,1,800,10000,'Центр города',1,0,3.06,100,162.09,2000,Элитный,3
27.88,6.84,1121,D,26498,41.04,1370.21,9.66,2500,10000,'Центр города',4,0,12.28,200,317.48,10000,'Очень высокий',3
27.88,6.84,1121,D,26498,41.04,1370.21,9.66,1754.52,10000,'Центр города',1,4.6,18.58,10000,330.97,10000,Элитный,3
27.88,6.84,1121,D,26498,41.04,1370.21,9.66,900,500,Пригород,1,0.38,3.84,50,143.89,100,Элитный,3
20.58,7.3,1135,D,31103,48.93,1237.68,9.53,2500,10000,'Центр города',2,0,13.26,500,334.5,5000,Элитный,3
20.58,7.3,1135,D,31103,48.93,1237.68,9.53,1618.44,10000,'Центр города',1,4.6,18.58,10000,327.15,5000,Элитный,3
20.58,7.3,1135,D,31103,48.93,1237.68,9.53,1321.08,10000,'Центр города',2,2.99,11.12,50,322.81,10000,Элитный,3
20.58,7.3,1135,D,31103,48.93,1237.68,9.53,1200,500,Пригород,1,0.38,3.96,50,139.02,100,Элитный,3
25.54,5,337.91,E,18269,87.75,1863.69,13.33,9425.86,100000,'Фешенебельный район',2,0,27.72,2000,639.62,100000,Элитный,2
28.86,6.5,396.58,E,11473,73.96,2090.63,16.05,10328.33,100000,'Фешенебельный район',2,0,27.72,1000,647.65,100000,Элитный,3
28.86,6.5,396.58,E,11473,73.96,2090.63,16.05,3800,100000,'Центр города',2,0,21.74,1000,525.54,200000,'Очень высокий',3
28.86,6.5,396.58,E,11473,73.96,2090.63,16.05,2000,10000,'Центр города',2,0,13.71,500,515.61,20000,'Очень высокий',3
14.3,5,234.79,E,14517,81.77,719.93,5.27,2390,100000,'Центр города',5,0,12.56,1000,359.62,50000,Элитный,4
14.3,5,234.79,E,14517,81.77,719.93,5.27,950,1000,'Центр города',1,0,5.62,100,315.85,1000,'Очень высокий',4
14.3,5,234.79,E,14517,81.77,719.93,5.27,1500,500,'Центр города',1,0,12.28,200,122.05,100,Элитный,4
14.3,5,234.79,E,14517,81.77,719.93,5.27,2456.21,100000,'Фешенебельный район',1,0,8.97,200,503.32,20000,Элитный,4
15.61,5.31,281.52,E,33142,90.02,892.19,3.35,1600,10000,'Фешенебельный район',4,0,7.4,1000,516.34,5000,Элитный,3
15.61,5.31,281.52,E,33142,90.02,892.19,3.35,1200,1000,'Центр города',1,0.66,10.9,2000,35.32,500,Элитный,3
15.61,5.31,281.52,E,33142,90.02,892.19,3.35,2895.22,10000,'Центр города',1,0,11.58,1000,440.93,10000,Элитный,3
21.51,5.05,294.04,E,110647,72.04,1184.69,8.91,3319.8,10000,'Фешенебельный район',1,0,27.72,10000,592.87,10000,Элитный,4
21.51,5.05,294.04,E,110647,72.04,1184.69,8.91,3500,10000,'Центр города',1,0.4,31.73,10000,489.97,50000,'Очень высокий',4
21.51,5.05,294.04,E,110647,72.04,1184.69,8.91,650,10000,'Центр города',2,1.37,6.06,500,370.44,20000,Нормальный,4
21.51,5.05,294.04,E,110647,72.04,1184.69,8.91,900,1000,'Центр города',1,0.66,10.9,1000,11.37,500,Элитный,4
20.06,6.93,1083,D,23558,34.04,716.08,5.61,1500,100000,'Центр города',3,0,3.34,50,350.43,50000,Элитный,3
20.06,6.93,1083,D,23558,34.04,716.08,5.61,993,10000,'Центр города',1,4.6,18.58,10000,343.53,10000,Элитный,3
20.06,6.93,1083,D,23558,34.04,716.08,5.61,600,500,'Спальный район',1,0.38,3.32,50,161.82,100,Элитный,3
17.49,4.86,326.33,E,142603,83.21,1196.12,9.19,4888.43,100000,'Фешенебельный район',2,0,27.72,10000,564.06,100000,Элитный,6
17.49,4.86,326.33,E,142603,83.21,1196.12,9.19,3850,100000,'Центр города',2,3.37,17.92,5000,486.17,500000,'Очень высокий',6
17.49,4.86,326.33,E,142603,83.21,1196.12,9.19,1000,100000,'Центр города',3,0,3.09,50,431.74,200000,Низкий,6
17.49,4.86,326.33,E,142603,83.21,1196.12,9.19,3900,10000,'Центр города',7,0,24.57,50,126.17,5000,Элитный,6
17.49,4.86,326.33,E,142603,83.21,1196.12,9.19,1000,500,Окраина,2,0,8.79,50,7.79,100,'Очень высокий',6
13.2,4.05,270.24,E,106800,88.33,794.22,6.19,1700,10000,'Центр города',2,3.72,13.89,10000,423.96,20000,Высокий,4
13.2,4.05,270.24,E,106800,88.33,794.22,6.19,355,1000,'Центр города',1,0,3.45,100,48.9,1000,Элитный,4
13.2,4.05,270.24,E,106800,88.33,794.22,6.19,600,500,'Спальный район',2,0,8.74,50,13.73,200,'Очень высокий',4
7.56,2.67,107.04,E,48000,96.96,644.49,1,641.9,100000,'Центр города',9,0,1,1000,195.04,10000,'Очень высокий',3
7.56,2.67,107.04,E,48000,96.96,644.49,1,500,500,'Центр города',2,0,8.74,50,25.07,100,Элитный,3
8.82,2.79,115.39,E,51842,79.86,350.72,2.95,490,100000,'Фешенебельный район',3,0,24.04,1000,423.15,20000,Элитный,4
8.82,2.79,115.39,E,51842,79.86,350.72,2.95,1180,10000,'Фешенебельный район',3,3.67,17.56,10000,467.43,5000,Элитный,4
8.82,2.79,115.39,E,51842,79.86,350.72,2.95,389.9,100000,'Центр города',9,0,1,200,184.14,10000,'Очень высокий',4
8.82,2.79,115.39,E,51842,79.86,350.72,2.95,400,500,'Центр города',2,0,8.77,100,20.56,100,'Очень высокий',4
17.81,3,231.35,E,34171,91.73,1244.65,3.53,4000,10000,'Центр города',1,0,11.53,2000,460.27,10000,Элитный,3
17.81,3,231.35,E,34171,91.73,1244.65,3.53,2900,10000,'Центр города',2,0,6.5,50,309.63,10000,'Очень высокий',3
17.81,3,231.35,E,34171,91.73,1244.65,3.53,1000,500,'Центр города',2,0,8.76,100,32.92,200,'Очень высокий',3
8,2.7,154.94,E,40725,99.78,627.19,1,618,500,'Центр города',2,0,8.76,100,29.39,100,Элитный,1
12.62,3.77,178.59,E,58620,88.9,701.9,4.54,2165.43,100000,'Центр города',1,0,8.53,1000,467.25,200000,'Очень высокий',4
12.62,3.77,178.59,E,58620,88.9,701.9,4.54,2800,100000,'Центр города',2,0,31.73,5000,456.48,200000,Высокий,4
12.62,3.77,178.59,E,58620,88.9,701.9,4.54,1099.67,100000,'Центр города',5,0,12,500,399.82,100000,'Очень высокий',4
12.62,3.77,178.59,E,58620,88.9,701.9,4.54,3650,10000,'Центр города',2,1.41,17.29,50,158.21,2000,Элитный,4
16.51,5.75,146.16,E,375791,70.42,463.88,3.67,2023.8,100000,'Фешенебельный район',2,0,27.72,50000,546.74,100000,Элитный,5
16.51,5.75,146.16,E,375791,70.42,463.88,3.67,2300,100000,'Центр города',1,4.03,30.99,50000,518.17,1000000,Высокий,5
