@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Окраина,Пригород}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute SELL_VOLUME numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT numeric
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric

@data
19.51,7.43,280.72,E,269073,92.5,511.95,1,1400,10000,'Центр города',1,0.62,13.24,20000,545.82,50000,Высокий,2
24.09,6.5,389.39,E,396584,99.75,533.42,1,540,10000,'Центр города',1,0,19.46,1000,490.8,10000,Элитный,1
15.39,6.09,261.73,E,412829,97.38,380.57,1,1100,100000,'Спальный район',1,2.18,19.46,10000,675.36,1000000,Высокий,1
16.85,8.11,333.49,E,460654,99.57,601.23,1,555,100000,'Центр города',1,0,15.61,2000,422.98,100000,Элитный,1
31.87,11.17,387.83,E,1797432,99.18,910.38,1,2500,10000,'Центр города',1,0.62,11.23,10000,448.02,50000,'Очень высокий',3
31.87,11.17,387.83,E,1797432,99.18,910.38,1,1300,10000,'Центр города',8,0,7.98,5000,349.22,10000,Низкий,3
7.73,3.8,224.15,E,31671,99.21,352.24,1,450,10000,'Центр города',2,1.68,12,200,372.41,5000,'Очень высокий',1
7.32,3.79,237.5,E,29583,98.31,353.74,1,700,10000,'Центр города',2,1.68,12,500,364.83,5000,'Очень высокий',1
11.13,7.83,428.9,E,354049,99.92,214.9,1,210,1000,'Спальный район',1,0,3,300,24.83,200,Элитный,1
23.33,5.17,324.21,E,835019,92.22,361.27,1,1087.52,100000,'Центр города',2,0,23.34,50000,504.02,500000,'Очень высокий',1
26.65,8.52,456.65,E,1435055,91.48,425.89,1,1300.93,100000,'Центр города',2,0,23.33,100000,522.77,500000,Высокий,2
