@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
12.5,5.84,266.25,E,57,89.47,84402.84,2.94,2088888,10000,'Центр города',1,5.81,32.66,651.57,'около 50 000',Высокий,2,'менее 50'
12.5,5.84,266.25,E,57,89.47,84402.84,2.94,1165641.02,10000,'Центр города',1,4.35,25.68,422.88,'около 10 000',Элитный,2,'менее 50'
19.02,4.74,243.68,E,93,88.17,103294.92,10.04,1899999,10000,'Фешенебельный район',2,5.81,32.8,613.81,'около 10 000',Элитный,2,'менее 50'
19.02,4.74,243.68,E,93,88.17,103294.92,10.04,1168508.75,10000,'Центр города',1,4.35,25.68,427.73,'более 10 000',Элитный,2,'менее 50'
14.84,6.04,323.95,E,95,92.63,600316.49,1,2250000,100000,'Центр города',5,6.17,39.66,545.55,'более 200 000',Нормальный,1,'менее 50'
13.47,4.2,180.05,E,94,98.94,797608.25,1,1124189.72,10000,'Центр города',1,4.35,25.68,428.43,'более 10 000',Элитный,1,'менее 50'
8.42,8.02,272.66,E,100,99,1396727.94,1,1196302.38,10000,'Центр города',1,4.35,25.68,416.36,'более 10 000',Элитный,1,'менее 50'
10.99,3.9,197.94,E,148,92.57,621208.35,1,1115000,10000,'Центр города',1,3.97,24.9,534.09,'более 20 000',Нормальный,2,'менее 50'
10.99,3.9,197.94,E,148,92.57,621208.35,1,1148335.47,10000,'Центр города',1,4.35,25.68,427.75,'более 10 000',Элитный,2,'менее 50'
19.51,7.43,280.72,E,195,98.97,355119.07,1,1208146.43,10000,'Центр города',2,4.35,25.68,413.83,'более 10 000','Очень высокий',1,'менее 50'
17.47,6.07,325.43,E,234,90.6,148247.98,17.06,5870745.87,100000,'Фешенебельный район',3,4.76,41.67,618.3,'около 100 000',Элитный,4,'менее 50'
17.47,6.07,325.43,E,234,90.6,148247.98,17.06,1510000,100000,'Центр города',6,0,24.9,482.59,'более 100 000',Нормальный,4,'менее 50'
17.47,6.07,325.43,E,234,90.6,148247.98,17.06,2107308.26,10000,'Центр города',2,0,24.93,433.06,'более 10 000','Очень высокий',4,'менее 50'
17.47,6.07,325.43,E,234,90.6,148247.98,17.06,1775000,100000,'Фешенебельный район',5,3.37,20.79,520.76,'около 50 000',Элитный,4,'менее 50'
24.09,6.5,389.39,E,248,95.16,261845.32,8.82,9440563.24,100000,'Фешенебельный район',3,4.76,41.67,623.74,'более 100 000',Элитный,1,'менее 50'
15.39,6.09,261.73,E,337,94.36,1020707.52,1,1518514.69,10000,'Центр города',3,4.65,25.68,429.56,'более 10 000','Очень высокий',3,'менее 50'
15.39,6.09,261.73,E,337,94.36,1020707.52,1,2100000,100000,'Центр города',4,6,39.66,351.05,'около 50 000',Элитный,3,'менее 50'
16.85,8.11,333.49,E,617,92.22,145765.82,2.18,1556409.53,10000,'Центр города',3,4.65,25.68,397.58,'более 10 000',Высокий,5,'менее 50'
16.85,8.11,333.49,E,617,92.22,145765.82,2.18,2170000,100000,'Фешенебельный район',5,6,39.66,410.77,'более 10 000',Элитный,5,'менее 50'
16.85,8.11,333.49,E,617,92.22,145765.82,2.18,2898000,100000,'Фешенебельный район',1,6,39.61,423.06,'более 20 000',Элитный,5,'около 50'
31.87,11.17,387.83,E,1061,77.19,301548.84,12.76,3120000,10000,'Центр города',1,3.97,24.9,369.86,'более 20 000','Очень высокий',7,'менее 50'
