@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
20.39,5.51,274,E,777,72.46,4601.81,35.75,93446.99,100000,'Фешенебельный район',3,4.2,58.28,618.3,'около 100 000',Элитный,2,'менее 50'
20.39,5.51,274,E,777,72.46,4601.81,35.75,26000,100000,'Центр города',2,2.64,47.6,345.77,'около 50 000',Элитный,2,'более 100'
12.5,5.84,266.25,E,242,85.54,7180.19,5.35,84999,10000,'Центр города',1,0.6,44.2,651.57,'около 50 000',Высокий,2,'менее 50'
19.02,4.74,243.68,E,366,89.34,10351.08,10.06,88888,10000,'Фешенебельный район',2,0.6,44.12,613.81,'около 10 000',Элитный,2,'около 50'
14.84,6.04,323.95,E,204,89.22,15169.4,18.17,82000,100000,'Центр города',5,4.9,27.83,545.55,'более 200 000',Нормальный,2,'менее 50'
14.84,6.04,323.95,E,204,89.22,15169.4,18.17,109362.55,10000,'Центр города',2,0,21.33,400.29,'около 10 000',Элитный,2,'менее 50'
10.99,3.9,197.94,E,591,83.76,8802.5,15.93,18500,10000,'Центр города',1,2.67,27.83,534.09,'более 20 000',Нормальный,2,'около 100'
19.51,7.43,280.72,E,812,72.91,15229,10.18,88888,10000,'Центр города',1,0.6,44.66,645.72,'около 100 000',Нормальный,3,'более 100'
19.51,7.43,280.72,E,812,72.91,15229,10.18,110000,10000,'Центр города',1,0,21.42,463.64,'более 20 000',Элитный,3,'около 50'
17.47,6.07,325.43,E,1099,81.8,15366.03,18.97,29000,100000,'Центр города',6,4.9,27.83,482.59,'более 100 000',Нормальный,1,'около 200'
24.09,6.5,389.39,E,878,93.74,11024.8,41.14,183480.7,100000,'Фешенебельный район',3,4.76,58.28,623.74,'более 100 000',Элитный,1,'около 50'
15.39,6.09,261.73,E,1627,98.77,32741.97,1,44523.14,10000,'Центр города',3,1.93,21.35,429.56,'более 10 000','Очень высокий',1,'менее 50'
16.85,8.11,333.49,E,2520,90.52,14553.98,24.15,66900,10000,'Центр города',1,0,29.42,422.93,'более 20 000',Элитный,5,'около 50'
16.85,8.11,333.49,E,2520,90.52,14553.98,24.15,31025.37,10000,'Центр города',3,1.93,21.35,397.58,'более 10 000',Высокий,5,'менее 50'
16.85,8.11,333.49,E,2520,90.52,14553.98,24.15,25500,100000,'Фешенебельный район',1,0,20.15,423.06,'более 20 000',Элитный,5,'менее 50'
16.85,8.11,333.49,E,2520,90.52,14553.98,24.15,28000,10000,'Фешенебельный район',4,0,28.31,357.48,'более 1 000',Элитный,5,'менее 50'
31.87,11.17,387.83,E,7940,85.26,16454.57,25.8,33500,10000,'Центр города',1,2.67,27.59,369.86,'более 20 000','Очень высокий',6,'около 500'
