@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
20.39,5.51,274,C,123,0,76843.48,19.95,25000,100000,'Фешенебельный район',2,2.58,23.33,677.15,'более 200 000',Элитный,2,'более 100'
14.84,6.04,323.95,E,23,65.22,90849.39,11.49,110388.22,10000,'Центр города',5,0.51,14.88,585.04,'около 50 000',Низкий,1,'менее 50'
8.42,8.02,272.66,E,184,98.91,51455.41,1,19000,1000,'Центр города',1,0,13.63,114.89,'около 500',Элитный,1,'менее 50'
10.99,3.9,197.94,E,101,97.03,56472.24,1,45000,10000,'Центр города',4,0,14.36,528.15,'более 20 000','Очень низкий',1,'менее 50'
19.51,7.43,280.72,E,249,95.18,82754.63,1,77950.24,10000,'Центр города',7,0,14.26,345.78,'около 5 000','Очень высокий',1,'менее 50'
17.47,6.07,325.43,D,188,31.91,111956.5,10.74,15900,100000,'Центр города',4,0,22.35,331.63,'около 50 000',Элитный,1,'более 100'
24.09,6.5,389.39,A,259,0,113632.92,24.85,18879.46,100000,'Фешенебельный район',2,0.16,38.18,594.05,'около 50 000',Элитный,3,'около 50'
24.09,6.5,389.39,A,259,0,113632.92,24.85,14900,100000,'Центр города',4,0.04,22.72,345.6,'около 50 000',Элитный,3,'менее 50'
24.09,6.5,389.39,A,259,0,113632.92,24.85,6000,100000,'Центр города',1,0,26.12,578.4,'около 500 000','Очень высокий',3,'более 200'
16.85,8.11,333.49,AA,414,0,65963.19,18.66,100745.91,100000,'Фешенебельный район',1,2.56,56.11,590.03,'более 100 000',Элитный,2,'около 50'
16.85,8.11,333.49,AA,414,0,65963.19,18.66,50000,100000,'Центр города',1,1.86,23.35,663.39,'более 1 000 000',Нормальный,2,'около 500'
31.87,11.17,387.83,E,486,71.6,108764.12,17.26,30000,10000,'Фешенебельный район',1,0,31.57,431.86,'около 5 000',Элитный,5,'около 50'
31.87,11.17,387.83,E,486,71.6,108764.12,17.26,17997,10000,'Центр города',1,0,26.52,415.42,'около 50 000','Очень высокий',5,'менее 50'
31.87,11.17,387.83,E,486,71.6,108764.12,17.26,20000,10000,'Центр города',3,2.72,27.01,403.94,'более 20 000',Высокий,5,'около 50'
