@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Окраина,Пригород}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute SELL_VOLUME numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT numeric
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric

@data
20.39,5.51,274,E,22363,81.63,350.91,29.91,5264.89,100000,'Фешенебельный район',2,3.9,46.85,5000,560.29,50000,Элитный,1
12.5,5.84,266.25,E,3255,92.84,762.77,1,11000,10000,'Центр города',1,1.66,35.13,100,452.08,10000,Элитный,2
12.5,5.84,266.25,E,3255,92.84,762.77,1,2340,10000,'Центр города',2,0,5.98,50,354.68,5000,Высокий,2
19.02,4.74,243.68,E,4912,88.86,1184.61,23.71,3500,10000,'Центр города',4,1.12,21.38,50,406.71,10000,'Очень высокий',2
19.02,4.74,243.68,E,4912,88.86,1184.61,23.71,11000,10000,'Центр города',1,1.66,35.17,500,421.03,10000,Элитный,2
14.84,6.04,323.95,E,7378,96.9,1442.65,1,10999,10000,'Центр города',1,1.98,20.29,200,231.1,2000,Элитный,1
13.47,4.2,180.05,E,4721,93.58,773.39,1,11000,10000,'Центр города',1,1.67,35.52,200,429.25,10000,Элитный,3
13.47,4.2,180.05,E,4721,93.58,773.39,1,8888,10000,'Фешенебельный район',5,0.44,25.43,50,115.07,100,Элитный,3
13.47,4.2,180.05,E,4721,93.58,773.39,1,8888,10000,'Центр города',5,0.38,25.04,50,207.97,1000,Элитный,3
8.42,8.02,272.66,E,3505,88.05,1016.17,22.84,11000,10000,'Центр города',1,1.66,34.95,500,387.35,10000,Элитный,1
8.42,8.02,272.66,E,3505,88.05,1016.17,22.84,1000,10000,'Центр города',5,3.06,13.83,50,327.36,5000,Нормальный,1
10.99,3.9,197.94,E,6304,92.58,877.69,1,11000,10000,'Центр города',1,1.66,35.27,500,413.79,10000,Элитный,2
19.51,7.43,280.72,E,12157,86.4,1411.51,23.37,5399,10000,'Фешенебельный район',4,0,27.91,200,413.54,2000,Элитный,3
19.51,7.43,280.72,E,12157,86.4,1411.51,23.37,4000,10000,'Центр города',7,1.08,22.14,100,345.78,5000,'Очень высокий',3
19.51,7.43,280.72,E,12157,86.4,1411.51,23.37,11000,10000,'Центр города',1,1.66,35.17,1000,367.66,10000,Элитный,3
17.47,6.07,325.43,E,28530,83.37,345.94,29.94,4833.03,100000,'Фешенебельный район',1,4.76,46.86,5000,560.29,100000,Элитный,1
24.09,6.5,389.39,E,22671,85.58,350.67,29.33,4611.05,100000,'Фешенебельный район',2,4.76,46.86,5000,594.05,50000,Элитный,1
15.39,6.09,261.73,E,28243,87.16,1177.89,25.7,11000,100000,'Центр города',1,0.69,36.01,1000,308.95,50000,Элитный,2
16.85,8.11,333.49,E,30587,86.17,877.4,20.53,4999,100000,'Фешенебельный район',4,0,26.81,1000,422.96,20000,Элитный,3
16.85,8.11,333.49,E,30587,86.17,877.4,20.53,9000,100000,'Центр города',1,0.59,37.97,50,302.66,50000,Элитный,3
16.85,8.11,333.49,E,30587,86.17,877.4,20.53,4500,100000,'Фешенебельный район',1,1.26,29.34,5000,357.48,10000,Элитный,3
31.87,11.17,387.83,E,95025,80.37,937.47,30.49,6752.92,10000,'Фешенебельный район',1,4.21,46.87,10000,595.43,10000,Элитный,6
31.87,11.17,387.83,E,95025,80.37,937.47,30.49,6000,10000,'Фешенебельный район',2,4.19,39.94,2000,451.9,5000,Элитный,6
31.87,11.17,387.83,E,95025,80.37,937.47,30.49,3399,10000,'Центр города',4,0,27.35,50,399.69,20000,Нормальный,6
31.87,11.17,387.83,E,95025,80.37,937.47,30.49,9000,10000,'Центр города',1,2.19,31.35,50,257.86,10000,Элитный,6
31.87,11.17,387.83,E,95025,80.37,937.47,30.49,3400,10000,'Центр города',5,0,33.24,50,397.05,20000,Нормальный,6
7.32,3.79,237.5,E,801,92.13,1509.06,11.75,1400,10000,'Спальный район',3,0,12.71,100,483.93,10000,Элитный,2
7.32,3.79,237.5,E,801,92.13,1509.06,11.75,2800,10000,'Центр города',8,0,11.9,50,188.26,1000,'Очень высокий',2
9.45,5.84,220.53,E,3870,91.86,782.65,18.12,11000,100000,'Центр города',1,0.73,35.89,500,377.75,100000,Элитный,4
17.53,6.04,300.08,E,20838,90.35,1647.48,26.24,16000,100000,'Фешенебельный район',1,4.97,39.01,1000,457.65,20000,Элитный,2
17.53,6.04,300.08,E,20838,90.35,1647.48,26.24,9000,100000,'Центр города',1,0,39.06,50,342.15,50000,Элитный,2
9.44,5.57,224.4,E,3484,87.08,600.1,14.37,11000,100000,'Центр города',1,0.94,31.58,50,389.6,50000,Элитный,2
9.44,5.57,224.4,E,3484,87.08,600.1,14.37,3800,100000,'Фешенебельный район',3,0.02,18.02,500,506.69,50000,Элитный,2
14.89,4.1,242.55,E,4556,88.37,1235.15,4.67,11000,10000,'Центр города',1,0.96,35.51,500,418.13,10000,Элитный,1
11.13,7.83,428.9,E,17009,91.17,1557.89,2.21,20000,100000,'Центр города',1,1.32,37.31,500,348.69,50000,Элитный,4
11.13,7.83,428.9,E,17009,91.17,1557.89,2.21,11300,100000,'Фешенебельный район',7,0,11.19,50,110.6,1000,Элитный,4
11.13,7.83,428.9,E,17009,91.17,1557.89,2.21,4399,10000,'Центр города',1,0,15.8,1000,249.24,5000,Элитный,4
11.13,7.83,428.9,E,17009,91.17,1557.89,2.21,4000,10000,'Центр города',2,0,9.49,50,159.73,2000,Элитный,4
23.07,5.5,410.32,AA,1165,0,12180.7,14.1,23500,100000,'Фешенебельный район',6,0,15.75,1000,634.58,100000,'Очень высокий',5
23.07,5.5,410.32,AA,1165,0,12180.7,14.1,18999,10000,'Центр города',1,1.43,9.63,50,213.43,1000,Элитный,5
23.07,5.5,410.32,AA,1165,0,12180.7,14.1,32000,1000,'Спальный район',2,1.43,17.38,50,68.29,200,'Очень высокий',5
23.33,5.17,324.21,E,49733,80.9,349.05,28.43,4274.35,100000,'Фешенебельный район',2,4.59,46.86,10000,602.13,100000,Элитный,1
26.65,8.52,456.65,E,85926,82.05,473.88,24.71,5313.06,100000,'Фешенебельный район',2,4.59,46.86,10000,570.14,100000,Элитный,3
