@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Окраина,Пригород}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute SELL_VOLUME numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT numeric
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric

@data
8.82,2.79,115.39,E,147250,98.3,355.94,1,110.9,10000,'Центр города',1,1.01,9.95,2000,275.94,5000,Элитный,1
17.81,3,231.35,E,202963,99.88,488.13,1,369.9,10000,'Центр города',1,1.01,9.95,200,298.69,10000,Элитный,1
8,2.7,154.94,E,97370,97.43,352.92,1,109.9,10000,'Центр города',1,1.01,9.95,2000,299.74,10000,Элитный,1
12.62,3.77,178.59,E,304947,99.18,356.24,1,159.9,10000,'Центр города',1,0.98,9.95,2000,266.13,5000,Элитный,1
16.51,5.75,146.16,E,2448957,99.9,497.33,1,299.9,10000,'Центр города',1,0.98,9.95,2000,169.64,5000,Элитный,1
36.55,8.17,486.2,E,2610398,99.46,1413.22,1,2922,100000,'Центр города',1,0,22.31,10000,571.66,2000000,Низкий,4
36.55,8.17,486.2,E,2610398,99.46,1413.22,1,3000,100000,'Центр города',1,0,20.9,5000,423.05,200000,Элитный,4
36.55,8.17,486.2,E,2610398,99.46,1413.22,1,1700,10000,'Центр города',2,0,11.52,50,161.26,5000,Элитный,4
16.37,6.5,299.77,E,109218,98.5,512.59,1,2325,100000,'Центр города',3,0,21.85,2000,486.56,100000,'Очень высокий',1
16.36,7,315.92,E,98452,96.21,551.82,1,2470,100000,'Центр города',3,0,21.85,2000,437.52,100000,Элитный,1
25.48,6.45,388.5,E,254083,100,804.07,1,1375,1000,'Спальный район',1,0,2.58,50,0,500,Элитный,1
28.53,7.16,361,'',262544,100,903.93,1,6000,10000,'Центр города',1,0,21.34,50,333.56,10000,'Очень высокий',0
30.96,7.76,507.15,E,1496661,97.57,1174.47,1,2900,100000,'Центр города',2,2.18,21.48,50000,476.31,500000,Высокий,2
30.96,7.76,507.15,E,1496661,97.57,1174.47,1,4490,100000,'Центр города',1,0,20.93,3000,644.14,5000000,Низкий,2
9.35,7.02,180.53,E,43016,98.58,501.75,1,1357,100000,'Спальный район',4,0,5.12,500,252.7,10000,Элитный,2
9.35,7.02,180.53,E,43016,98.58,501.75,1,1000,100000,'Центр города',2,0,6.64,100,546.39,500000,'Очень высокий',2
13.72,5.5,306.89,D,56772,38.35,135.3,1.58,305,10000,'Центр города',1,2.42,14.59,50000,609.08,50000,'Очень высокий',1
17.05,9.25,331.7,E,720951,99.35,536.87,1,2400,100000,'Фешенебельный район',8,0,5.86,50,357.25,10000,Элитный,2
17.05,9.25,331.7,E,720951,99.35,536.87,1,2450,100000,'Центр города',4,0.22,21.85,5000,247.33,50000,Элитный,2
13.43,5.7,421.66,E,105142,57.2,119.32,1.02,237,10000,'Центр города',1,2.42,14.59,50000,640.84,50000,'Очень высокий',1
34.7,8.44,1295.06,E,85196,98.83,1649.92,1,1690,100000,'Центр города',2,0,5.43,1000,525.16,200000,'Очень высокий',1
179.08,8.91,2646,D,855,27.72,5032.14,5.37,10000,500,'Фешенебельный район',1,6.58,20.9,500,677.44,100,Элитный,2
179.08,8.91,2646,D,855,27.72,5032.14,5.37,2990,500,'Центр города',2,0,1.99,50,482.92,200,'Очень высокий',2
18.08,6.32,264.05,E,320338,99.94,520.07,1,1000,10000,'Спальный район',2,0.62,6.7,200,416.01,10000,Элитный,1
24.5,8.82,380.2,E,1680359,99.99,718.58,1,2000,100000,'Фешенебельный район',4,0,5.09,500,343.38,10000,Элитный,2
24.5,8.82,380.2,E,1680359,99.99,718.58,1,1200,10000,'Спальный район',2,0.62,6.64,100,328.78,10000,Элитный,2
20.05,7.35,404.84,E,375560,99.97,687.99,1,1000,10000,'Спальный район',2,0.62,6.56,100,320.68,5000,Элитный,2
20.05,7.35,404.84,E,375560,99.97,687.99,1,1753,10000,'Спальный район',3,0,11.52,50,138.62,1000,Элитный,2
9.63,4.62,107,E,69293,89.9,318.84,1.17,1200,100000,'Центр города',1,1.35,21.48,5000,511.16,200000,Элитный,1
15.69,3.48,115.97,E,1419787,99.03,350.51,1,1300,100000,'Центр города',1,1.35,21.48,10000,497.25,500000,'Очень высокий',1
39.69,7.83,1612.96,E,1049672,93.44,1879.12,1,6000,100000,'Центр города',1,0,13.83,10000,478,500000,'Очень высокий',4
39.69,7.83,1612.96,E,1049672,93.44,1879.12,1,6600,100000,'Центр города',1,5.39,22.05,50000,515.34,1000000,'Очень высокий',4
39.69,7.83,1612.96,E,1049672,93.44,1879.12,1,4000,100000,'Фешенебельный район',2,0,11.52,100,520.44,100000,Элитный,4
39.69,7.83,1612.96,E,1049672,93.44,1879.12,1,3200,10000,'Фешенебельный район',1,0,9.94,1000,186.21,1000,Элитный,4
33.1,7.99,1410,E,220680,99.48,1022.84,1,4444,100000,'Центр города',1,0,23.74,1000,689.38,1000000,Нормальный,2
33.1,7.99,1410,E,220680,99.48,1022.84,1,1900,10000,'Центр города',3,0,9.94,300,323.42,10000,Элитный,2
32.51,8.08,1107.73,E,179632,97.16,1622.19,1,2101.29,1000,'Центр города',2,0,9.94,100,239.88,2000,Высокий,2
35.35,7.43,1208.9,E,299564,99.95,1658.31,1,1400,10000,'Центр города',3,0,5.25,100,159.93,2000,Элитный,1
20.11,7.94,377.59,E,475433,76.8,589.63,2.99,757,10000,'Центр города',1,2.42,14.59,100000,449.67,50000,'Очень высокий',2
20.11,7.94,377.59,E,475433,76.8,589.63,2.99,1500,10000,'Центр города',2,0,6.71,100,278,10000,Элитный,2
17.13,7.8,489.56,D,64244,37.74,199.16,1.49,377,10000,'Центр города',1,2.42,14.59,50000,603.48,50000,'Очень высокий',1
13.17,5.8,319.34,E,44117,69.99,131.7,1.42,511,10000,'Центр города',1,2.42,14.48,10000,630.69,50000,'Очень высокий',1
15.68,4.7,265.28,E,48616,99.84,380.95,1,2300,100000,'Фешенебельный район',3,0,8.87,50,644.57,100000,Элитный,1
18.94,5.5,414.22,A,44254,0,103.97,3.09,253,10000,'Центр города',1,2.42,14.51,50000,630.97,50000,'Очень высокий',1
19.89,7.57,314.57,E,439449,99.97,544.63,1,1200,10000,'Спальный район',2,0.62,6.64,100,378.52,10000,Элитный,1
25.47,5.7,270,E,192464,99.99,805.49,1,2500,100000,'Центр города',2,0,5.21,100,507.59,500000,Низкий,1
28.05,8.22,1425,E,81871,99.67,929.79,1,4000,100000,'Центр города',1,0,22.05,200,655.19,1000000,Нормальный,1
13.94,4.5,410.08,E,85029,64.72,172.42,1.23,288,10000,'Центр города',1,2.45,14.59,30000,632.68,50000,Высокий,1
17.41,6,348.16,E,64210,99.77,581.65,1,1200,10000,'Центр города',2,0,6.64,100,443.69,10000,Элитный,1
17.25,5.6,385.2,A,48692,0,174.94,2.07,471.99,10000,'Центр города',1,2.45,14.45,50000,622.29,50000,'Очень высокий',1
15.5,4.5,349.34,E,54128,68.61,80.31,2.27,305.99,10000,'Центр города',1,2.45,14.53,10000,636.48,50000,'Очень высокий',1
20.11,6.3,431.36,E,193563,69,362.3,2.24,777,10000,'Центр города',1,2.45,14.59,50000,519.9,50000,'Очень высокий',2
22.54,6,388.44,E,105064,57.17,222.24,1.16,547,10000,'Центр города',1,2.45,14.59,50000,567.38,50000,'Очень высокий',1
22.73,5.3,373.15,D,92384,35.05,130.37,1.33,344,10000,'Центр города',1,2.45,14.59,50000,576.67,50000,'Очень высокий',1
16.89,7.53,602.25,E,75172,54.3,118.26,2.37,393,10000,'Центр города',1,2.45,14.55,20000,582.23,50000,'Очень высокий',1
