@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
20.39,5.51,274,E,38674,99.61,2626.9,1,4100,10000,'Центр города',1,0,9.8,162.34,'более 2 000','Очень высокий',1,'более 1 000'
8.42,8.02,272.66,E,26414,99.62,1426.01,1,1500,10000,'Центр города',5,0,10.7,327.36,'около 5 000',Нормальный,1,'около 300'
17.47,6.07,325.43,E,44652,88.8,2546.74,2.03,4000,100000,'Фешенебельный район',5,0,6.86,520.76,'около 50 000',Элитный,1,'более 1 000'
24.09,6.5,389.39,E,42558,51.6,2655.43,2.51,4400,100000,'Фешенебельный район',5,0,3.5,541.39,'около 50 000',Элитный,3,'около 5 000'
24.09,6.5,389.39,E,42558,51.6,2655.43,2.51,3400,10000,'Центр города',1,0,9.83,327.33,'около 5 000',Элитный,3,'около 500'
31.87,11.17,387.83,E,184433,67.43,1376.97,2.34,4088.12,10000,'Фешенебельный район',2,0,23.03,569.24,'более 10 000',Элитный,4,'около 50 000'
31.87,11.17,387.83,E,184433,67.43,1376.97,2.34,3750,10000,'Фешенебельный район',1,2.81,20.57,586.28,'более 10 000',Элитный,4,'более 10 000'
31.87,11.17,387.83,E,184433,67.43,1376.97,2.34,5000,10000,'Центр города',1,2.15,13.36,340.13,'более 10 000',Элитный,4,'более 2 000'
31.87,11.17,387.83,E,184433,67.43,1376.97,2.34,3200,10000,'Центр города',1,2.81,20.13,246.56,'около 5 000',Элитный,4,'около 10 000'
7.73,3.8,224.15,E,9225,99.48,680.05,1,1800,100,'Центр города',1,0,12.89,299.02,'более 100',Низкий,1,'около 50'
11.13,7.83,428.9,E,42286,93.84,885.51,1,1119.99,10000,'Центр города',1,0.93,14.93,451.5,'более 10 000',Элитный,1,'более 2 000'
23.07,5.5,410.32,E,14091,63.33,1471.6,2.15,3300,10000,'Центр города',1,0,5.73,422.27,'более 10 000','Очень высокий',2,'около 1 000'
