@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Окраина,Пригород}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute SELL_VOLUME numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT numeric
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric

@data
20.39,5.51,274,E,43819,84.45,359.09,2.64,2300,100000,'Центр города',2,3.58,14.1,5000,487.21,100000,Высокий,6
20.39,5.51,274,E,43819,84.45,359.09,2.64,1600,10000,'Центр города',2,1.45,10.49,5000,421.07,10000,Элитный,6
20.39,5.51,274,E,43819,84.45,359.09,2.64,1100,100000,'Центр города',2,0.12,5.23,50,532.89,200000,'Очень высокий',6
20.39,5.51,274,E,43819,84.45,359.09,2.64,800,1000,'Центр города',4,0,4.45,50,169.79,1000,Высокий,6
20.39,5.51,274,E,43819,84.45,359.09,2.64,680,1000,'Спальный район',4,0,5.2,50,46.83,200,Элитный,6
20.39,5.51,274,E,43819,84.45,359.09,2.64,450.12,500,'Центр города',1,0,5.09,50,61.71,100,Элитный,6
12.5,5.84,266.25,E,11220,77.09,321.8,2.48,1500,10000,'Центр города',1,2.97,10.53,2000,417.14,5000,Элитный,1
19.02,4.74,243.68,E,16586,54.34,923.26,7,1600,10000,'Центр города',1,2.97,10.41,10000,394.65,10000,Элитный,4
19.02,4.74,243.68,E,16586,54.34,923.26,7,1650,10000,'Центр города',2,0,4.65,50,390.6,10000,Элитный,4
19.02,4.74,243.68,E,16586,54.34,923.26,7,2600,1000,'Центр города',1,0,11.69,50,138.04,500,'Очень высокий',4
19.02,4.74,243.68,E,16586,54.34,923.26,7,1365,500,'Фешенебельный район',1,0,8.2,50,195.69,50,Элитный,4
14.84,6.04,323.95,E,16357,87.83,782.43,5.95,1500,10000,'Центр города',3,2.1,10.41,1000,414.46,10000,Элитный,1
13.47,4.2,180.05,E,16418,73.15,309.01,2.46,1400,10000,'Центр города',1,2.97,10.38,5000,433.75,10000,Элитный,1
13.47,4.2,180.05,E,16418,73.15,309.01,2.46,1100,500,'Фешенебельный район',1,0,5.78,50,185.92,50,'Очень высокий',1
8.42,8.02,272.66,E,29034,87.93,649.84,4.63,1470,10000,'Центр города',1,2.97,10.41,2000,236.39,5000,Элитный,2
8.42,8.02,272.66,E,29034,87.93,649.84,4.63,1399,10000,'Центр города',1,1.17,5.2,1000,484.35,20000,Элитный,2
10.99,3.9,197.94,E,21970,72.82,385.94,3.07,1500,10000,'Центр города',1,2.97,10.43,5000,374.9,10000,Элитный,3
10.99,3.9,197.94,E,21970,72.82,385.94,3.07,670,1000,'Фешенебельный район',3,1.17,4.98,500,386.99,200,Элитный,3
10.99,3.9,197.94,E,21970,72.82,385.94,3.07,1840,10000,'Центр города',1,0,5.42,50,398.17,10000,Высокий,3
19.51,7.43,280.72,E,37219,54.09,710.27,5.79,1421,10000,'Центр города',1,0.55,7.07,5000,545.82,50000,Высокий,3
19.51,7.43,280.72,E,37219,54.09,710.27,5.79,1600,10000,'Центр города',1,2.97,10.41,10000,333.15,5000,Элитный,3
19.51,7.43,280.72,E,37219,54.09,710.27,5.79,1050,10000,'Центр города',2,1.15,5.2,100,473.09,10000,Низкий,3
17.47,6.07,325.43,D,49546,49.48,1177.38,9.07,2300,100000,'Центр города',6,3.41,14.1,10000,482.59,100000,Нормальный,4
17.47,6.07,325.43,D,49546,49.48,1177.38,9.07,1500,10000,'Центр города',2,2.1,10.35,10000,301,5000,Элитный,4
17.47,6.07,325.43,D,49546,49.48,1177.38,9.07,2500,10000,'Спальный район',2,0,4.61,50,395.59,10000,Элитный,4
17.47,6.07,325.43,D,49546,49.48,1177.38,9.07,1965.39,500,'Центр города',1,0,6.12,50,154.95,300,Элитный,4
24.09,6.5,389.39,E,43370,82.66,1487.43,7.9,2400,10000,'Центр города',1,0,7.6,5000,490.8,10000,Элитный,2
24.09,6.5,389.39,E,43370,82.66,1487.43,7.9,2000,10000,'Центр города',2,2.1,10.39,2000,328.65,5000,Элитный,2
15.39,6.09,261.73,E,77064,87.8,733.38,1.28,2000,100000,'Спальный район',1,0,9.29,10000,675.36,1000000,Высокий,3
15.39,6.09,261.73,E,77064,87.8,733.38,1.28,1800,10000,'Центр города',3,4.19,10.48,5000,429.56,10000,Высокий,3
