@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
40.97,7.96,441.62,E,63961,97.93,1622.6,1,2500,1000,'Фешенебельный район',1,0,20.92,484.81,'около 500',Элитный,3,'около 500'
40.97,7.96,441.62,E,63961,97.93,1622.6,1,1600,1000,'Центр города',1,0,36.87,91.02,'около 500',Элитный,3,'около 500'
8.69,6.2,217.41,E,20165,94.05,499.14,1,590,10000,'Центр города',1,0,29.04,441.02,'более 10 000',Элитный,1,'более 1 000'
11.25,5.5,181.76,E,28400,91.6,323.01,1,765,10000,'Центр города',1,0,28.75,416.39,'около 10 000',Элитный,3,'более 2 000'
5.34,8.1,118.82,E,39354,97.71,508.88,1,1500,10000,'Центр города',2,0,15.5,470.63,'более 10 000','Очень высокий',1,'около 1 000'
17.25,5.29,234.04,E,14139,90.64,456.47,2.17,2400,100000,'Центр города',5,0,35.69,311.52,'более 20 000',Элитный,3,'более 100'
20.4,5.75,220.01,E,297780,78.65,590.26,6.55,1850,10000,'Центр города',1,0.76,41.21,462.82,'около 50 000','Очень высокий',8,'около 50 000'
20.4,5.75,220.01,E,297780,78.65,590.26,6.55,1985,10000,'Фешенебельный район',1,0,30.13,211.34,'около 1 000',Элитный,8,'более 1 000'
20.4,5.75,220.01,E,297780,78.65,590.26,6.55,950,10000,'Центр города',1,0,56.72,381.54,'более 10 000',Элитный,8,'более 1 000'
20.4,5.75,220.01,E,297780,78.65,590.26,6.55,1500,10000,'Центр города',1,2.09,64.54,381.54,'более 10 000',Элитный,8,'около 5 000'
20.4,5.75,220.01,E,297780,78.65,590.26,6.55,2500,10000,'Центр города',1,0,31.76,287,'около 10 000',Элитный,8,'около 500'
18.77,10.74,409.54,E,91220,54.53,878.15,6.57,1000,100000,'Центр города',1,2.71,24.31,604.44,'около 500 000','Очень высокий',4,'около 10 000'
18.77,10.74,409.54,E,91220,54.53,878.15,6.57,760,100000,'Центр города',1,2.96,33.48,452.04,'более 100 000',Элитный,4,'более 10 000'
18.77,10.74,409.54,E,91220,54.53,878.15,6.57,760,100000,'Центр города',1,2.96,33.48,452.04,'более 100 000',Элитный,4,'более 10 000'
17.11,5.55,202.02,E,47953,99.22,566.4,1,1500,100000,'Центр города',4,0,20.85,219.12,'более 10 000',Элитный,4,'более 2 000'
17.11,5.55,202.02,E,47953,99.22,566.4,1,1132,10000,'Центр города',1,0.11,14.04,417.64,'более 10 000',Элитный,4,'около 100'
7.34,3.82,151.62,E,17865,99.72,246.9,1,1000,10000,'Центр города',1,0,16.41,400,'более 10 000',Элитный,1,'около 50'
14.08,3.9,231,E,22649,99.77,393.3,1,1600,10000,'Центр города',4,0,30.87,418.88,'около 10 000',Высокий,2,'около 50'
21.39,8.33,282.14,E,90932,84.82,867.74,2.89,2000,100000,'Центр города',5,0,22.62,121.55,'около 10 000',Элитный,5,'около 5 000'
21.39,8.33,282.14,E,90932,84.82,867.74,2.89,2500,100000,'Фешенебельный район',3,0,20.92,598.4,'более 100 000',Элитный,5,'около 10 000'
14.36,6.96,388.05,E,83961,99.4,588.32,1,2200,100000,'Центр города',2,0,33.41,479.84,'более 200 000',Нормальный,1,'около 500'
13.13,4.83,286.09,E,129099,91.23,467.75,1,1000,100000,'Центр города',4,0.59,25.25,438.53,'более 200 000','Очень высокий',7,'около 5 000'
