@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
47.51,7.96,441.62,E,7625,93.44,13557.94,1,39393.93,1000,'Фешенебельный район',1,4.77,39.04,606.64,'более 1 000',Элитный,1,'около 500'
18.6,5.43,306.31,E,2401,94.17,11268.81,1,42999.99,10000,'Центр города',1,0.53,34.17,561.96,'более 20 000',Элитный,2,'более 100'
22.36,5.29,234.04,E,810,91.85,10435.45,1,40000,100000,'Центр города',5,0.04,14.32,311.52,'более 20 000',Элитный,1,'около 50'
21.5,5.75,220.01,E,21849,100,16559.09,1,45000,10000,'Фешенебельный район',1,1.63,21.07,545.94,'около 10 000',Элитный,1,'менее 50'
33.97,5.55,202.02,E,2652,90.31,6235.93,2.09,18000,100000,'Центр города',4,0,10.17,219.12,'более 10 000',Элитный,2,'около 50'
33.97,5.55,202.02,E,2652,90.31,6235.93,2.09,20000,100000,'Центр города',2,0,9.97,576.82,'около 500 000',Низкий,2,'более 100'
24.7,8.33,282.14,E,29650,99.49,8864.48,1,18000,100000,'Центр города',5,0,10.23,121.55,'около 10 000',Элитный,1,'более 100'
10.25,5.19,190.03,E,1729,61.02,4698.41,1.03,24000,100000,'Центр города',1,1.09,33.07,567.93,'около 500 000','Очень высокий',1,'около 500'
14.37,4.83,286.09,E,6831,92.67,7856.44,1,20000,100000,'Центр города',4,0.45,12.31,294.02,'около 50 000',Элитный,2,'менее 50'
14.37,4.83,286.09,E,6831,92.67,7856.44,1,16000,100000,'Центр города',1,1,17.13,195.43,'более 10 000',Элитный,2,'около 500'
16.11,4.34,192.77,E,11566,93.41,16906.97,1,70000,100000,'Центр города',1,0.93,22.98,532.46,'около 500 000','Очень высокий',1,'около 1 000'
4.99,5.13,370.94,E,1549,96.58,8793.06,1,11000,100000,'Центр города',4,0,12.48,329.41,'около 50 000',Низкий,1,'около 50'
