@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
40.97,7.96,441.62,E,7471,85.09,7470.71,19.81,29500,1000,'Фешенебельный район',2,1.55,87.84,343.35,'около 500',Элитный,4,'около 500'
40.97,7.96,441.62,E,7471,85.09,7470.71,19.81,49000,1000,'Фешенебельный район',1,2.99,81.7,536.57,'около 1 000',Элитный,4,'около 300'
40.97,7.96,441.62,E,7471,85.09,7470.71,19.81,10000,1000,'Центр города',1,0,28.82,241.14,'более 1 000',Элитный,4,'около 500'
8.69,6.2,217.41,E,2544,79.09,2176.25,7.38,5999.99,10000,'Центр города',1,0,9.98,591.54,'более 30 000','Очень высокий',1,'около 500'
17.77,5.43,306.31,E,4123,64.64,1897.67,17.66,4999.99,10000,'Центр города',1,0,31.21,561.96,'более 20 000',Элитный,3,'около 1 000'
17.77,5.43,306.31,E,4123,64.64,1897.67,17.66,6755,10000,'Спальный район',3,0,33.22,549.67,'более 20 000',Высокий,3,'около 50'
17.77,5.43,306.31,E,4123,64.64,1897.67,17.66,7100,10000,Окраина,1,0.27,56.59,604.05,'более 20 000',Элитный,3,'около 500'
11.25,5.5,181.76,E,3826,99.79,2700.5,1,17000,10000,'Центр города',4,0,19.12,252.95,'около 5 000','Очень высокий',1,'менее 50'
11.93,5.25,168.38,E,5577,99.46,2692.64,1,6000,10000,'Фешенебельный район',4,0,5.38,231.4,'около 500',Элитный,2,'менее 50'
5.34,8.1,118.82,E,6803,63.72,762.61,9.15,3000,10000,'Центр города',1,4.94,20.09,507.63,'более 20 000',Элитный,2,'около 5 000'
16.67,4.63,262,E,9343,89.87,2242.76,11.71,10999.99,10000,'Центр города',1,0.63,53.08,503.99,'более 20 000',Элитный,1,'более 1 000'
15.8,4.86,257.21,E,2583,84.82,909.69,8.81,5999.99,100000,'Фешенебельный район',1,0,31.04,592.26,'около 50 000',Элитный,1,'около 500'
17.25,5.29,234.04,E,2850,87.89,1274.14,12.72,8000,100000,'Центр города',5,6.08,39.9,311.52,'более 20 000',Элитный,3,'около 500'
20.4,5.75,220.01,E,38572,93.26,2856.04,25.34,8000,10000,'Центр города',1,0,78.43,572.92,'около 50 000',Высокий,3,'около 2 000'
20.4,5.75,220.01,E,38572,93.26,2856.04,25.34,15000,10000,'Фешенебельный район',1,3.68,57.15,545.94,'около 10 000',Элитный,3,'около 300'
20.4,5.75,220.01,E,38572,93.26,2856.04,25.34,15000,10000,'Центр города',1,3.68,57.15,512.65,'около 50 000','Очень высокий',3,'около 300'
18.77,10.74,409.54,D,10104,45.94,1293.04,20.4,8000,100000,'Центр города',1,2.71,50.4,591.95,'около 1 000 000','Очень высокий',4,'менее 50'
18.77,10.74,409.54,D,10104,45.94,1293.04,20.4,8000,100000,'Центр города',1,2.71,47.93,591.95,'около 500 000','Очень высокий',4,'около 5 000'
17.32,4.58,251.37,E,2498,87.71,1991.75,2.84,5000,10000,'Центр города',1,0,13.33,603.28,'около 50 000','Очень высокий',2,'около 500'
17.11,5.55,202.02,E,6229,54.17,2555.46,7.03,10000,100000,'Центр города',4,0,91.44,219.12,'более 10 000',Элитный,4,'около 500'
17.11,5.55,202.02,E,6229,54.17,2555.46,7.03,3600,100000,'Центр города',2,0,14.16,576.82,'около 500 000',Низкий,4,'более 2 000'
14.08,3.9,231,E,3034,86.32,1673.82,7.34,2599,10000,'Фешенебельный район',4,0,18.71,396.11,'более 1 000',Элитный,2,'более 200'
14.08,3.9,231,E,3034,86.32,1673.82,7.34,7000,100000,'Спальный район',1,0,46.45,307.09,'более 20 000',Элитный,2,'более 200'
21.39,8.33,282.14,E,10993,57.15,3576.27,12.11,8000,100000,'Центр города',1,0,78.4,668.99,'более 1 000 000',Нормальный,5,'около 5 000'
21.39,8.33,282.14,E,10993,57.15,3576.27,12.11,5500,100000,'Центр города',4,0,49.46,425.31,'более 100 000','Очень высокий',5,'около 100'
14.36,6.96,388.05,E,16240,80.68,1145.34,14.52,5999.99,100000,'Фешенебельный район',1,0.6,52.1,580.75,'около 100 000',Элитный,1,'более 2 000'
8,5.19,190.03,E,15539,94.44,892.51,1,9000,100000,'Центр города',1,1.09,148.59,567.93,'около 500 000','Очень высокий',3,'более 200'
13.13,4.83,286.09,E,11193,80.01,3088.49,21.89,6000,100000,'Центр города',4,0,37.83,205.36,'более 10 000',Элитный,2,'около 50'
13.13,4.83,286.09,E,11193,80.01,3088.49,21.89,4020,100000,'Центр города',1,1,29.89,195.43,'более 10 000',Элитный,2,'более 2 000'
15.44,4.34,192.77,E,19306,93.76,2361.4,23.12,7000,100000,'Центр города',2,1.85,82.34,591.91,'около 1 000 000',Низкий,5,'около 500'
15.44,4.34,192.77,E,19306,93.76,2361.4,23.12,3200,100000,'Центр города',1,0,49.44,176.39,'более 10 000',Элитный,5,'более 100'
15.44,4.34,192.77,E,19306,93.76,2361.4,23.12,7500,100000,'Центр города',3,1.18,83.38,141.46,'около 10 000',Элитный,5,'более 100'
4.38,5.13,370.94,E,7442,99.99,1985.89,1,1950,100000,'Центр города',4,0,19.08,329.41,'около 50 000',Низкий,1,'менее 50'
21.35,6.02,349.44,E,42633,75.61,3131.55,13.62,13000,100000,'Центр города',1,1.09,153.31,527.76,'около 500 000','Очень высокий',4,'более 10 000'
21.35,6.02,349.44,E,42633,75.61,3131.55,13.62,9000,100000,'Центр города',1,0,78.4,638.36,'более 1 000 000',Нормальный,4,'около 2 000'
21.35,6.02,349.44,E,42633,75.61,3131.55,13.62,6000,100000,'Спальный район',1,0,49.47,222.01,'более 10 000',Элитный,4,'менее 50'
21.35,6.02,349.44,E,42633,75.61,3131.55,13.62,5000,100000,'Центр города',1,0,36.18,205.5,'более 20 000',Элитный,4,'около 1 000'
4.3,5.37,139.53,E,2061,80.59,2178.01,2.43,6000,10000,'Спальный район',1,0,45.16,586.04,'около 50 000','Очень высокий',1,'около 500'
15.39,7.67,310.15,E,25559,99.03,3418.24,8.77,6000,100000,'Спальный район',1,0,49.48,194.88,'более 10 000',Элитный,3,'более 100'
8.35,4.73,146.48,E,2036,83.4,829.86,10.46,5000,100000,'Спальный район',1,0,80.27,285.28,'более 20 000',Элитный,2,'более 200'
8.35,4.73,146.48,E,2036,83.4,829.86,10.46,10000,100000,'Центр города',1,0.54,39.82,631.18,'около 500 000','Очень высокий',2,'около 50'
53.81,4.52,216.09,D,2341,44.51,2353.39,15.11,9000,100000,'Центр города',4,0,45.24,372.66,'около 50 000',Элитный,4,'около 500'
53.81,4.52,216.09,D,2341,44.51,2353.39,15.11,3000,10000,'Спальный район',7,1.61,10.77,446.06,'около 10 000',Высокий,4,'менее 50'
53.81,4.52,216.09,D,2341,44.51,2353.39,15.11,6200,10000,'Центр города',1,0,16.2,432.03,'около 10 000',Высокий,4,'менее 50'
14.71,4.87,204.09,E,18468,82.15,2167.79,23.14,13465.93,100000,'Центр города',1,1.09,153.18,552.57,'около 500 000',Элитный,1,'менее 50'
14.71,4.87,204.09,E,18468,82.15,2167.79,23.14,5000,100000,'Центр города',1,2.36,60.98,305.95,'около 50 000',Элитный,1,'около 5 000'
6.18,6.45,147.57,E,14203,78.03,778.55,9.44,3500,10000,'Спальный район',1,0,44.37,504.6,'более 20 000',Элитный,4,'около 500'
6.18,6.45,147.57,E,14203,78.03,778.55,9.44,3320,100000,'Центр города',2,0,26.88,430.58,'более 100 000','Очень высокий',4,'более 3 000'
12.83,6.95,308.18,E,14611,80.17,2264.33,22.16,12000,100000,'Центр города',1,2.84,153.2,614.26,'около 1 000 000',Высокий,6,'более 3 000'
12.83,6.95,308.18,E,14611,80.17,2264.33,22.16,1700,100000,'Центр города',7,0.51,10.72,389.91,'более 100 000',Высокий,6,'менее 50'
12.83,6.95,308.18,E,14611,80.17,2264.33,22.16,9900,100000,'Центр города',2,2.12,52.32,285.97,'около 50 000',Элитный,6,'около 200'
12.83,6.95,308.18,E,14611,80.17,2264.33,22.16,5000,10000,'Центр города',8,0,45.16,251.07,'около 5 000','Очень высокий',6,'менее 50'
12.83,6.95,308.18,E,14611,80.17,2264.33,22.16,7000,10000,'Фешенебельный район',2,1.03,80.09,143.65,'около 500',Элитный,6,'около 50'
16.43,4.36,214.7,E,28732,85.41,3377.11,4.71,10000,100000,'Центр города',1,0.13,78.43,658.66,'более 1 000 000',Нормальный,5,'около 3 000'
16.43,4.36,214.7,E,28732,85.41,3377.11,4.71,13900,100000,'Центр города',1,0.6,118.16,443.01,'более 200 000',Элитный,5,'около 50'
16.43,4.36,214.7,E,28732,85.41,3377.11,4.71,5750,100000,'Центр города',2,0,52.87,409.47,'более 100 000',Элитный,5,'около 500'
16.43,4.36,214.7,E,28732,85.41,3377.11,4.71,9800,100000,'Центр города',1,3.37,75.06,475.36,'более 200 000',Элитный,5,'около 500'
16.43,4.36,214.7,E,28732,85.41,3377.11,4.71,10000.09,100000,'Фешенебельный район',1,0.72,65.91,435.97,'более 20 000',Элитный,5,'около 200'
11.55,4,262.12,E,8663,86.15,3361.8,7.73,8000,100000,'Центр города',1,1.19,76.49,533.69,'около 500 000',Элитный,2,'около 500'
11.55,4,262.12,E,8663,86.15,3361.8,7.73,1500,100000,'Центр города',1,0,71.28,415.56,'более 100 000',Элитный,2,'около 500'
22.67,6.3,338.83,E,22796,86.64,3576.98,23.98,6999.99,100000,'Фешенебельный район',1,0.61,52.11,542.57,'около 50 000',Элитный,2,'около 5 000'
22.67,6.3,338.83,E,22796,86.64,3576.98,23.98,6000,100000,'Центр города',2,0,21.11,482.75,'более 200 000',Элитный,2,'около 500'
28.74,6.6,298.29,E,20759,61.5,1569.26,18.13,5999.99,100000,'Фешенебельный район',1,0.61,52.11,543.33,'около 100 000',Элитный,2,'около 10 000'
28.74,6.6,298.29,E,20759,61.5,1569.26,18.13,10000,100000,'Фешенебельный район',1,4.46,94.39,574.38,'около 100 000',Элитный,2,'около 500'
28.74,6.6,298.29,E,20759,61.5,1569.26,18.13,5000,100000,'Центр города',2,0,32.94,435.27,'более 100 000',Элитный,2,'около 50'
12.82,4.38,282.7,E,1382,84.88,710.92,8.17,6600,100000,'Центр города',1,1.19,79.05,618.07,'около 500 000',Элитный,1,'более 100'
24.61,6.2,392,E,21347,97.11,3782.92,21.23,12999.99,100000,'Фешенебельный район',1,0,75.4,547.2,'около 100 000',Элитный,2,'около 500'
17.69,4.43,238.2,E,60500,92.79,3322.53,18.56,8000,100000,'Центр города',1,0.08,61.92,606.72,'более 1 000 000',Нормальный,6,'более 1 000'
17.69,4.43,238.2,E,60500,92.79,3322.53,18.56,8000,100000,'Центр города',1,1.87,81.15,504.15,'около 500 000','Очень высокий',6,'около 2 000'
17.69,4.43,238.2,E,60500,92.79,3322.53,18.56,18000,100000,'Центр города',1,2.76,114.89,457.55,'более 200 000',Элитный,6,'более 2 000'
17.69,4.43,238.2,E,60500,92.79,3322.53,18.56,1800,10000,Пригород,2,0,8.28,188.53,'более 1 000','Очень высокий',6,'менее 50'
25.54,7.48,434.73,E,87206,69.34,3453.4,40.98,14500,100000,'Фешенебельный район',1,4.47,115.57,660.37,'более 300 000',Элитный,6,'около 5 000'
25.54,7.48,434.73,E,87206,69.34,3453.4,40.98,16000,100000,'Центр города',1,0.61,153.32,522.89,'около 500 000','Очень высокий',6,'около 5 000'
25.54,7.48,434.73,E,87206,69.34,3453.4,40.98,14000,100000,'Центр города',1,2.09,94.09,523.66,'около 500 000','Очень высокий',6,'около 5 000'
25.54,7.48,434.73,E,87206,69.34,3453.4,40.98,10000,100000,'Центр города',1,0,61.94,606.22,'более 1 000 000',Нормальный,6,'более 1 000'
25.54,7.48,434.73,E,87206,69.34,3453.4,40.98,12000,100000,'Центр города',1,0,104.4,342.29,'более 100 000',Элитный,6,'около 5 000'
25.54,7.48,434.73,E,87206,69.34,3453.4,40.98,12000,100000,'Центр города',6,0,66.58,343.07,'около 100 000','Очень высокий',6,'около 500'
12.33,4.57,224.39,E,11688,89.38,4994.32,12.93,15000,100000,'Центр города',5,0,72.07,430.09,'более 100 000','Очень высокий',3,'около 1 000'
12.33,4.57,224.39,E,11688,89.38,4994.32,12.93,5000,100000,'Центр города',4,0,27.7,420.42,'более 100 000','Очень высокий',3,'более 200'
