@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
47.51,7.96,441.62,E,444746,78.34,29.26,4.53,55,1000,Окраина,2,0.01,14.48,241.14,'около 1 000','Очень высокий',10,'около 5 000'
47.51,7.96,441.62,E,444746,78.34,29.26,4.53,55,1000,'Центр города',1,1.14,21.24,500.17,'около 5 000',Нормальный,10,'около 50 000'
47.51,7.96,441.62,E,444746,78.34,29.26,4.53,33.46,1000,'Центр города',1,1.14,9.58,334.35,'более 1 000','Очень высокий',10,'более 10 000'
47.51,7.96,441.62,E,444746,78.34,29.26,4.53,50,1000,'Центр города',4,0,38.67,240.61,'более 1 000',Нормальный,10,'более 3 000'
47.51,7.96,441.62,E,444746,78.34,29.26,4.53,36.47,1000,'Спальный район',3,0.2,9.27,317.8,'более 1 000',Нормальный,10,'около 5 000'
47.51,7.96,441.62,E,444746,78.34,29.26,4.53,30,1000,'Центр города',1,0.11,10.39,294.82,'более 2 000','Очень высокий',10,'около 5 000'
47.51,7.96,441.62,E,444746,78.34,29.26,4.53,25,1000,'Центр города',2,0.11,10.39,195.72,'более 1 000','Очень высокий',10,'более 3 000'
47.51,7.96,441.62,E,444746,78.34,29.26,4.53,62.62,1000,'Центр города',3,0.1,10.41,245.23,'более 1 000',Высокий,10,'более 200'
47.51,7.96,441.62,E,444746,78.34,29.26,4.53,26.49,1000,'Центр города',1,0,7.59,340.52,'более 2 000','Очень высокий',10,'около 5 000'
47.51,7.96,441.62,E,444746,78.34,29.26,4.53,40,1000,'Центр города',1,0,40.63,91.34,'около 500',Элитный,10,'около 5 000'
9.52,6.2,217.41,E,1417907,99.32,4.49,1,10.55,10000,'Спальный район',2,0,10.09,567.72,'более 20 000',Высокий,3,'около 500'
9.52,6.2,217.41,E,1417907,99.32,4.49,1,10.5,10000,'Центр города',1,0,10.39,391.89,'около 5 000',Элитный,3,'около 5 000'
18.6,5.43,306.31,E,193418,85.37,15.6,5.72,5,1000,'Центр города',1,0,10.39,183.63,'около 500',Элитный,6,'около 5 000'
18.6,5.43,306.31,E,193418,85.37,15.6,5.72,18.45,10000,'Спальный район',3,0,9.7,549.67,'более 20 000',Высокий,6,'около 10 000'
18.6,5.43,306.31,E,193418,85.37,15.6,5.72,39,10000,'Фешенебельный район',1,2.16,22.32,415.61,'более 1 000',Элитный,6,'около 5 000'
12.27,5.5,181.76,E,246101,90.8,8.81,3.72,14.8,10000,'Спальный район',2,0,11.48,554.62,'более 10 000','Очень высокий',5,'более 10 000'
12.27,5.5,181.76,E,246101,90.8,8.81,3.72,6.99,10000,'Центр города',1,0,10.35,371.07,'около 5 000',Элитный,5,'более 10 000'
12.68,5.25,168.38,E,244754,94.22,10.85,1,22,10000,'Центр города',1,0,10.23,284.45,'около 5 000',Элитный,4,'около 5 000'
12.68,5.25,168.38,E,244754,94.22,10.85,1,18.5,10000,'Спальный район',3,0,10.08,515.29,'более 10 000',Высокий,4,'около 5 000'
5.84,8.1,118.82,E,2250733,98.66,6.44,1,13.5,10000,'Центр города',1,0,10.39,253.29,'около 5 000',Элитный,5,'около 5 000'
5.84,8.1,118.82,E,2250733,98.66,6.44,1,20,10000,'Центр города',1,0.06,13.25,369.74,'около 10 000',Элитный,5,'около 50'
5.84,8.1,118.82,E,2250733,98.66,6.44,1,5.99,10000,'Центр города',1,0,10.39,276.46,'около 5 000',Элитный,5,'около 5 000'
18.59,4.63,262,E,486943,97.44,34.77,1,19,10000,'Центр города',1,0,24.09,681.19,'более 100 000',Нормальный,7,'менее 50'
18.59,4.63,262,E,486943,97.44,34.77,1,14,10000,'Центр города',1,0,10.39,427.03,'более 10 000',Элитный,7,'около 5 000'
